new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,1,0,1,10,2048,6,88582.4
4,1,0,1,0,80,2048,10,414556.4
1,1,1,1,0,90,1,0,17632.0
3,1,1,0,1,90,64,6,10480.2
1,1,0,1,1,30,2,6,107346.0
3,1,0,1,1,50,1024,0,12197.6
5,0,0,0,0,20,4096,4,9130.4
2,1,1,1,1,90,2048,8,102925.6
2,0,0,0,0,20,64,6,89291.0
2,1,1,0,0,20,2048,4,4950.4
2,0,1,1,0,10,4,4,12623.4
1,1,0,1,0,10,2,0,17713.0
2,0,1,0,0,80,16,2,4990.6
5,1,0,1,1,100,64,8,121171.4
2,1,1,1,0,60,1024,6,90698.6
4,0,0,0,1,50,8,10,146404.0
4,0,0,1,0,50,4096,2,35837.4
2,1,0,1,0,90,4,10,114120.2
5,1,1,0,1,80,128,2,9179.2
2,0,0,1,0,30,4096,0,17689.8
5,1,1,0,1,90,64,2,9130.6
5,0,1,0,0,90,16,2,9172.6
5,0,1,0,1,30,64,0,9184.6
2,0,1,0,0,70,16,4,5041.8
5,1,1,0,0,90,64,2,9141.0
2,0,1,0,0,20,16,2,5242.8
3,1,1,0,1,20,256,6,10939.2
1,1,0,0,0,80,128,2,17777.6
2,0,1,0,0,80,16,4,5075.0
2,0,1,0,0,80,4096,4,4277.2
5,1,1,0,1,20,256,2,9126.4
5,0,1,0,1,20,256,2,9171.2
2,0,1,0,0,80,4096,4,4277.2
2,0,1,0,0,10,4,4,11982.8
5,1,1,0,0,20,2048,2,9166.8
5,1,1,0,0,60,4096,2,9180.8
5,0,1,0,0,80,256,4,9098.6
2,0,1,1,0,80,16,2,17639.0
5,1,0,0,1,90,64,2,9148.6
5,1,1,0,0,20,8,2,9197.0
2,1,1,0,0,70,2048,4,4370.2
2,1,1,0,0,70,4096,4,4376.0
5,0,0,0,1,20,4096,2,9215.0
5,0,1,0,0,60,16,2,9138.8
2,1,1,0,0,80,16,4,5082.0
2,0,1,0,0,80,4096,2,4699.4
5,0,1,0,0,20,16,4,9143.6
2,0,1,0,0,80,4096,2,4699.4
2,0,1,0,0,80,16,4,5075.0
2,0,1,0,0,80,4096,2,4699.4
2,0,1,0,0,80,4096,2,4699.4
2,1,0,0,0,70,2048,4,4398.6
2,0,1,0,0,80,4096,2,4699.4
1,0,1,0,0,80,4096,4,11762.0
2,0,1,0,0,80,4096,4,4277.2
2,0,1,0,0,80,1,2,11146.6
2,0,1,0,1,80,4096,2,4698.6
2,0,1,0,0,40,4096,2,4873.0
2,1,1,0,0,80,512,2,4691.0
2,1,1,0,0,80,4096,2,4693.0
2,1,1,0,0,80,64,2,4694.6
2,1,1,0,0,80,4096,4,4282.4
2,1,1,0,0,70,4096,2,4764.6
2,1,0,1,0,80,2048,2,17650.0
2,0,1,0,0,80,4096,4,4277.2
2,0,1,0,0,80,4096,4,4277.2
2,0,1,0,0,70,8,4,8935.8
2,0,1,0,0,80,64,4,4342.4
2,1,1,0,0,80,4096,4,4282.4
2,0,1,0,0,80,64,4,4342.4
2,0,1,0,1,80,4096,2,4698.6
2,1,1,1,0,80,4096,4,11862.6
4,0,1,0,0,80,4096,2,8905.6
2,1,1,0,0,80,16,4,5082.0
2,1,1,0,1,80,64,4,4360.4
2,1,1,0,0,80,2048,4,4284.0
2,0,1,0,0,80,4096,4,4277.2
2,0,1,1,0,80,4096,4,11931.6
2,1,1,0,0,80,4096,2,4693.0
2,0,1,0,0,80,4096,4,4277.2
2,0,0,0,0,80,4096,2,4708.0
2,0,1,1,0,80,4096,4,11931.6
2,1,1,0,0,70,32,4,4733.2
2,0,0,0,0,80,4096,4,4315.2
2,0,0,0,0,80,4096,4,4315.2
2,0,0,0,0,80,4096,4,4315.2
2,1,1,0,0,80,4096,4,4282.4
2,0,0,0,0,80,4096,6,85332.4
5,1,1,0,0,80,4096,4,9289.0
2,0,0,0,0,80,64,4,4377.2
2,0,1,0,0,80,4096,4,4277.2
2,0,1,0,0,80,4096,4,4277.2
2,0,1,1,0,80,4096,4,11931.6
2,0,1,0,0,80,4096,4,4277.2
2,1,1,0,0,80,4096,4,4282.4
2,0,1,0,0,80,1,4,14725.0
2,0,1,0,0,80,256,4,4300.4
2,0,0,0,0,80,4096,4,4315.2
2,0,1,0,0,80,256,4,4300.4
2,0,1,0,0,80,4096,4,4277.2
