new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,1,0,1,20,4096,8,41725.8
2,0,0,0,0,80,4096,0,4736.0
3,0,0,0,0,0,512,2,15997.6
5,0,0,1,1,10,16,2,9188.6
3,0,0,1,1,80,256,4,12100.4
4,0,0,0,1,40,2048,0,9013.4
4,1,1,0,0,50,2048,10,113449.6
4,0,1,1,1,90,2048,10,415918.8
3,1,0,1,0,20,8,2,12555.8
2,1,0,1,0,40,1024,10,103068.2
5,0,0,1,1,50,1,4,9135.0
5,1,1,1,0,50,4096,4,9199.8
1,0,1,0,1,30,16,10,96751.0
5,1,1,0,1,90,64,2,9130.6
5,0,1,1,0,30,1,0,9150.6
1,1,0,0,1,30,1,4,15242.4
5,0,0,0,0,10,8,10,301137.4
4,1,1,0,1,40,2048,8,40710.8
3,0,1,0,0,0,32,0,15904.4
1,1,0,0,0,60,128,6,89669.8
5,0,1,1,1,60,1,4,9143.4
4,0,0,0,1,60,2048,0,8947.6
1,0,1,0,0,30,1,2,17623.2
3,0,0,1,1,80,256,4,12100.4
4,0,0,0,1,40,4096,0,8980.4
1,0,0,0,0,30,512,2,17723.6
5,0,1,1,1,80,1,4,9102.8
5,0,1,0,1,60,1,4,9140.8
5,0,1,0,1,80,64,0,9120.2
3,0,0,0,1,80,4096,0,12055.2
5,0,0,0,1,60,2048,0,9180.2
4,0,0,0,1,40,2048,0,9013.4
5,0,1,1,1,60,1,6,47175.2
4,0,0,1,1,40,1,4,42789.0
5,0,1,0,1,60,1024,4,9141.8
2,0,0,1,1,50,1,4,15247.2
5,0,0,0,1,20,1,0,9191.8
2,1,1,1,0,90,64,2,17616.8
2,0,0,0,0,20,4096,0,5053.8
4,0,0,0,1,60,1,0,10033.0
4,0,0,0,1,40,2048,0,9013.4
4,0,0,0,0,80,4096,0,8990.4
5,0,1,0,1,60,4096,10,300800.6
5,0,1,0,0,30,128,0,9134.2
4,0,0,0,0,20,4096,0,9124.4
4,0,0,1,1,40,4096,0,35698.2
4,0,0,0,0,80,4096,0,8990.4
1,0,0,0,0,80,4096,0,17679.4
2,0,0,0,1,40,2048,8,101371.0
5,0,1,1,1,20,64,0,9135.2
4,0,1,0,1,20,2048,0,9104.6
2,0,0,1,0,80,4096,0,17654.4
5,0,0,0,1,80,2048,0,9150.8
4,0,0,0,0,40,1,0,10065.0
4,0,0,0,0,40,4096,0,8980.8
4,0,0,1,1,80,4096,0,35868.2
4,0,0,0,1,80,4096,0,8917.8
2,1,0,0,1,60,2048,0,4737.6
4,0,0,0,1,80,4096,0,8917.8
2,0,0,0,1,80,4096,6,85726.8
4,0,1,0,1,40,2048,0,8948.8
4,0,0,0,1,20,4096,0,9126.0
4,0,1,1,1,30,1,4,42750.6
4,0,0,0,1,80,4096,10,112922.4
4,0,0,0,1,60,4096,0,8939.8
4,0,0,1,1,20,2048,0,35739.0
3,0,1,0,1,40,2048,0,12051.8
5,0,0,1,1,80,4096,4,9216.2
4,0,0,0,0,80,4096,0,8990.4
4,0,0,1,1,40,4096,0,35698.2
4,1,0,0,1,60,2048,2,8942.4
1,0,0,0,0,80,4096,0,17679.4
4,0,0,0,1,80,4096,0,8917.8
2,1,1,0,1,40,2048,0,4862.6
2,1,1,0,1,60,2048,2,4698.8
2,0,0,0,1,60,2048,2,4733.2
2,0,0,0,1,20,4096,6,89879.6
2,1,0,0,1,20,4096,0,5040.6
4,0,1,0,0,40,4,0,9485.8
2,1,0,0,1,50,2048,0,4879.8
4,0,0,0,1,80,4096,0,8917.8
3,1,0,0,1,60,4096,0,12144.2
2,0,0,0,1,60,4096,0,4735.0
2,0,0,0,0,60,4096,0,4717.2
4,1,0,0,0,20,4096,0,9133.2
4,0,0,0,1,60,2048,2,8936.8
2,0,0,0,0,50,4096,2,4867.0
2,1,0,1,1,60,4096,2,17673.4
4,0,0,0,1,60,4096,0,8939.8
5,0,0,0,1,60,2048,0,9180.2
4,0,0,0,0,60,4096,0,8958.2
2,0,0,0,0,60,2048,0,4730.0
2,1,0,0,1,50,4096,2,4849.8
4,0,0,0,1,60,4096,0,8939.8
2,0,0,0,1,40,4096,2,4871.6
2,0,0,0,0,60,4096,4,4432.0
2,0,0,0,1,50,4096,2,4897.0
2,0,0,0,0,60,32,0,4792.8
2,0,0,0,0,10,4096,4,5859.4
2,1,1,0,1,60,2048,0,4709.2
