topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,1,0,1,1000,1024,10000,5,0,0.0151672992049
2,1,2,10,10,1,1,1000,1024,10000,2,0,0.149646690988
2,1,2,10,10,1,1,10,1024,100,2,29,0.149412468016
4,10,4,10,10,1,1,10,1024,100,2,29,0.144736179142
4,10,4,10,1,1,1000,10,512,100,2,29,0.732397530854
4,1,2,10,10,1,1,10,1024,100,5,29,0.0877913999316
4,10,2,1000000,1,1,1,10,1024,100,5,29,0.000921912512273
2,1,2,1000000,1,1,1,10,512,100,5,29,0.000785736365704
4,1,2,1000000,10,0,1,10,512,100,5,29,8.17056879415e-06
4,1,2,10,1,0,1,10,512,100,5,0,0.0146117005269
4,1,2,10,1,1,1,10,1024,100,5,29,0.0144292244905
4,1,4,1000000,10,1,1,10,1024,100,5,29,0.0
4,1,4,10,10,0,1,10,1024,100,5,0,0.0804814643838
4,10,4,10,1,0,1,10,512,100,5,0,0.0146702562699
2,1,4,1000000,1,0,1,10,512,100,5,0,0.000753054090527
2,10,4,1000000,1,0,1,10,512,100,2,29,0.00244163830798
2,10,4,1000000,1,1,1000,10,1024,100,2,29,0.00479748564363
4,10,4,1000000,1,1,1,10,1024,100,5,29,0.000864718530714
2,10,4,10,1,0,1,10,1024,100,5,29,0.0145667623985
2,10,2,10,1,1,1,10,512,100,5,29,0.0150229524895
2,10,2,10,10,1,1000,10,512,100,5,0,0.312053086909
4,10,2,1000000,1,1,1,10,512,100,2,29,0.00292642538977
4,10,2,10,1,1,1,10,512,100,5,0,0.0143434335181
4,1,2,10,1,1,1,10,1024,100,2,0,0.0148963086732
4,1,2,10,10,0,1,10,1024,100,5,0,0.0896202455801
4,10,2,10,1,1,1,10,1024,100,5,0,0.0145599535912
4,1,4,10,1,1,1,10,1024,100,2,0,0.0146212328571
4,1,4,10,1,1,1000,10,1024,100,5,29,0.250094301981
4,10,4,10,1,1,1,10,512,100,5,29,0.0144578214812
2,10,4,1000000,1,1,1,10,512,100,2,29,0.00249883228954
4,1,4,1000000,1,1,1,10,1024,100,2,29,0.00194051008861
4,1,2,1000000,1,0,1,10,512,100,2,29,0.00329682450844
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
4,10,4,1000000,1,1,1,10,512,100,2,0,0.00231363273021
4,10,2,10,1,1,1,10,1024,100,2,0,0.0146375739947
4,10,4,10,10,1,1,10,512,100,2,0,0.144228242116
4,10,4,10,10,1,1000,10,512,100,5,29,0.19711633392
2,10,4,10,10,1,1000,10,1024,100,2,29,0.739896751246
4,1,4,10,10,1,1,10,1024,100,5,29,0.0813570770062
4,1,4,10,1,1,1000,10,512,100,5,29,0.244024931129
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,0.00144210539217
2,1,4,1000000,1,0,1,10,1024,100,5,29,0.00085654796192
2,1,2,10,1,0,1,10,512,100,5,29,0.0151536815902
2,10,2,10,1,1,1,10,512,100,2,29,0.0147928148018
