topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,4,10,10,1,1000,1000,512,10000,5,29,0.325597166447
4,10,4,10,10,1,1,1000,512,10000,2,29,0.142904609971
4,10,2,10,10,1,1,10,512,100,2,29,0.143687622814
2,10,2,10,1,1,1,10,1024,100,2,29,0.0147424296276
2,10,4,10,10,1,1,10,512,100,2,29,0.149319868236
2,10,4,10,10,0,1,1000,512,10000,2,29,0.149491450181
4,10,4,10,10,0,1,10,512,100,2,29,0.140433012911
4,1,4,10,1,0,1,10,512,100,2,0,0.00857365018799
4,10,4,10,1,1,1,10,1024,100,2,0,0.0147696648569
4,1,4,10,10,1,1000,10,1024,100,2,0,0.459730670817
4,1,4,10,10,1,1,1000,1024,10000,2,0,0.143928654593
4,1,4,10,10,0,1,10,1024,100,2,0,0.145061640133
4,1,4,1000000,1,0,1,10,1024,100,2,29,0.00192961599688
4,1,2,1000000,10,0,1,10,512,100,2,29,0.00515154362471
2,1,2,10,10,0,1000,10,512,100,2,29,0.731911382011
2,1,4,10,10,1,1000,10,512,100,5,29,0.322565885424
2,1,4,10,10,0,1000,10,1024,100,2,29,0.754700460139
4,10,4,1000000,10,0,1000,10,1024,100,2,29,8.85144952699e-05
4,10,4,10,10,0,1,10,512,100,2,29,0.140433012911
4,10,2,10,1,0,1000,10,512,100,2,29,0.621322733382
4,1,2,10,1,1,1000,10,512,100,2,0,0.47406865729
2,1,4,10,10,1,1000,10,512,100,2,0,0.781535331582
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,10,4,10,10,1,1,10,512,100,5,0,0.0785137190659
4,10,4,1000000,1,1,1,10,1024,100,5,0,0.000870165576577
4,10,4,10,10,1,1,10,512,100,5,0,0.0785137190659
4,10,2,1000000,1,1,1,10,1024,100,2,29,0.00292642538977
2,10,4,10,1,1,1,10,1024,100,2,29,0.0148037088935
2,10,4,10,1,1,1000,10,512,100,5,29,0.315559622683
2,10,2,10,1,1,1000,10,1024,100,5,0,0.268175770723
2,1,2,10,1,0,1000,10,512,100,5,0,0.180272706351
2,1,2,10,10,1,1000,10,1024,100,5,0,0.321165994637
4,1,2,10,10,1,1000,1000,1024,10000,5,0,0.201480779418
2,10,2,10,10,1,1000,1000,512,10000,5,0,0.30751978299
2,10,4,10,10,1,1,1000,512,10000,2,0,0.149755631905
2,10,4,10,1,0,1,1000,512,10000,5,0,0.0149698437923
2,10,4,10,1,0,1,1000,1024,10000,2,29,0.0147723883798
4,10,4,10,10,0,1,1000,1024,10000,5,29,0.079897268715
2,10,2,10,10,0,1,1000,1024,10000,5,0,0.135519777543
2,10,4,10,10,1,1,1000,1024,10000,2,0,0.149228630218
2,10,4,10,10,0,1,1000,512,10000,2,29,0.149491450181
2,10,4,10,10,1,1,1000,512,10000,5,0,0.134714976516
2,1,4,10,1,0,1,1000,512,10000,5,0,0.0150801464711
2,1,4,10,10,1,1,1000,512,10000,2,0,0.150232248418
4,1,4,10,10,0,1,1000,512,10000,5,0,0.0814755502538
2,1,4,1000000,1,0,1,1000,512,10000,5,0,0.000769395228115
4,1,2,1000000,1,0,1,1000,512,10000,5,29,0.000742159998802
2,1,4,1000000,1,0,1,1000,512,10000,5,0,0.000769395228115
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00131137629146
4,1,4,1000000,1,1,1,1000,512,10000,5,0,0.000804801026223
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
2,10,4,10,1,0,1,1000,1024,10000,2,0,0.0147887295174
4,10,4,10,1,0,1000,1000,1024,10000,5,0,0.214959494405
2,1,4,10,1,1,1000,1000,1024,10000,2,0,0.987305659617
4,10,4,10,1,0,1000,1000,1024,10000,5,0,0.214959494405
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.00100634172315
2,10,4,10,1,0,1,1000,1024,10000,2,0,0.0147887295174
2,10,4,10,1,1,1,1000,512,10000,5,0,0.0147628560496
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
2,10,2,10,10,0,1,1000,1024,10000,5,0,0.135519777543
2,1,4,10,10,1,1,1000,1024,10000,5,0,0.137360879044
4,1,2,10,10,1,1,1000,512,10000,5,0,0.087321592226
4,1,4,10,10,1,1,10,512,100,5,0,0.0818268847119
4,10,4,10,1,0,1,10,512,100,5,0,0.0146702562699
2,10,4,10,10,0,1000,10,512,100,5,0,0.322014372031
4,1,4,1000000,10,0,1,10,512,100,5,0,5.44704586276e-06
4,10,4,10,10,0,1,10,1024,100,5,0,0.0760189720607
4,1,4,10,10,0,1000,10,512,100,5,0,0.0546256994347
4,10,4,10,1,1,1000,10,512,100,5,0,0.210924595182
4,1,4,10,1,1,1000,10,1024,100,2,0,0.718935157004
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,0.000129367339241
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,5.99175044904e-05
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
2,10,4,10,1,1,1,1000,512,10000,5,0,0.0147628560496
2,10,4,10,10,1,1,1000,1024,10000,2,0,0.149228630218
4,10,4,10,10,1,1,1000,512,10000,5,29,0.0782849431396
4,10,4,10,10,0,1,1000,1024,10000,5,0,0.078549124864
4,10,2,10,10,0,1000,1000,1024,10000,2,0,0.496549977327
4,1,4,10,10,1,1,1000,1024,10000,5,29,0.0819317403448
4,1,4,10,10,1,1000,1000,512,10000,2,29,0.459703435588
4,10,2,10,10,1,1000,1000,1024,10000,5,29,0.199316940449
4,1,4,1000000,10,1,1,1000,512,10000,5,0,4.35763669021e-05
4,1,2,1000000,10,0,1,1000,512,10000,2,0,0.00676386920009
4,1,2,10,1,0,1,1000,512,10000,5,0,0.0146021681966
2,1,2,10,1,0,1,10,512,100,5,0,0.0150175054436
4,1,4,10,1,0,1,10,512,100,2,0,0.00857365018799
4,1,4,10,10,0,1,10,1024,100,5,0,0.0804814643838
4,1,4,10,10,1,1000,10,1024,100,5,29,0.184530934454
4,1,4,10,1,1,1,10,1024,100,5,29,0.0146661709855
4,1,4,10,1,0,1000,10,1024,100,2,29,0.734768357566
4,1,4,10,10,1,1000,10,1024,100,5,0,0.181072060331
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
4,1,4,10,1,1,1000,10,512,100,2,0,0.714781784534
2,1,2,10,1,0,1000,10,512,100,2,29,0.826286898629
4,10,2,1000000,1,1,1,10,512,100,5,29,0.000796630457429
4,1,2,1000000,10,1,1,10,1024,100,5,29,0.000228775926236
4,10,2,1000000,10,1,1,10,512,100,2,29,0.000175667229074
4,1,2,10,10,0,1,10,512,100,2,29,0.144850567106
4,1,4,10,10,0,1000,10,1024,100,2,29,0.458031192508
