topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,10,1,1000,1000,512,10000,5,29,0.280537841308
2,1,2,10,10,0,1000,1000,512,10000,2,29,0.773194542605
2,10,2,10,10,0,1000,1000,512,10000,5,0,0.275247398014
2,1,4,10,10,0,1,1000,512,10000,5,0,0.13884383728
2,1,2,10,1,1,1,1000,512,10000,5,0,0.0147710266184
2,1,2,10,1,1,1000,1000,1024,10000,2,0,0.86631315339
4,1,2,1000000,1,0,1,1000,512,10000,5,0,0.000687689540174
4,10,2,10,1,0,1000,1000,512,10000,5,0,0.206876078345
4,1,2,1000000,10,0,1000,1000,512,10000,2,0,0.000104855632858
4,1,4,10,10,0,1000,1000,512,10000,2,29,0.465349298625
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,0.00164909313495
4,1,4,10,10,0,1000,1000,1024,10000,2,0,0.460517768944
4,10,4,10,10,0,1,1000,512,10000,2,0,0.143167429934
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,1.36176146569e-05
4,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00233542091366
4,10,2,1000000,1,1,1,1000,512,10000,2,29,0.00305443096755
4,1,2,1000000,10,1,1,1000,512,10000,2,0,0.00525367573464
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.00332950678361
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
4,10,4,10,1,1,1,1000,1024,10000,5,29,0.0146661709855
2,10,4,10,1,0,1,1000,512,10000,5,29,0.0147478766734
2,10,4,1000000,1,1,1,1000,512,10000,2,29,0.00249883228954
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,0.000842930347263
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000785736365704
2,10,4,1000000,1,1,1,1000,1024,10000,5,0,0.00104991809005
2,10,4,10,10,0,1,1000,1024,10000,5,0,0.13412397204
2,10,4,10,1,0,1,10,1024,100,5,0,0.0149521408933
2,10,2,1000000,1,0,1,10,1024,100,2,0,0.00257509093162
2,10,4,1000000,1,1,1,10,1024,100,5,0,0.00106898275057
4,10,4,1000000,1,0,1,10,1024,100,5,29,0.000960041833312
4,1,2,1000000,1,0,1,10,1024,100,2,29,0.00333495382948
2,1,2,1000000,1,1,1,10,512,100,2,29,0.00133861152077
4,1,2,1000000,1,0,1,10,1024,100,2,29,0.00333495382948
2,1,2,1000000,1,1,1000,10,1024,100,2,29,5.7193981559e-05
4,1,4,1000000,1,1,1,10,1024,100,2,29,0.00194051008861
4,10,4,10,10,1,1,10,1024,100,2,29,0.144736179142
4,10,2,10,10,0,1000,10,1024,100,2,29,0.519597790133
4,10,4,10,10,1,1,1000,512,10000,2,29,0.142904609971
4,1,4,10,10,0,1,1000,512,10000,2,0,0.145506936132
4,1,4,10,10,1,1000,1000,512,10000,5,0,0.183367990163
4,1,4,10,1,1,1000,1000,1024,10000,2,0,0.723991377326
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0.603760095759
4,1,2,10,1,0,1000,1000,512,10000,2,29,0.448968669954
2,10,2,10,10,0,1000,1000,512,10000,2,29,0.727817927045
4,10,4,10,10,0,1000,1000,512,10000,5,29,0.195504008345
4,1,4,10,10,0,1000,1000,1024,10000,2,29,0.463039751179
2,10,4,10,10,0,1000,1000,1024,10000,5,29,0.326084677051
2,10,2,10,10,0,1000,10,1024,100,5,29,0.277502475001
2,10,2,10,10,0,1,10,1024,100,2,0,0.148496002549
4,10,2,10,10,0,1,10,1024,100,5,29,0.0790502530834
2,1,2,10,10,1,1,10,1024,100,5,29,0.142215558669
4,10,4,10,1,0,1,10,1024,100,5,0,0.0145027596096
2,10,4,1000000,1,0,1,10,1024,100,2,0,0.00257236740869
4,1,4,1000000,1,0,1,10,1024,100,5,0,0.000791183411567
4,10,4,10,10,0,1,10,1024,100,5,0,0.0760189720607
4,10,2,10,10,0,1,10,512,100,2,0,0.142641790008
4,10,4,1000000,10,0,1000,10,512,100,2,0,0.000211073027182
2,10,4,1000000,1,1,1000,10,512,100,2,0,0.000792545173032
2,1,2,10,1,1,1000,10,512,100,2,0,0.82909348901
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,0.00017702899054
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,0.00134678208957
2,10,4,1000000,1,1,1,1000,512,10000,2,0,0.00248521467489
2,10,4,10,1,1,1,1000,1024,10000,5,0,0.0150787847096
2,10,4,10,1,1,1000,10,1024,100,5,0,0.30313491107
2,10,2,10,1,0,1000,10,1024,100,5,29,0.276718100397
4,10,2,10,10,0,1,10,1024,100,5,29,0.0790502530834
4,1,4,10,1,0,1,10,1024,100,5,29,0.0147124708753
4,1,4,10,1,1,1000,10,1024,100,5,0,0.251247713943
2,1,2,10,1,0,1,10,1024,100,2,29,0.0147315355358
2,1,4,10,10,0,1000,10,1024,100,2,29,0.754700460139
4,1,2,10,1,0,1,10,512,100,2,0,0.0142767072063
2,1,4,10,1,0,1,10,1024,100,2,0,0.0148908616273
2,1,2,10,10,0,1,10,1024,100,2,29,0.149084283502
2,10,4,1000000,1,0,1,10,1024,100,5,0,0.00105808865884
2,10,4,1000000,1,0,1000,10,512,100,5,29,2.99587522452e-05
2,10,2,1000000,1,1,1,10,512,100,5,29,0.00106081218177
2,10,2,10,1,1,1,1000,512,10000,5,29,0.0147506001964
2,10,2,10,1,1,1,10,1024,100,5,29,0.0148323058843
4,10,2,1000000,1,1,1,10,512,100,5,29,0.000796630457429
4,10,2,1000000,1,0,1,1000,512,10000,5,29,0.000870165576577
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,8.17056879415e-06
4,10,2,10,1,1,1000,1000,1024,10000,5,29,0.209233287442
4,1,2,10,1,0,1,1000,1024,10000,5,0,0.0148009853706
4,10,2,10,10,1,1,1000,1024,10000,5,0,0.0808859075391
2,10,2,10,10,1,1000,1000,1024,10000,2,0,0.799272274673
4,10,2,10,1,1,1,1000,512,10000,2,0,0.014626679903
