topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,0.00296455471081
4,10,2,10,1,1,1,1000,1024,10000,5,0,0.0145545065453
4,1,2,10,1,0,1,1000,1024,10000,2,0,0.015024314251
2,1,2,10,1,0,1,1000,1024,10000,5,29,0.0149466938474
2,10,4,10,1,0,1,1000,1024,10000,5,0,0.0148976704347
2,10,4,1000000,1,0,1,10,1024,100,5,0,0.00105808865884
2,1,4,10,1,0,1000,10,1024,100,5,0,0.382819744997
2,10,2,10,1,0,1,10,1024,100,5,29,0.0146321269489
4,10,2,10,1,0,1,10,512,100,2,29,0.0146743415543
4,10,4,10,1,1,1,10,512,100,5,29,0.0144578214812
4,10,4,1000000,10,1,1,10,512,100,5,0,6.80880732846e-06
4,1,4,10,10,1,1,10,1024,100,5,0,0.0827801177379
2,1,4,10,10,1,1000,10,1024,100,5,29,0.313371272008
4,1,2,10,10,1,1,10,1024,100,2,29,0.143289988466
4,1,2,10,10,1,1000,10,512,100,5,29,0.208307289645
2,10,2,10,1,1,1000,10,512,100,5,29,0.275428512289
2,10,2,10,1,0,1000,10,512,100,2,0,0.751064557026
2,1,2,1000000,1,1,1,10,512,100,5,29,0.000785736365704
4,1,2,10,1,0,1,10,512,100,5,29,0.014389733408
4,1,2,10,1,1,1000,10,1024,100,5,29,0.215825574697
2,1,2,10,1,1,1,10,1024,100,2,29,0.0149112880493
2,1,2,1000000,1,1,1000,10,1024,100,2,0,5.3108697162e-05
2,10,4,10,1,1,1000,10,1024,100,2,0,0.856094495352
2,1,2,10,10,1,1000,10,512,100,2,0,0.732797888725
4,1,2,1000000,10,0,1000,10,1024,100,2,0,0.000642751411806
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,1,2,1000000,1,0,1000,10,512,100,5,29,0.000152517284157
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,10,4,10,1,0,1000,10,1024,100,2,0,0.695608183097
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,1,2,1000000,10,0,1,10,1024,100,5,0,2.72352293138e-06
4,1,2,10,10,0,1000,10,1024,100,2,0,0.562023468597
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,0.000473892990061
4,1,2,1000000,10,0,1,10,1024,100,5,0,2.72352293138e-06
4,10,4,1000000,1,0,1,10,1024,100,5,0,0.000881059668302
2,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000253287632619
