topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,10,1,0,1,1000,1024,10000,5,0,0.0141132958304
4,1,2,10,10,0,1,1000,1024,10000,5,29,0.0876361591246
2,10,2,10,1,1,1000,1000,1024,10000,5,0,0.282576398223
2,10,2,10,1,1,1000,10,512,100,5,0,0.283799260019
2,10,2,10,1,1,1000,1000,512,10000,2,0,0.785892968272
2,10,2,1000000,1,0,1,1000,512,10000,2,0,0.00244163830798
2,10,2,10,1,0,1,1000,1024,10000,2,29,0.0147778354257
4,1,2,10,1,0,1,1000,1024,10000,5,29,0.0144591832427
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,0.00105264161298
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.00119290304395
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,3.5405798108e-05
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
4,10,2,10,1,1,1,1000,512,10000,5,29,0.014366583463
4,1,4,10,1,1,1000,1000,512,10000,5,29,0.245095275641
4,1,4,10,1,1,1000,10,512,100,2,29,0.732897297312
4,10,2,10,1,1,1,10,512,100,2,29,0.0145354418848
4,10,2,10,1,1,1000,1000,512,10000,2,29,0.602764648128
4,10,2,10,1,0,1000,10,1024,100,2,29,0.566148244077
4,1,2,10,1,1,1,10,512,100,5,0,0.0146048917195
4,10,2,10,10,1,1,10,1024,100,5,0,0.0814837208226
2,10,2,10,10,1,1,1000,1024,10000,5,0,0.135143931378
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,0.000226052403305
2,10,2,10,10,1,1,1000,1024,10000,5,0,0.135143931378
4,10,4,10,1,1,1,1000,1024,10000,5,0,0.0141064870231
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
4,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000682242494311
4,1,2,10,1,1,1,1000,512,10000,5,0,0.0145354418848
2,10,2,10,1,1,1,1000,512,10000,5,29,0.0147506001964
2,1,2,10,1,0,1,1000,512,10000,5,0,0.0148772440127
4,1,4,10,1,0,1,1000,512,10000,2,0,0.0149984407831
4,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149031174805
2,10,2,10,1,1,1,1000,1024,10000,2,29,0.0147969000862
2,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00141759368578
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000785736365704
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
2,10,2,10,10,0,1000,1000,1024,10000,5,0,0.304417690371
2,10,2,10,10,0,1,10,1024,100,5,0,0.134529776957
2,10,2,10,10,1,1,1000,1024,10000,5,0,0.135143931378
2,10,2,10,1,0,1000,1000,1024,10000,5,0,0.278203782156
2,1,2,10,1,1,1000,1000,1024,10000,5,29,0.312874229073
2,1,2,10,10,1,1000,10,1024,100,5,29,0.340601054276
2,1,4,10,10,1,1,10,1024,100,2,29,0.14764217811
4,1,4,1000000,1,1,1,10,1024,100,2,29,0.00194051008861
4,1,4,1000000,10,1,1000,10,1024,100,2,0,0.000812971595018
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.000129367339241
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,0.000121196770447
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,0.00296455471081
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
4,1,2,10,1,0,1000,10,1024,100,2,29,0.484517453016
4,10,4,1000000,10,1,1000,10,1024,100,5,29,0.000200178935457
4,10,4,10,10,1,1000,10,512,100,5,0,0.182422927705
4,10,4,10,10,1,1000,10,512,100,2,29,0.443045007578
2,10,4,10,10,1,1000,10,512,100,5,29,0.338219333472
4,10,4,1000000,1,1,1,10,1024,100,5,0,0.000870165576577
4,1,4,1000000,1,1,1,10,512,100,5,29,0.000832036255537
4,10,4,1000000,1,0,1,10,512,100,2,29,0.00245253239971
2,10,4,1000000,1,0,1,1000,512,10000,2,29,0.00243619126212
2,1,2,1000000,1,0,1,1000,512,10000,5,29,0.000810248072086
2,10,2,10,10,0,1,1000,512,10000,5,29,0.133531605803
4,10,2,10,1,0,1,1000,1024,10000,5,29,0.0144414803437
4,10,2,10,10,0,1000,1000,512,10000,5,29,0.216475134917
4,10,4,10,10,0,1000,1000,1024,10000,2,29,0.388261343813
2,10,4,10,10,0,1,1000,512,10000,5,29,0.136865197871
2,10,4,10,10,1,1,1000,1024,10000,2,29,0.148709799099
2,1,2,10,10,1,1,1000,512,10000,2,29,0.149468300236
4,1,4,10,10,1,1,1000,512,10000,2,0,0.145555959545
4,1,4,10,1,1,1000,1000,512,10000,5,0,0.240849303391
4,1,2,10,10,1,1000,1000,512,10000,2,0,0.518803883199
4,1,2,1000000,1,1,1,1000,512,10000,2,0,0.00319333063705
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,1,4,1000000,1,0,1,10,512,100,2,0,0.00193778656568
2,1,2,10,1,0,1,10,512,100,2,0,0.0151182757921
2,10,2,1000000,1,0,1000,10,512,100,2,0,0.000607345613698
2,10,2,10,10,1,1000,10,512,100,2,0,0.746230303823
4,10,2,10,1,1,1,10,512,100,2,0,0.0145585918297
4,10,2,10,10,1,1000,10,1024,100,2,0,0.504333805865
4,10,4,10,10,1,1,10,512,100,2,0,0.144228242116
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
4,1,4,10,10,0,1,1000,512,10000,2,0,0.145506936132
2,1,4,10,10,1,1,10,512,100,2,0,0.148067047688
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,1,4,1000000,1,1,1,10,512,100,2,29,0.00190782781343
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
4,10,2,1000000,10,0,1,10,512,100,5,0,0.000241031779427
4,10,2,1000000,10,1,1,10,512,100,2,29,0.000175667229074
