topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,10,0,1000,1000,1024,10000,5,0,0.183366628401
4,10,4,10,1,0,1000,1000,1024,10000,5,29,0.217802852346
4,10,4,10,10,0,1,1000,1024,10000,5,0,0.078549124864
4,10,4,1000000,10,0,1,1000,512,10000,2,0,2.31499449167e-05
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,9.66850640641e-05
4,10,2,10,10,1,1,1000,512,10000,2,29,0.145487871472
4,1,4,10,10,1,1,1000,512,10000,2,0,0.145555959545
2,1,2,10,10,0,1,1000,512,10000,2,0,0.149115604016
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
4,10,4,10,10,0,1,1000,1024,10000,2,0,0.142342202486
2,10,2,10,1,0,1,1000,1024,10000,2,0,0.0146511916094
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,0.00276301401389
2,10,2,1000000,1,1,1,1000,512,10000,5,0,0.00101723581487
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,0.000142984953898
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,8.85144952699e-05
2,1,4,10,1,1,1000,1000,1024,10000,2,29,0.976747922973
2,10,4,10,10,1,1000,1000,1024,10000,2,0,0.762781152677
4,1,4,10,10,0,1000,1000,1024,10000,2,0,0.460517768944
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
4,10,4,10,1,1,1,1000,1024,10000,5,29,0.0146661709855
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.144574129528
2,1,4,10,1,0,1,1000,1024,10000,5,29,0.0151945344342
2,1,4,10,10,0,1000,1000,1024,10000,2,29,0.801290405165
4,1,4,10,10,1,1000,1000,1024,10000,2,0,0.456319458346
4,10,4,10,10,1,1,1000,512,10000,2,0,0.141127511258
4,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00233542091366
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000976382970901
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,0.000826589209674
2,1,2,1000000,1,0,1,1000,512,10000,2,29,0.00136312322716
