topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,1,1,1000,1024,10000,2,0,0.149646690988
4,10,2,10,10,1,1,1000,1024,10000,5,0,0.0808859075391
4,1,4,1000000,10,1,1,1000,1024,10000,5,0,0.0001388996695
2,1,4,10,10,1,1,1000,512,10000,5,0,0.139689491151
4,1,4,10,10,1,1,1000,1024,10000,5,29,0.0819317403448
2,1,2,10,10,1,1,1000,1024,10000,2,29,0.1497134173
2,1,4,10,10,1,1000,1000,512,10000,2,29,0.757221080612
2,10,4,10,1,1,1000,1000,512,10000,2,0,0.896315482002
4,10,4,10,1,0,1000,1000,512,10000,5,0,0.216100650513
4,1,4,10,1,0,1000,1000,512,10000,2,29,0.746853990574
2,1,2,10,1,0,1000,1000,1024,10000,2,29,0.823841175037
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.000876974383905
4,1,4,10,1,0,1000,1000,512,10000,2,29,0.746853990574
2,10,2,10,1,0,1000,1000,512,10000,2,29,0.783180339433
2,10,2,10,1,1,1000,1000,1024,10000,5,29,0.281327662959
4,10,4,10,1,0,1000,1000,1024,10000,5,29,0.217802852346
4,10,4,10,1,1,1,1000,1024,10000,2,29,0.014664809224
4,10,4,10,10,0,1,1000,512,10000,2,29,0.142023550303
4,1,4,10,10,0,1,10,512,100,2,29,0.145151516389
2,1,4,10,10,0,1,1000,512,10000,2,29,0.149415191539
2,1,4,10,10,0,1,1000,1024,10000,5,0,0.139022228032
2,10,4,10,1,0,1000,1000,1024,10000,5,0,0.302787661896
4,10,4,10,10,0,1000,1000,1024,10000,5,0,0.185206368141
4,10,4,10,1,1,1000,1000,1024,10000,5,29,0.220173679057
4,10,4,10,1,0,1,1000,1024,10000,5,0,0.0146076152425
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,0.000783012842772
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,0.00236265614297
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00136857027302
4,1,4,10,1,0,1,1000,1024,10000,2,29,0.0147805589486
4,1,4,10,1,0,1000,1000,512,10000,5,29,0.241955053701
4,1,4,1000000,1,0,1,1000,512,10000,2,29,0.00188876315291
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
4,10,2,1000000,1,0,1,1000,1024,10000,5,29,0.000861995007782
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,0.000783012842772
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,1,4,10,1,0,1,10,1024,100,5,29,0.0147124708753
4,1,2,10,1,0,1,10,1024,100,2,0,0.0148146029853
4,1,2,10,10,1,1,10,1024,100,5,0,0.0861477538426
2,1,2,10,10,0,1000,10,1024,100,5,0,0.333179454288
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.233781761384
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,0.00103766223686
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,0.00010757915579
4,1,4,10,10,1,1000,1000,1024,10000,2,0,0.456319458346
4,10,2,1000000,1,1,1,1000,512,10000,2,0,0.00297544880254
2,1,2,1000000,1,1,1,1000,512,10000,5,0,0.000853824438988
4,1,2,1000000,10,1,1,1000,512,10000,2,0,0.00525367573464
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,0.00134678208957
2,1,2,10,10,1,1,1000,1024,10000,2,29,0.1497134173
2,1,2,10,10,1,1000,1000,1024,10000,5,0,0.336333293842
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
4,1,2,10,10,1,1,10,1024,100,5,0,0.0861477538426
4,1,4,10,1,1,1000,10,1024,100,5,0,0.251247713943
4,1,2,1000000,10,0,1,10,1024,100,5,29,0.00114115610825
4,10,2,1000000,1,0,1,10,1024,100,2,29,0.00289646663752
2,10,4,10,1,0,1,10,1024,100,2,29,0.0147083855909
4,1,4,10,1,0,1,10,1024,100,2,0,0.0145531447838
2,1,4,10,10,0,1,10,1024,100,5,0,0.138710384657
2,10,2,10,10,0,1000,10,1024,100,5,0,0.266434077808
2,1,2,10,10,0,1,10,512,100,5,0,0.085953021953
2,1,2,10,1,0,1,10,1024,100,2,0,0.0149943554987
4,1,2,10,1,1,1000,10,1024,100,2,0,0.486132502114
4,10,2,10,1,0,1,10,512,100,2,0,0.0147288120129
4,10,4,10,1,0,1,10,512,100,5,29,0.0141772986193
4,10,4,10,1,0,1000,10,1024,100,5,0,0.213441130371
4,1,4,10,10,0,1,10,1024,100,5,0,0.0804814643838
2,1,4,10,10,1,1000,10,1024,100,5,0,0.308120319796
2,10,2,10,10,1,1,10,1024,100,5,0,0.135334577983
2,10,4,10,1,1,1000,10,1024,100,5,0,0.30313491107
2,1,2,10,1,0,1,10,1024,100,5,0,0.0149480556089
2,1,4,10,10,0,1,10,512,100,5,0,0.0851386885965
2,1,2,10,1,0,1000,10,512,100,5,0,0.180272706351
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,0.000142984953898
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,0.000182476036403
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.000324099228834
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0.603760095759
