topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1.49793761226e-05
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,10,4,10,1,0,1,1000,1024,10000,5,0,0.0146076152425
4,10,4,10,1,0,1000,10,1024,100,5,0,0.213441130371
2,10,2,10,1,1,1000,10,1024,100,5,0,0.268175770723
4,10,2,10,10,0,1000,10,1024,100,5,0,0.201600614427
4,10,4,10,10,0,1000,10,1024,100,2,29,0.402449536524
4,10,4,10,10,0,1000,1000,512,10000,2,29,0.443644182623
4,1,4,10,1,0,1000,1000,512,10000,5,29,0.241955053701
2,10,4,10,1,1,1000,1000,512,10000,5,29,0.296401000622
2,10,4,10,1,1,1000,10,1024,100,5,29,0.297267080915
2,10,2,10,1,1,1000,10,512,100,5,0,0.283799260019
2,10,2,10,10,1,1,10,512,100,2,0,0.148818740017
2,10,2,1000000,1,1,1,10,1024,100,2,0,0.00253151456472
2,10,4,10,1,1,1,10,1024,100,5,0,0.0148867763429
4,10,2,10,1,1,1000,10,1024,100,5,0,0.205380864256
4,10,4,10,1,0,1000,10,1024,100,2,0,0.695608183097
2,10,4,1000000,1,1,1000,10,1024,100,2,0,0.000234222972099
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
2,1,4,1000000,1,0,1,10,1024,100,2,29,0.00140397607113
4,1,2,10,1,0,1,10,1024,100,2,29,0.0147751119027
2,1,2,10,1,0,1,10,512,100,5,29,0.0151536815902
2,1,2,10,1,1,1,1000,512,10000,5,29,0.0146811503616
2,10,2,10,1,0,1,1000,1024,10000,5,29,0.0150651670949
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00136857027302
4,1,2,1000000,10,1,1,1000,1024,10000,2,29,0.00724593275894
2,1,2,1000000,1,1,1,1000,512,10000,2,29,0.00130048219974
2,1,4,10,1,1,1000,1000,512,10000,2,29,0.964704504571
2,1,2,10,1,1,1,10,512,100,2,29,0.0152435578469
2,10,2,10,1,1,1000,10,512,100,5,29,0.275428512289
4,10,2,10,10,1,1,10,512,100,5,29,0.0815599794646
2,10,2,10,10,1,1000,10,512,100,2,29,0.74120131873
4,10,4,10,10,0,1000,10,512,100,5,29,0.175595055716
4,10,4,1000000,1,0,1000,10,1024,100,5,29,0.000114387963118
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,1.36176146569e-05
4,1,4,10,1,1,1000,1000,1024,10000,5,0,0.239958711392
4,1,4,10,1,0,1000,1000,512,10000,2,0,0.752529812363
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.00257781445455
2,1,4,1000000,1,0,1,1000,512,10000,2,29,0.00124328821818
2,10,2,1000000,1,1,1,1000,512,10000,2,29,0.00251517342713
4,1,2,10,1,1,1,1000,512,10000,2,29,0.0146770650772
4,10,2,10,1,1,1,1000,1024,10000,2,0,0.0146307651874
4,1,2,10,10,0,1,1000,1024,10000,2,0,0.145475615618
4,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00330499507723
2,1,2,1000000,1,1,1000,1000,1024,10000,2,29,0.000190646605197
2,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00136039970423
4,10,2,1000000,1,1,1,1000,512,10000,2,29,0.00305443096755
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,10,2,10,1,0,1000,10,512,100,2,0,0.615695935006
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
4,10,2,1000000,1,0,1000,10,1024,100,5,29,0.0014012525482
2,10,4,1000000,1,1,1000,10,1024,100,5,29,7.08115962159e-05
