topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,10,1,1,1,1000,1024,10000,5,29,0.0144060745455
2,1,2,10,10,1,1,1000,1024,10000,5,29,0.143129300613
2,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149167350952
2,1,4,10,1,1,1,1000,512,10000,5,0,0.0148799675356
2,1,4,10,10,1,1000,1000,1024,10000,5,0,0.305102656388
2,1,4,10,10,1,1,1000,512,10000,2,0,0.150232248418
2,1,4,10,10,1,1000,1000,1024,10000,5,0,0.305102656388
4,1,2,10,10,1,1000,1000,512,10000,5,0,0.20873896803
4,1,4,10,10,0,1000,1000,1024,10000,5,0,0.183366628401
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.48217113801
2,1,4,10,10,0,1,1000,512,10000,2,0,0.149856402253
4,10,4,10,10,1,1,1000,512,10000,2,0,0.141127511258
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
4,10,4,10,1,0,1000,1000,1024,10000,2,0,0.704087871744
4,10,4,10,1,1,1,1000,512,10000,2,0,0.0144373950593
4,10,2,10,1,1,1,10,512,100,2,0,0.0145585918297
4,10,2,10,1,1,1,1000,512,10000,5,0,0.014287601298
2,10,2,10,10,0,1,1000,512,10000,5,0,0.136152996624
4,10,2,10,1,0,1,1000,512,10000,2,0,0.0149330762328
4,10,4,1000000,1,0,1,1000,512,10000,2,29,0.0023735502347
2,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00136039970423
2,1,4,10,1,1,1,1000,1024,10000,5,29,0.0149848231685
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00136857027302
4,1,4,1000000,1,0,1,1000,512,10000,2,29,0.00188876315291
4,1,4,10,1,1,1,1000,512,10000,5,29,0.0143407099952
4,1,4,10,1,0,1,1000,1024,10000,5,0,0.0145191007472
4,1,2,10,10,1,1,1000,1024,10000,5,0,0.0880133670505
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.144574129528
4,1,2,10,10,1,1,1000,512,10000,2,0,0.145245477931
2,1,2,10,10,1,1,1000,1024,10000,2,29,0.1497134173
2,1,4,10,10,1,1,1000,512,10000,2,0,0.150232248418
2,1,4,1000000,1,1,1,1000,512,10000,5,0,0.000821142163812
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,6.80880732846e-05
2,10,2,10,1,1,1,1000,512,10000,2,0,0.014805070655
4,10,4,10,1,1,1,1000,1024,10000,2,0,0.0144646302886
2,10,4,1000000,1,1,1,1000,512,10000,2,0,0.00248521467489
2,1,2,1000000,1,0,1,1000,512,10000,2,0,0.00139035845647
2,10,2,10,1,0,1,1000,512,10000,5,0,0.0146811503616
4,1,2,10,1,1,1,1000,512,10000,5,0,0.0145354418848
2,1,2,10,1,1,1000,1000,1024,10000,5,0,0.295612540734
2,1,4,10,1,0,1000,1000,512,10000,5,0,0.187852270669
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.77487223273
4,10,2,10,1,0,1000,1000,512,10000,5,0,0.206876078345
4,1,4,10,1,0,1,1000,512,10000,5,0,0.0146838738845
4,1,2,10,1,0,1,10,512,100,5,0,0.0146117005269
4,10,4,10,1,0,1,10,512,100,2,0,0.0148064324165
2,10,4,10,10,1,1,10,512,100,2,0,0.149863211061
2,10,2,10,10,1,1000,10,1024,100,2,0,0.778427791917
4,10,4,10,10,1,1000,10,1024,100,2,0,0.403071861514
4,1,2,10,10,1,1000,10,1024,100,5,0,0.208316821976
2,1,2,10,1,1,1,10,1024,100,5,0,0.0150283995354
2,10,2,10,1,0,1,10,1024,100,2,0,0.0149072027649
4,10,4,1000000,1,0,1,10,1024,100,2,0,0.00232725034487
4,1,2,10,1,0,1,10,1024,100,2,0,0.0148146029853
4,1,4,10,10,0,1,10,1024,100,5,0,0.0804814643838
4,1,4,10,10,0,1,1000,1024,10000,2,0,0.144708943913
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,0.00323145995808
4,1,2,10,10,0,1,1000,512,10000,2,0,0.14358140542
4,1,2,10,10,0,1000,1000,512,10000,5,29,0.199954244815
4,1,4,10,1,0,1000,1000,512,10000,5,0,0.252251332143
4,1,4,10,1,1,1,1000,512,10000,5,29,0.0143407099952
4,1,4,10,1,1,1000,10,512,100,5,29,0.244024931129
4,1,4,10,10,1,1000,10,1024,100,2,29,0.456970380326
2,10,4,10,1,1,1000,10,1024,100,2,29,0.857938320376
2,1,4,10,10,0,1,10,1024,100,2,29,0.150221354326
2,1,4,10,1,0,1,1000,1024,10000,2,29,0.0151046581774
2,1,2,10,10,0,1000,1000,1024,10000,2,29,0.73836749312
4,1,4,10,10,0,1000,1000,1024,10000,2,0,0.460517768944
4,1,2,10,10,0,1,1000,1024,10000,2,29,0.145302671912
4,10,4,10,10,1,1,1000,1024,10000,2,29,0.143480635071
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
4,1,2,10,1,1,1,10,1024,100,2,29,0.0148554558292
4,10,4,10,1,1,1000,10,1024,100,2,29,0.721348198321
4,1,2,1000000,10,0,1,10,1024,100,2,29,0.0059577064124
