topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,4,10,10,0,1,10,1024,100,2,29,0.150221354326
2,10,2,10,10,1,1,10,512,100,2,29,0.149648052749
4,1,2,10,10,1,1,10,1024,100,2,29,0.143289988466
4,1,4,10,10,0,1000,10,1024,100,2,29,0.458031192508
2,1,2,10,10,0,1000,10,512,100,2,29,0.731911382011
4,1,4,1000000,10,0,1,10,1024,100,2,0,0.002421211886
4,10,4,1000000,10,0,1000,10,512,100,2,0,0.000211073027182
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
4,10,2,10,1,0,1,10,512,100,2,0,0.0147288120129
2,1,4,10,1,0,1,10,512,100,2,0,0.0149739290767
2,1,4,10,1,0,1,1000,512,10000,5,0,0.0150801464711
4,10,4,10,1,0,1,1000,512,10000,5,29,0.0143679452245
4,10,4,10,1,0,1000,1000,1024,10000,2,29,0.716754976898
4,1,4,10,1,1,1000,1000,512,10000,2,29,0.746514911969
2,10,4,10,1,1,1000,1000,512,10000,2,0,0.896315482002
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
2,1,2,1000000,1,1,1,1000,512,10000,2,29,0.00130048219974
2,10,2,10,1,1,1000,1000,512,10000,2,29,0.793924637397
2,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149167350952
4,1,2,10,1,0,1,1000,1024,10000,2,29,0.0145163772243
2,1,2,10,10,0,1,1000,1024,10000,2,0,0.149539111832
2,1,2,10,1,0,1,1000,512,10000,2,29,0.0146334887103
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,1.63411375883e-05
2,1,4,10,1,1,1000,1000,512,10000,5,29,0.388579995996
2,1,2,1000000,1,1,1,1000,512,10000,5,0,0.000853824438988
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.000998171154352
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,0.000812971595018
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.000807524549155
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,0.00337308315052
4,1,2,1000000,10,0,1000,1000,512,10000,2,0,0.000104855632858
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,0.00547836637648
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,0.00026554348581
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,3.5405798108e-05
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,0.00154423750209
