topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,10,1,1,1000,10,512,100,2,0,0.593450199702
2,10,4,10,1,1,1000,10,512,100,5,0,0.295318400257
4,10,2,10,1,0,1000,10,512,100,5,0,0.204465760551
4,10,4,1000000,1,0,1000,10,512,100,2,0,0.000114387963118
2,10,4,10,1,0,1,10,512,100,2,0,0.015024314251
2,10,2,10,1,0,1000,10,1024,100,2,0,0.768862779382
2,10,2,10,1,1,1000,10,512,100,2,29,0.773247651302
2,10,2,10,10,0,1,10,512,100,2,29,0.148818740017
2,10,2,10,1,0,1000,10,512,100,5,29,0.283510566588
2,10,2,1000000,1,1,1,10,512,100,5,29,0.00106081218177
4,10,4,1000000,1,1,1,10,512,100,2,29,0.00236537966591
4,10,4,1000000,10,1,1,1000,512,10000,2,29,0.00177301342833
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.144574129528
2,1,4,10,10,1,1,10,1024,100,2,29,0.14764217811
4,1,4,10,10,1,1,10,1024,100,5,0,0.0827801177379
4,1,4,10,10,1,1000,10,512,100,2,0,0.488421623138
2,1,2,10,1,1,1,10,1024,100,5,0,0.0150283995354
4,10,2,1000000,1,1,1,10,1024,100,5,0,0.00091646546641
4,1,2,1000000,1,0,1,10,1024,100,5,29,0.000690413063105
4,1,4,1000000,1,1,1000,10,1024,100,5,29,0.000122558531912
4,1,4,10,10,1,1,10,1024,100,5,29,0.0813570770062
4,1,4,10,10,1,1000,1000,1024,10000,5,29,0.18201848455
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,4.62998898335e-05
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,0.000473892990061
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.000592366237576
4,10,2,1000000,1,0,1,1000,512,10000,2,29,0.00291280777511
4,1,2,1000000,1,1,1,1000,512,10000,2,0,0.00319333063705
2,1,2,1000000,1,1,1,1000,512,10000,5,29,0.000761224659321
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.000832036255537
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.00119290304395
2,10,4,1000000,1,0,1,1000,512,10000,5,29,0.00103085342953
2,10,4,10,1,0,1000,1000,512,10000,2,29,0.90477746775
2,10,2,10,1,0,1,1000,512,10000,5,0,0.0146811503616
2,10,2,1000000,1,0,1,10,512,100,5,0,0.0010281299066
4,10,2,1000000,1,0,1,10,512,100,2,29,0.0029808958484
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
4,10,2,1000000,1,0,1,10,512,100,2,29,0.0029808958484
2,1,2,1000000,1,0,1000,10,512,100,2,29,0.000644113173272
2,1,2,10,1,1,1000,10,512,100,5,29,0.301326491844
2,10,2,10,10,0,1000,10,512,100,2,29,0.803372538446
2,1,2,10,1,0,1000,1000,512,10000,2,29,0.863104843377
2,1,2,10,10,0,1,1000,512,10000,5,29,0.141470675148
2,1,4,10,1,0,1,1000,512,10000,5,0,0.0150801464711
2,1,2,1000000,1,1,1,1000,512,10000,5,0,0.000853824438988
4,1,4,1000000,10,1,1,1000,512,10000,5,0,4.35763669021e-05
2,1,2,10,10,1,1,1000,512,10000,5,0,0.142677195806
2,1,2,10,1,0,1000,1000,512,10000,5,0,0.309475272454
2,10,2,10,1,0,1000,1000,1024,10000,5,29,0.283517375395
2,1,2,10,1,0,1,1000,1024,10000,2,29,0.0150392936271
2,1,4,10,10,0,1,1000,512,10000,2,29,0.149415191539
2,1,2,10,10,0,1,1000,1024,10000,2,0,0.149539111832
4,10,2,10,10,0,1,1000,512,10000,2,0,0.144429782813
4,1,4,10,10,1,1,1000,512,10000,2,0,0.145555959545
4,10,2,10,10,0,1,1000,512,10000,2,0,0.144429782813
2,10,2,10,10,0,1,1000,512,10000,5,29,0.133531605803
2,1,2,10,1,0,1,1000,512,10000,2,29,0.0146334887103
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0.000320013944437
2,1,4,1000000,1,0,1000,10,1024,100,2,29,0.0011152826404
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,10,4,10,10,0,1000,10,1024,100,5,0,0.177169251971
2,10,4,10,10,0,1000,10,1024,100,2,29,0.767050274872
2,10,2,10,10,0,1,10,1024,100,5,0,0.134529776957
4,1,4,10,10,0,1,10,1024,100,5,0,0.0804814643838
4,1,4,10,10,0,1000,10,512,100,2,0,0.485112542776
4,1,4,10,10,1,1,10,512,100,5,29,0.0823143953166
4,10,4,10,10,0,1,10,512,100,2,29,0.140433012911
2,1,4,10,10,1,1,10,512,100,2,29,0.149827805263
2,1,4,10,1,0,1,10,512,100,5,29,0.014983461407
2,1,4,10,1,0,1,10,1024,100,2,0,0.0148908616273
2,1,4,10,10,0,1,1000,1024,10000,2,0,0.149219097887
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.0058147214585
4,10,2,10,10,0,1,1000,1024,10000,2,29,0.141687195221
4,1,4,1000000,10,1,1,10,1024,100,2,29,0.00565539536702
4,10,4,1000000,10,0,1000,10,1024,100,2,29,8.85144952699e-05
4,10,4,10,10,0,1000,10,1024,100,5,0,0.177169251971
4,10,4,1000000,1,0,1000,10,1024,100,2,0,4.76616512992e-05
4,10,2,1000000,1,0,1,10,512,100,2,0,0.00286650788528
4,10,4,10,1,0,1,10,512,100,2,29,0.0148486470219
4,10,4,1000000,1,0,1,10,1024,100,2,0,0.00232725034487
4,1,4,10,1,0,1,10,512,100,2,0,0.00857365018799
2,1,2,1000000,1,0,1,10,512,100,2,0,0.00132499390612
2,1,2,10,10,0,1,10,512,100,5,0,0.085953021953
2,10,2,1000000,1,1,1,10,512,100,5,0,0.00111255911747
4,10,2,10,1,1,1,10,512,100,2,0,0.0145585918297
4,10,2,10,1,1,1000,10,512,100,5,29,0.205807095594
4,1,4,10,10,1,1,10,512,100,2,0,0.146148325782
4,10,2,1000000,1,1,1,10,1024,100,5,0,0.00091646546641
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
4,10,2,1000000,1,1,1000,10,512,100,5,0,0.000114387963118
2,10,2,10,1,0,1000,10,512,100,5,0,0.273101261944
4,10,4,10,10,1,1000,10,512,100,5,0,0.182422927705
4,10,2,1000000,1,0,1,10,512,100,5,29,0.000905571374685
4,1,4,1000000,10,0,1,10,512,100,5,29,0.000118473247515
4,10,4,1000000,10,1,1,10,512,100,5,0,6.80880732846e-06
4,10,4,10,10,1,1,10,1024,100,5,29,0.0782903901855
2,10,4,10,1,1,1000,10,1024,100,5,29,0.297267080915
4,1,4,10,10,1,1,10,512,100,2,29,0.145896399911
4,10,2,10,1,1,1,10,1024,100,2,29,0.0146893209304
4,10,4,10,10,1,1000,10,1024,100,2,29,0.399770951721
