topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,0,1,1000,512,10000,2,29,0.149820996455
2,1,4,10,1,1,1,1000,512,10000,2,29,0.0149357997557
2,10,4,10,10,1,1000,1000,512,10000,2,29,0.736812361526
2,10,2,10,10,1,1000,1000,1024,10000,2,0,0.799272274673
4,1,4,10,10,1,1000,1000,1024,10000,2,29,0.461535004759
4,1,2,10,10,0,1000,1000,1024,10000,5,29,0.21886638805
4,1,4,10,1,0,1000,1000,1024,10000,2,29,0.719722255131
4,1,2,10,1,1,1000,1000,1024,10000,2,29,0.468721020014
4,1,4,10,10,1,1000,1000,512,10000,5,29,0.184939462894
2,1,2,10,10,1,1000,1000,512,10000,2,29,0.771711584369
2,1,4,10,10,1,1,1000,512,10000,2,0,0.150232248418
2,10,2,10,1,1,1,1000,512,10000,2,0,0.014805070655
2,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00248793819782
4,1,4,1000000,1,1,1,1000,512,10000,2,0,0.00186697496946
4,10,4,10,1,1,1,1000,512,10000,2,29,0.0147369825817
4,10,4,10,10,1,1,1000,1024,10000,5,29,0.0787465802765
4,10,4,10,10,0,1,10,1024,100,5,29,0.0787057274325
4,1,2,10,10,0,1,10,512,100,5,29,0.0881835872338
4,1,4,10,10,1,1,10,512,100,2,29,0.145896399911
2,1,4,10,10,0,1,10,512,100,2,0,0.149765164235
2,1,4,1000000,1,1,1,10,512,100,2,0,0.00130865276853
2,1,4,1000000,1,0,1000,10,1024,100,2,0,4.22146054364e-05
2,10,4,1000000,1,0,1000,10,512,100,5,0,3.9491082505e-05
2,10,2,1000000,1,1,1,10,512,100,5,0,0.00111255911747
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.000832036255537
4,1,2,10,1,0,1,1000,512,10000,5,0,0.0146021681966
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,0.000783012842772
4,1,4,10,1,0,1000,1000,1024,10000,2,0,0.742192681077
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,2,10,10,0,1,1000,1024,10000,2,29,0.141687195221
2,10,2,10,10,0,1,1000,512,10000,5,29,0.133531605803
4,1,2,10,1,0,1,1000,512,10000,5,29,0.0145599535912
4,10,2,10,1,0,1,1000,512,10000,2,0,0.0149330762328
2,1,2,10,1,0,1,1000,512,10000,2,29,0.0146334887103
2,1,2,10,10,0,1,1000,512,10000,5,0,0.0799735273571
2,1,2,10,10,1,1000,1000,1024,10000,5,0,0.336333293842
2,1,2,10,10,1,1,1000,1024,10000,2,29,0.1497134173
2,1,4,10,10,0,1000,1000,1024,10000,2,29,0.801290405165
2,1,4,10,10,0,1000,1000,1024,10000,2,29,0.801290405165
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,0.00332950678361
2,1,2,1000000,1,0,1,1000,512,10000,2,29,0.00136312322716
2,1,4,1000000,1,1,1,1000,512,10000,5,29,0.000872889099508
2,10,4,10,1,1,1000,1000,512,10000,5,29,0.296401000622
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.000998171154352
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,1.7702899054e-05
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,0.000151155522692
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,3.26822751766e-05
2,1,4,1000000,1,0,1,1000,512,10000,5,29,0.000832036255537
2,1,4,1000000,1,0,1,10,512,100,2,29,0.0012977586768
4,10,4,1000000,1,0,1,10,1024,100,2,29,0.00230001511555
4,10,4,10,1,1,1000,10,1024,100,2,29,0.721348198321
4,1,2,1000000,1,0,1,10,512,100,2,29,0.00329682450844
2,1,2,1000000,1,0,1,10,1024,100,2,0,0.00130048219974
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,0.00134678208957
2,1,2,10,1,1,1000,1000,1024,10000,5,0,0.295612540734
2,1,2,10,10,0,1000,1000,1024,10000,5,29,0.333575726874
4,1,4,10,1,0,1000,1000,1024,10000,5,29,0.2480298716
4,1,4,1000000,1,0,1,1000,512,10000,5,29,0.000867442053645
4,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.00089740080589
4,1,2,1000000,10,1,1,1000,512,10000,5,0,1.36176146569e-06
2,1,2,10,10,1,1000,1000,512,10000,5,0,0.336543005108
4,1,2,10,1,1,1,1000,1024,10000,5,0,0.0145871888205
4,1,4,10,10,1,1,1000,1024,10000,5,29,0.0819317403448
2,1,2,10,10,1,1,1000,512,10000,5,29,0.143592299511
4,1,4,10,10,0,1,1000,512,10000,5,0,0.0814755502538
4,1,4,10,10,0,1000,1000,512,10000,2,29,0.465349298625
4,1,2,10,10,0,1,1000,1024,10000,2,0,0.145475615618
4,1,4,10,1,0,1,1000,1024,10000,2,0,0.0143802010777
4,10,4,10,1,1,1,1000,1024,10000,2,29,0.014664809224
4,1,2,10,1,1,1,1000,1024,10000,5,29,0.0145354418848
4,1,4,10,1,1,1000,1000,1024,10000,2,29,0.745406438136
4,1,2,10,10,1,1000,1000,1024,10000,5,0,0.201480779418
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
2,10,2,10,10,0,1,1000,1024,10000,5,29,0.13551705402
2,1,4,10,10,0,1,1000,1024,10000,2,29,0.149129221631
2,10,4,10,10,1,1000,1000,1024,10000,2,29,0.768632641695
2,10,4,10,1,0,1,1000,512,10000,2,29,0.0150283995354
4,10,4,10,10,0,1,1000,1024,10000,2,29,0.142999933274
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.000592366237576
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
2,10,4,1000000,1,1,1,1000,512,10000,5,29,0.000979106493832
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,0.000130729100706
2,1,2,10,1,1,1000,1000,512,10000,5,29,0.306934225559
4,10,2,10,10,1,1000,1000,512,10000,5,29,0.185796010856
4,10,2,1000000,10,1,1,1000,512,10000,5,0,0.000314566898575
4,10,4,1000000,10,1,1,1000,512,10000,2,29,0.00177301342833
2,10,4,10,10,1,1,1000,1024,10000,2,29,0.148709799099
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
2,1,4,10,1,1,1,1000,1024,10000,5,29,0.0149848231685
2,10,4,10,10,1,1,1000,1024,10000,2,29,0.148709799099
2,10,4,10,1,1,1000,1000,1024,10000,2,0,0.875202732238
4,10,4,10,1,1,1000,1000,1024,10000,2,29,0.73716914303
2,10,4,1000000,1,1,1,1000,512,10000,2,29,0.00249883228954
2,10,4,10,10,1,1000,1000,512,10000,2,29,0.736812361526
2,10,4,1000000,1,1,1000,10,512,100,2,29,6.40027888875e-05
4,10,4,10,1,0,1000,10,512,100,2,29,0.735413832501
4,10,4,10,1,0,1000,10,512,100,2,29,0.735413832501
