topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,1,1,1,10,512,100,5,29,0.0146008064351
2,10,4,10,1,1,1000,10,512,100,5,29,0.315559622683
4,1,2,10,1,1,1000,10,512,100,5,29,0.232716863918
4,10,4,10,1,0,1000,10,512,100,5,29,0.213181033931
2,10,2,1000000,1,0,1000,10,512,100,5,29,0.00165045489642
2,10,2,1000000,1,0,1,10,1024,100,5,0,0.00103630047539
4,10,2,10,1,0,1,10,1024,100,5,29,0.0143025806742
4,10,4,10,10,0,1,10,1024,100,5,0,0.0760189720607
2,10,4,1000000,1,0,1,10,1024,100,5,0,0.00105808865884
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
2,1,2,1000000,1,0,1,10,1024,100,2,29,0.00128958810801
2,1,4,10,10,0,1,10,1024,100,2,29,0.150221354326
2,10,2,10,1,0,1000,10,1024,100,2,29,0.747589341765
2,1,4,1000000,1,1,1,10,512,100,2,29,0.0013930819794
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
4,1,2,10,1,1,1,1000,512,10000,2,0,0.0147860059945
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,0.00010757915579
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,1.49793761226e-05
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,0.000133452623638
2,1,4,10,1,0,1000,1000,512,10000,2,0,0.988717806257
2,1,2,10,1,1,1000,1000,512,10000,5,0,0.310406717297
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.794360401066
2,1,4,10,1,0,1000,1000,1024,10000,2,0,0.990031906071
2,10,4,10,10,0,1000,1000,512,10000,5,0,0.333326524526
4,1,4,10,10,0,1000,1000,512,10000,5,29,0.178547354574
4,1,4,1000000,1,0,1000,1000,512,10000,2,29,8.98762567356e-05
4,1,2,10,1,0,1000,1000,1024,10000,2,29,0.478412676365
2,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00138763493354
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,0.00134133504371
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00131137629146
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,0.00323145995808
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.0058147214585
4,1,2,10,10,1,1,1000,1024,10000,2,29,0.145095684169
4,10,4,10,10,0,1,1000,1024,10000,2,0,0.142342202486
4,1,4,10,1,0,1,1000,1024,10000,2,29,0.0147805589486
4,1,2,10,1,0,1,1000,1024,10000,5,0,0.0148009853706
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,8.17056879415e-06
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.000592366237576
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00186697496946
4,1,4,10,10,1,1,1000,512,10000,2,0,0.145555959545
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00247704410609
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,6.26410274218e-05
4,1,4,1000000,1,1,1,1000,512,10000,5,29,0.000815695117949
2,1,4,10,1,0,1,1000,512,10000,5,29,0.0148486470219
2,1,4,1000000,1,0,1,10,512,100,5,29,0.000829312732606
2,10,4,10,10,0,1,10,512,100,5,29,0.134853876186
4,10,2,10,10,0,1,10,512,100,2,29,0.144466550372
2,10,4,10,10,0,1,10,512,100,5,29,0.134853876186
2,1,4,10,1,1,1,10,512,100,5,29,0.0149671202694
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
4,10,4,10,1,1,1,10,512,100,2,0,0.0146702562699
2,10,4,10,10,1,1,10,1024,100,2,0,0.150398383317
4,1,2,10,1,1,1,10,1024,100,2,0,0.0148963086732
4,1,2,10,1,1,1000,1000,1024,10000,2,0,0.467236700016
4,1,2,1000000,1,1,1,10,1024,100,5,29,0.000671348402586
4,1,4,10,1,0,1,10,1024,100,5,29,0.0147124708753
4,1,4,1000000,1,1,1,10,1024,100,5,0,0.000859271484851
4,1,4,10,1,1,1,10,1024,100,2,29,0.0149957172602
4,10,4,10,1,1,1,10,1024,100,5,0,0.0140288666195
4,10,2,10,1,1,1,10,512,100,5,29,0.0143148365273
4,1,2,10,10,1,1,10,512,100,5,0,0.0869443843
4,10,4,10,10,0,1,10,512,100,5,0,0.0780779553969
4,1,2,10,10,0,1,10,1024,100,5,0,0.0896202455801
4,10,2,10,10,1,1,10,1024,100,2,0,0.144699411583
2,1,4,10,10,0,1,10,1024,100,5,29,0.137058567999
2,1,4,1000000,1,0,1,10,1024,100,2,29,0.00140397607113
4,1,4,1000000,10,0,1000,10,1024,100,2,29,0.000783012842772
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.000637304365943
4,10,4,10,10,0,1000,10,1024,100,2,29,0.402449536524
2,1,4,10,1,0,1000,10,512,100,2,29,0.973091593438
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
2,1,2,1000000,1,1,1,10,512,100,2,0,0.00140669959406
2,10,2,1000000,1,1,1000,10,512,100,5,0,0.000162049614417
2,1,2,1000000,1,1,1000,10,512,100,2,29,0.0013495056125
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
2,10,2,1000000,1,0,1000,10,1024,100,2,0,4.08528439707e-06
2,1,2,10,1,0,1000,10,512,100,2,0,0.816817209397
2,10,4,10,1,0,1000,10,1024,100,5,0,0.30384983584
4,10,4,10,1,1,1000,10,1024,100,2,0,0.724116659381
4,10,4,10,1,1,1000,10,1024,100,5,29,0.213277718995
4,1,4,10,10,1,1000,10,1024,100,2,29,0.456970380326
4,10,4,10,1,0,1000,10,512,100,5,0,0.209272778524
2,10,4,10,1,0,1000,1000,512,10000,5,0,0.297028772658
2,10,4,10,10,0,1,1000,1024,10000,5,0,0.13412397204
4,10,2,10,10,1,1,1000,1024,10000,5,0,0.0808859075391
4,1,2,10,10,1,1,1000,512,10000,5,29,0.087757355895
2,10,2,10,10,1,1,1000,512,10000,5,0,0.135296448662
4,1,2,10,10,1,1000,1000,1024,10000,2,29,0.536077827391
4,10,4,10,10,1,1,1000,512,10000,2,29,0.142904609971
4,1,2,1000000,10,1,1,1000,512,10000,2,29,0.00504124094599
4,1,2,10,10,1,1,1000,1024,10000,2,0,0.143979039768
4,1,2,10,10,0,1,1000,1024,10000,5,29,0.0876361591246
2,1,2,10,10,1,1000,1000,1024,10000,5,29,0.344351345352
4,1,4,10,10,1,1,1000,1024,10000,5,0,0.0833942721589
4,1,4,10,1,1,1000,1000,512,10000,5,0,0.240849303391
4,1,4,10,1,0,1000,1000,512,10000,2,29,0.746853990574
4,1,2,10,1,0,1000,1000,512,10000,5,29,0.235824403583
4,10,2,10,10,0,1000,1000,512,10000,2,29,0.522503789101
