fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,0,128,32,256,130071.2
1,1,0,1,0,64,32,256,133072.4
0,1,0,1,0,64,32,1024,47346.8
1,0,1,1,0,128,32,4096,138185.4
1,0,0,0,0,64,32,256,129289.6
0,0,0,1,1,128,32,256,46408.2
0,1,0,0,1,64,32,256,46155.2
1,1,0,1,1,256,32,256,132261.2
0,0,1,0,1,64,32,1024,46132.6
0,0,0,1,1,64,32,4096,46546.8
0,1,0,1,0,64,32,1024,47346.8
1,1,0,1,1,128,32,1024,129568.0
0,1,1,0,0,64,32,256,46144.0
1,1,1,1,0,128,32,256,130071.2
0,0,1,0,0,128,32,4096,46233.6
1,0,1,1,1,128,32,4096,136977.2
1,0,1,0,1,128,8,4096,137829.6
0,1,1,0,1,128,32,1024,46436.8
0,1,1,1,1,256,32,256,46982.0
1,1,1,0,1,256,32,4096,128597.0
0,1,1,0,1,128,2,256,46285.6
0,0,1,1,0,128,2,256,46483.8
1,0,1,1,1,64,2,256,135234.0
0,0,0,0,0,128,8,256,46204.0
0,0,1,1,0,256,8,256,46479.8
1,0,1,1,0,256,2,4096,139497.4
0,1,1,1,1,256,8,4096,46925.4
0,1,0,1,1,256,2,256,46319.0
0,1,0,0,1,64,32,256,46155.2
0,1,0,1,1,128,2,256,46367.0
1,1,0,1,1,256,2,4096,125375.6
0,0,0,0,0,128,2,256,46236.8
1,0,1,1,0,128,2,256,138332.6
0,1,0,0,0,128,32,1024,46341.0
0,1,1,1,0,64,32,1024,46801.8
0,1,0,1,1,64,32,256,46402.4
0,0,1,1,1,64,32,1024,46610.2
0,1,0,1,0,64,32,1024,47346.8
0,0,0,1,0,256,8,1024,46393.4
1,0,0,1,1,256,8,4096,134113.2
0,0,1,0,0,128,8,1024,46245.0
1,0,1,0,0,64,2,1024,135076.2
0,1,0,1,0,128,8,1024,46356.0
1,0,0,0,0,128,8,1024,130750.8
0,0,1,1,1,128,8,1024,46669.0
0,1,1,1,1,64,8,1024,46751.8
0,1,0,1,0,64,8,4096,46203.0
1,1,0,0,0,64,8,256,134334.0
0,0,0,1,0,256,2,4096,46365.8
0,0,1,1,1,256,8,4096,46812.0
0,0,1,1,0,64,8,1024,46966.4
0,1,0,0,0,64,8,1024,46294.0
1,1,0,0,1,64,2,1024,136113.4
1,1,1,0,0,64,2,1024,129472.0
1,0,0,0,0,256,8,1024,131793.4
1,1,0,1,0,64,8,4096,135789.2
0,0,0,0,1,256,8,1024,46303.0
0,1,1,0,1,256,32,1024,46493.8
1,1,1,1,0,256,32,1024,127038.8
0,1,1,1,1,128,2,1024,46877.2
1,0,0,1,1,128,2,1024,136545.2
0,1,1,1,1,64,8,4096,46753.4
1,1,0,1,1,128,8,4096,126456.8
1,1,0,1,1,64,8,1024,125966.2
0,1,1,0,0,128,8,4096,46157.6
1,0,1,0,1,128,8,4096,137829.6
0,0,1,1,0,64,8,4096,46665.2
0,0,1,1,0,128,32,1024,46495.6
0,1,1,1,1,128,32,4096,46787.2
1,0,1,1,1,64,32,4096,138867.0
0,0,0,0,1,128,32,4096,46304.6
0,0,1,0,1,64,2,4096,46238.6
1,0,1,0,0,64,8,4096,136884.0
0,0,1,1,0,64,32,4096,46914.0
1,0,1,0,0,64,32,1024,134519.0
1,0,1,0,0,64,8,4096,136884.0
0,0,0,1,0,64,2,1024,46287.8
1,0,0,0,0,64,2,256,136455.8
0,1,0,0,0,64,32,1024,46224.0
0,1,1,0,0,128,32,256,46144.0
0,1,1,1,1,128,8,256,46554.0
1,0,0,1,1,128,8,256,132351.4
1,1,1,0,1,128,2,256,130635.2
0,1,1,0,0,128,8,4096,46157.6
0,0,1,1,1,128,8,4096,46649.4
1,1,1,0,1,128,8,4096,130528.6
0,1,1,1,1,256,2,4096,46885.8
0,0,0,1,1,256,2,256,46438.2
0,0,0,1,0,128,2,4096,47528.8
1,0,1,0,1,256,2,256,135600.2
0,0,0,1,0,64,32,256,46298.4
0,0,0,1,1,128,32,1024,46258.4
0,0,1,0,1,256,32,1024,45939.8
0,0,1,1,1,256,8,256,46788.6
0,1,0,1,1,256,32,1024,46390.0
1,1,0,0,1,256,2,1024,131355.4
1,0,0,1,1,64,32,1024,131342.8
1,0,0,0,1,256,32,1024,139426.0
1,1,0,1,1,64,32,256,135693.6
