fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,1,0,256,32,256,46333.0
0,0,0,0,0,64,32,256,46471.2
0,0,0,0,1,128,32,4096,46304.6
1,0,0,0,0,128,32,256,135706.6
0,0,0,1,1,256,32,1024,46368.4
0,1,0,1,0,256,8,1024,46598.6
0,0,0,1,1,64,8,1024,47331.0
1,1,0,1,1,128,8,1024,129166.2
0,0,0,0,0,64,32,1024,46298.4
0,1,0,0,1,64,2,1024,46267.8
0,0,1,0,1,64,2,4096,46238.6
0,1,0,0,1,128,2,4096,46277.6
0,0,0,1,0,128,2,4096,47528.8
1,0,1,1,0,128,8,4096,136843.8
1,0,0,1,0,256,32,4096,133534.2
1,0,0,0,1,128,2,4096,132203.6
0,1,0,0,0,128,2,256,46022.8
1,1,1,0,0,64,2,256,132226.4
1,1,1,0,0,128,2,1024,135272.2
0,0,1,0,0,128,2,1024,46254.6
0,0,0,1,0,128,2,4096,47528.8
0,1,1,0,0,64,2,256,46338.6
0,0,1,0,0,64,32,4096,46191.2
0,1,0,0,0,64,32,256,46122.2
0,1,0,1,1,64,2,256,46400.6
1,0,0,1,1,256,2,256,131810.4
0,1,0,1,0,256,2,1024,46350.2
0,1,1,1,1,256,2,4096,46885.8
1,1,1,1,1,64,32,4096,131409.8
0,1,0,0,0,256,2,4096,46096.4
0,1,0,1,1,256,2,1024,46417.0
0,0,0,1,0,256,2,4096,46365.8
0,1,0,1,0,64,2,256,46355.4
1,1,0,1,1,128,2,256,130923.0
0,0,1,1,0,128,2,256,46483.8
1,1,1,1,1,64,2,256,128684.6
1,1,1,1,0,128,2,256,128216.6
0,0,1,1,0,64,2,1024,46456.0
1,0,1,1,1,64,2,4096,139900.6
0,0,1,1,1,128,2,256,46688.4
0,0,0,1,0,256,2,256,46452.6
0,0,1,1,1,64,2,256,46643.2
1,0,1,0,1,64,2,1024,131850.2
0,0,0,1,0,64,8,256,46269.0
0,1,1,1,0,128,8,256,46558.0
0,0,1,0,0,128,32,256,46078.8
0,1,1,0,1,64,32,256,46325.8
0,0,0,0,0,256,32,4096,46042.4
0,0,1,0,0,64,32,256,46180.0
1,0,0,0,0,64,2,256,136455.8
0,1,1,0,0,256,32,1024,46047.4
0,1,0,1,0,256,8,1024,46598.6
0,1,1,0,0,256,8,4096,46382.8
0,1,0,1,1,256,8,4096,46447.6
0,1,0,0,1,64,8,256,46237.6
1,0,0,0,0,64,8,256,134959.4
1,1,0,0,1,256,32,256,134256.8
0,1,0,1,0,256,8,256,46658.8
0,1,0,0,0,256,32,1024,46094.8
0,0,0,0,0,256,2,4096,46167.0
1,0,0,1,1,256,2,4096,134019.0
1,0,0,0,0,128,8,4096,135612.4
0,0,0,1,1,64,2,4096,46482.0
0,0,1,0,1,128,2,4096,46359.4
0,0,0,0,0,128,8,4096,46245.8
0,1,0,1,0,128,2,4096,46394.4
1,1,0,1,0,256,32,4096,128968.4
0,1,1,1,1,128,8,4096,46800.8
0,0,1,1,0,128,2,4096,46450.2
0,0,1,1,0,64,8,1024,46966.4
1,0,1,1,1,64,8,256,138112.8
0,0,1,1,1,64,32,4096,46738.6
0,1,1,0,1,64,8,4096,46694.0
0,1,0,0,1,64,2,1024,46267.8
1,0,1,0,1,64,2,1024,131850.2
1,1,0,0,1,64,32,256,132894.8
0,1,0,0,1,256,8,4096,46133.4
0,0,0,0,1,128,8,1024,46255.2
1,0,0,0,0,256,8,1024,131793.4
0,1,0,1,1,256,8,1024,46605.0
0,0,0,1,1,256,32,4096,46507.4
0,1,1,1,1,64,32,4096,46849.4
0,1,1,1,1,128,8,256,46554.0
1,1,1,1,1,128,32,1024,130943.4
0,1,0,0,1,128,2,256,47040.2
1,1,0,0,1,128,8,1024,133644.4
0,0,0,1,1,128,2,1024,46407.8
1,0,0,1,1,64,2,256,131695.0
0,0,0,1,0,256,8,1024,46393.4
0,1,0,0,0,64,8,1024,46294.0
0,1,0,1,0,64,32,256,46886.0
0,1,1,0,1,128,8,1024,46188.8
1,1,1,1,1,64,8,1024,131358.0
0,0,0,0,1,128,8,4096,46212.2
0,1,1,1,1,128,8,4096,46800.8
0,1,0,1,0,64,8,4096,46203.0
0,1,1,1,1,64,32,4096,46849.4
1,1,0,1,1,64,8,1024,125966.2
1,1,1,1,1,64,8,4096,130401.6
