fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,0,0,256,2,4096,46167.0
0,1,0,0,0,256,8,1024,46097.6
0,0,0,0,0,256,32,4096,46042.4
0,0,1,0,1,256,2,4096,46301.0
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,128,32,256,46158.4
0,1,1,0,1,128,32,4096,46577.6
1,0,1,0,1,256,32,4096,138982.6
0,1,0,0,0,128,32,256,46158.4
1,1,0,0,1,64,32,256,132894.8
1,1,0,1,1,128,32,256,130087.4
0,0,1,1,0,128,32,256,46471.0
0,1,0,1,0,128,8,256,46439.6
1,1,0,1,1,128,8,1024,129166.2
0,1,1,1,1,128,8,1024,46970.2
1,0,1,1,0,128,8,1024,138096.8
1,0,1,0,1,128,8,1024,136768.0
0,0,1,1,0,128,2,1024,46881.4
1,0,1,1,0,128,8,256,142638.0
0,0,1,0,1,128,2,256,46121.0
0,1,1,0,1,64,2,1024,46614.4
0,1,0,0,0,128,2,256,46022.8
0,1,1,0,0,256,2,1024,46191.4
1,1,1,0,0,64,2,4096,135253.6
1,1,1,1,0,256,32,1024,127038.8
0,0,0,0,0,256,8,1024,46252.0
1,0,1,0,0,64,8,1024,133410.0
1,0,1,1,0,256,8,1024,140390.4
1,1,0,0,0,256,8,4096,133344.2
0,1,1,0,0,128,8,1024,46539.2
0,0,0,0,0,64,8,1024,46349.4
0,1,0,0,0,64,32,256,46122.2
0,1,1,1,1,64,32,256,46707.6
1,0,1,1,1,64,8,256,138112.8
0,0,1,1,0,64,32,1024,46819.6
1,0,1,0,0,64,32,256,137127.0
1,0,1,0,0,64,32,256,137127.0
0,0,0,0,0,256,32,1024,46256.6
1,0,0,0,1,128,32,1024,132768.2
1,0,1,0,0,256,8,1024,138245.2
1,0,0,1,1,256,32,1024,135168.4
0,0,1,1,0,128,32,1024,46495.6
0,1,0,0,0,128,32,1024,46341.0
0,1,1,0,1,128,32,256,46129.8
0,0,1,1,1,128,32,4096,46593.6
0,1,0,1,1,128,8,4096,46535.6
0,1,1,1,1,256,8,256,46778.4
0,0,1,0,0,256,8,256,46381.6
1,0,0,0,1,256,8,256,136333.8
0,1,0,0,0,64,8,256,46403.8
0,0,1,0,1,64,8,256,46344.4
0,0,0,0,1,64,2,1024,46267.8
0,0,1,1,0,64,2,1024,46456.0
0,0,1,0,0,128,2,256,46293.4
0,0,0,1,1,128,2,256,46335.6
0,0,1,1,1,64,8,256,46834.4
1,1,0,1,1,64,8,256,132419.2
1,0,1,0,1,64,8,4096,135161.2
1,0,0,1,1,256,8,256,135852.4
0,1,1,1,0,64,2,256,46507.8
0,1,0,1,1,256,2,256,46319.0
0,1,0,1,0,64,32,256,46886.0
0,1,1,1,0,64,2,4096,46404.4
0,0,1,0,0,64,8,4096,46330.8
1,1,1,0,0,256,8,4096,136698.2
0,1,0,0,0,256,8,4096,46102.0
1,1,0,0,1,128,8,4096,133286.0
1,1,0,1,0,128,8,4096,132048.8
1,1,0,1,0,256,8,256,133679.6
0,1,1,1,0,256,2,4096,46688.0
1,1,0,1,0,256,32,4096,128968.4
0,1,1,0,1,256,2,1024,46256.8
0,1,1,0,0,256,32,4096,46191.2
0,0,0,0,1,256,32,4096,46070.8
1,1,0,0,0,256,32,4096,132785.6
0,0,0,0,1,128,2,256,47198.6
0,0,1,1,1,128,2,4096,46785.8
0,1,1,1,0,256,2,4096,46688.0
0,1,1,0,1,64,2,4096,46299.4
1,1,1,0,1,256,2,1024,128397.6
0,0,1,0,1,128,8,4096,46545.6
0,0,1,1,0,128,8,1024,47024.0
1,0,1,1,0,256,8,4096,135527.8
0,0,1,1,0,64,2,4096,46806.8
0,0,0,1,0,64,8,1024,46405.2
0,0,0,1,0,256,32,4096,46898.4
1,1,0,1,0,64,2,1024,139402.4
1,0,0,1,0,64,2,4096,128320.8
0,1,0,0,0,256,8,1024,46097.6
0,0,1,0,0,256,8,4096,46383.4
0,0,1,1,1,128,8,4096,46649.4
1,0,1,0,0,128,32,4096,137057.4
1,0,1,0,0,256,2,1024,135993.4
0,0,0,1,0,256,32,4096,46898.4
0,1,0,0,0,128,32,4096,46197.8
0,1,1,0,1,128,8,4096,46460.8
0,1,0,1,1,256,8,4096,46447.6
0,0,1,1,1,128,8,4096,46649.4
0,0,0,0,1,256,8,4096,46282.0
