fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,0,0,64,8,1024,46317.8
0,1,0,0,1,64,8,4096,46203.2
0,0,0,0,0,128,8,4096,46245.8
0,0,0,1,1,128,8,1024,46358.4
0,0,0,1,1,128,32,4096,46343.6
0,0,1,0,1,128,32,1024,47486.6
0,0,1,1,0,128,8,1024,47024.0
1,0,1,0,1,128,8,1024,136768.0
1,0,0,1,0,128,8,4096,131102.8
1,0,1,1,0,128,32,256,140915.4
1,0,1,1,1,128,8,4096,136724.4
1,0,0,1,0,128,32,1024,130621.6
0,0,0,0,0,128,2,1024,46169.2
1,1,0,0,1,128,2,1024,130383.4
0,1,1,0,0,128,32,1024,46311.2
0,1,0,0,0,128,8,4096,46379.2
0,1,0,0,1,128,2,256,47040.2
0,1,1,0,0,128,8,256,46214.6
1,0,0,0,0,128,8,256,133984.8
0,0,1,1,0,128,2,256,46483.8
1,0,0,1,0,256,2,256,131727.4
1,0,1,0,0,128,2,4096,138294.4
1,1,1,1,1,128,2,256,130797.6
0,0,0,0,1,128,2,256,47198.6
1,0,0,0,0,64,2,256,136455.8
0,0,0,0,1,64,8,1024,46184.4
1,0,0,1,1,64,8,256,136979.0
0,1,0,0,1,64,2,4096,46135.0
0,1,0,0,1,256,32,1024,46191.2
0,1,1,0,0,256,32,256,46640.6
1,1,1,0,1,64,32,256,133542.0
0,1,0,1,0,256,32,4096,46756.0
0,0,0,1,1,256,2,4096,46327.4
0,1,0,1,1,256,32,256,46634.4
0,1,0,0,1,256,2,1024,46142.2
1,1,0,1,1,64,2,1024,128299.6
1,0,0,0,1,256,2,256,133749.0
1,0,0,1,1,256,2,1024,135362.8
1,1,0,0,1,256,8,4096,135842.6
0,0,1,0,1,256,8,1024,46106.2
0,0,1,1,0,256,2,1024,46729.2
1,0,0,1,0,256,2,4096,133050.0
0,0,0,1,0,256,32,4096,46898.4
1,1,0,1,1,256,32,4096,126458.8
1,1,0,1,1,256,32,4096,126458.8
0,0,1,1,0,128,8,4096,46503.2
0,1,1,0,0,64,8,4096,46121.6
0,1,1,0,1,128,32,4096,46577.6
0,1,1,0,0,64,2,4096,46357.8
0,0,1,0,0,64,8,1024,46291.6
0,0,1,1,0,128,8,256,47257.2
1,1,1,1,0,128,8,4096,129330.0
0,0,1,1,1,256,8,1024,46796.2
1,0,1,1,1,256,2,256,136546.2
1,1,1,0,1,256,8,1024,128079.8
0,1,0,0,1,256,8,1024,46358.2
1,0,0,1,1,256,8,1024,135590.6
1,1,1,0,1,128,8,1024,132620.2
0,1,1,0,1,64,2,1024,46614.4
0,1,0,0,1,256,8,1024,46358.2
0,1,0,1,0,128,8,1024,46356.0
0,1,0,0,0,256,8,256,46335.6
0,1,1,1,0,64,8,256,46687.4
1,0,1,1,0,64,32,256,140165.6
1,0,1,1,1,64,8,256,138112.8
0,1,0,0,1,64,8,256,46237.6
1,1,0,0,1,128,2,256,136842.2
0,1,1,0,0,64,2,256,46338.6
1,1,1,0,0,256,8,256,131089.2
0,1,0,1,0,64,32,256,46886.0
0,1,0,1,1,64,8,4096,46329.0
0,0,1,1,1,64,8,256,46834.4
0,0,1,1,1,64,8,1024,46645.6
1,0,0,0,1,64,8,1024,134427.4
1,0,1,1,1,128,8,256,136436.0
1,0,1,1,1,256,2,1024,139540.2
0,1,0,1,1,64,32,1024,46378.6
0,1,0,1,0,128,32,256,47359.0
1,0,0,1,1,128,32,1024,135249.8
0,1,0,0,1,64,8,4096,46203.2
1,1,0,0,1,128,32,4096,133873.0
1,1,0,0,0,256,8,4096,133344.2
0,0,0,1,1,64,32,4096,46546.8
0,0,0,1,0,64,8,256,46269.0
1,0,0,1,1,64,8,1024,135458.2
0,0,0,0,1,64,2,256,46337.0
0,1,1,0,1,128,2,256,46285.6
1,1,0,0,1,128,2,4096,133053.0
0,1,0,0,1,64,2,1024,46267.8
0,1,0,0,0,128,2,4096,46368.8
1,1,1,0,1,128,2,4096,134358.4
1,1,1,0,0,256,2,4096,131836.0
0,1,1,1,1,128,2,4096,47014.0
1,1,1,1,0,128,2,4096,127278.2
1,0,0,1,0,128,2,4096,134138.8
1,1,1,0,0,256,2,4096,131836.0
0,1,0,0,1,64,2,256,46143.2
1,1,0,0,0,64,8,256,134334.0
1,1,0,0,1,128,8,256,137657.6
