fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,1,0,1,256,32,4096,138982.6
0,1,1,0,1,256,2,1024,46256.8
0,1,1,1,0,128,2,1024,46400.2
0,1,0,1,0,128,8,256,46439.6
0,0,1,1,0,256,8,256,46479.8
0,0,0,1,1,128,8,256,46472.4
1,0,0,1,1,256,2,256,131810.4
1,0,1,1,1,128,2,256,141082.4
0,0,0,0,0,64,8,256,46297.6
0,0,1,0,0,64,2,1024,46199.0
1,0,1,1,0,64,32,1024,139522.4
0,0,1,0,0,256,32,4096,46148.2
0,1,1,0,1,64,32,4096,46412.4
1,0,0,0,1,64,32,4096,128417.8
1,1,1,0,0,64,32,1024,134439.4
0,0,1,1,1,256,32,4096,46299.2
0,0,1,0,1,256,8,256,46064.6
1,0,0,0,1,256,32,256,135823.2
1,0,1,1,1,256,8,4096,136683.0
1,1,1,0,1,256,8,1024,128079.8
1,1,1,0,1,64,8,256,132169.4
1,0,0,1,1,256,8,256,135852.4
0,1,0,0,0,256,8,256,46335.6
1,1,0,0,0,256,32,1024,131767.4
0,1,0,1,1,256,32,256,46634.4
0,0,0,1,0,256,32,4096,46898.4
0,0,0,1,1,256,2,1024,46274.2
0,1,0,0,0,256,2,1024,46248.8
0,0,1,0,0,256,2,256,46199.6
0,1,1,1,1,256,2,256,46692.8
0,0,0,1,1,256,32,256,47443.6
1,0,0,1,1,128,8,256,132351.4
0,0,1,0,0,256,32,256,46243.2
0,1,1,0,0,64,32,1024,46145.0
0,1,0,0,1,256,32,1024,46191.2
0,0,0,1,0,256,32,1024,46419.0
1,0,0,1,0,256,8,256,134239.4
1,0,0,1,1,256,32,4096,131185.4
0,0,1,1,0,128,32,256,46471.0
1,0,1,1,0,256,8,256,139655.8
1,1,1,1,0,64,32,256,128814.8
1,0,1,1,1,128,2,256,141082.4
0,1,1,1,0,64,8,256,46687.4
0,1,0,1,1,64,8,1024,47491.4
0,1,1,1,0,64,32,1024,46801.8
0,0,1,1,1,64,8,1024,46645.6
1,1,1,1,1,64,8,4096,130401.6
0,1,0,1,1,64,8,4096,46329.0
1,0,0,1,1,256,8,4096,134113.2
0,1,1,0,0,64,8,4096,46121.6
0,1,1,1,1,64,2,4096,46733.4
0,1,0,1,0,64,8,4096,46203.0
0,1,0,0,0,128,8,256,46318.0
1,1,1,1,0,64,8,256,133653.4
0,1,0,1,0,128,32,256,47359.0
0,0,1,1,0,64,8,1024,46966.4
0,1,0,0,0,64,32,256,46122.2
0,1,1,1,1,64,32,256,46707.6
0,1,0,1,1,64,8,1024,47491.4
1,0,1,1,1,64,8,256,138112.8
1,1,1,1,1,64,2,4096,132912.2
0,1,0,1,0,64,32,1024,47346.8
1,1,0,1,1,64,32,4096,130741.8
0,0,1,0,0,64,32,256,46180.0
0,1,1,1,0,256,32,256,46431.0
0,0,1,1,0,128,8,256,47257.2
0,0,0,1,1,256,8,256,46222.8
0,0,0,1,1,64,32,1024,46600.2
0,1,1,1,0,64,32,1024,46801.8
0,1,1,1,1,64,8,256,46723.2
0,0,1,1,1,64,2,1024,46681.8
1,0,1,0,0,64,2,1024,135076.2
0,0,0,1,0,64,2,256,46461.6
0,1,0,0,0,64,2,4096,46154.0
0,1,0,1,0,128,2,1024,46599.4
1,1,0,1,0,128,32,4096,130274.6
0,1,1,1,1,128,8,1024,46970.2
1,1,0,1,0,256,2,4096,129499.4
0,0,0,0,0,64,2,1024,47571.0
1,1,0,1,0,256,2,256,135862.0
1,0,0,1,0,64,2,1024,130483.0
0,0,0,1,0,64,32,1024,46258.0
0,0,1,1,1,64,8,1024,46645.6
1,1,0,0,0,64,32,1024,132129.6
0,1,0,0,0,64,8,1024,46294.0
0,1,1,1,1,64,8,1024,46751.8
0,1,0,1,1,128,2,1024,46445.4
0,1,1,1,0,256,2,1024,46750.8
0,1,0,1,1,256,8,1024,46605.0
0,1,0,0,0,128,8,1024,45980.8
1,1,0,1,0,128,2,1024,132390.8
0,1,0,1,1,256,8,1024,46605.0
0,0,0,1,0,128,8,1024,46551.6
0,0,1,1,1,128,32,1024,46659.6
1,1,1,1,1,128,32,256,135538.4
1,0,1,1,0,128,32,4096,138185.4
0,1,0,0,1,128,32,1024,46405.0
0,0,1,0,1,64,32,1024,46132.6
0,1,0,1,1,64,32,1024,46378.6
