fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,0,0,64,8,256,46297.6
0,0,1,0,0,64,2,4096,46095.0
0,1,1,0,0,64,32,1024,46145.0
1,1,1,0,0,256,8,1024,133985.0
1,1,1,0,0,256,32,256,130642.8
0,1,1,1,1,64,32,256,46707.6
0,0,1,0,1,64,8,1024,47386.4
0,1,0,0,1,128,8,1024,46124.2
0,1,1,1,0,128,8,1024,46551.0
0,1,0,0,0,64,8,1024,46294.0
0,1,0,1,1,64,8,256,46752.4
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,64,32,1024,46172.8
0,1,0,1,1,256,32,256,46634.4
0,0,0,1,0,256,32,1024,46419.0
0,0,0,1,1,128,8,1024,46358.4
1,0,0,1,0,128,8,4096,131102.8
0,0,0,0,1,64,2,1024,46267.8
1,1,0,0,1,64,32,1024,132368.4
1,1,0,1,1,64,2,1024,128299.6
1,1,1,0,1,64,2,1024,132269.2
1,0,0,0,1,256,8,1024,135761.2
0,0,0,0,0,64,8,4096,46285.0
0,1,1,1,0,64,8,4096,46771.0
0,1,0,1,0,128,8,256,46439.6
0,0,0,0,0,128,8,1024,46208.0
0,1,1,1,0,128,8,1024,46551.0
1,1,1,0,1,128,8,1024,132620.2
1,0,1,0,0,128,8,1024,130578.0
1,1,1,1,1,128,2,1024,132657.0
1,0,0,1,0,128,8,1024,136143.6
1,1,1,0,0,128,8,256,131126.8
1,0,0,1,0,128,8,1024,136143.6
0,0,1,0,1,128,8,1024,46365.0
0,1,1,1,0,128,8,1024,46551.0
0,0,1,0,1,128,8,1024,46365.0
0,0,1,1,1,256,8,256,46788.6
0,1,1,1,1,256,2,4096,46885.8
1,1,0,0,1,256,2,4096,132262.2
1,1,1,1,1,64,32,4096,131409.8
1,0,1,1,1,256,2,256,136546.2
1,1,0,0,1,256,2,4096,132262.2
0,1,0,1,1,64,2,256,46400.6
0,0,1,1,0,64,2,256,46508.8
0,0,0,1,0,128,2,1024,46355.2
1,1,0,1,0,128,2,256,135754.4
0,0,0,0,1,64,2,1024,46267.8
1,1,0,0,1,128,2,1024,130383.4
1,0,0,1,1,64,32,1024,131342.8
1,0,1,0,1,64,32,1024,138701.4
0,0,0,0,1,128,8,4096,46212.2
0,1,0,0,1,64,8,1024,46054.6
0,1,0,1,0,256,8,1024,46598.6
0,1,1,0,1,256,8,1024,46398.4
0,1,0,0,0,128,8,1024,45980.8
0,1,0,0,0,64,2,256,46500.4
1,0,1,0,0,64,2,256,136890.4
0,1,0,1,0,256,2,1024,46350.2
1,0,0,1,0,64,2,1024,130483.0
0,1,1,0,0,256,2,4096,46427.0
0,0,0,0,0,256,2,1024,46194.6
0,1,0,0,0,64,32,1024,46224.0
0,1,0,0,1,256,32,256,46163.4
0,0,0,1,0,256,32,256,46346.4
0,0,1,1,0,128,8,256,47257.2
0,0,0,1,0,128,32,1024,46368.8
1,0,0,1,0,128,2,256,132275.4
1,1,0,1,0,128,8,1024,135017.0
0,0,1,0,0,64,32,1024,46389.6
1,0,1,1,0,64,32,4096,138943.4
0,0,1,0,0,128,2,256,46293.4
0,0,0,0,1,128,8,256,46184.2
0,0,0,1,0,64,8,256,46269.0
0,0,0,0,1,256,8,256,46100.4
1,0,1,0,1,128,8,256,136260.8
1,1,0,0,1,256,2,256,135922.0
0,1,0,0,1,128,8,4096,46303.0
0,1,0,1,1,256,8,1024,46605.0
0,0,0,1,0,256,32,1024,46419.0
1,0,0,1,1,256,2,1024,135362.8
0,1,0,1,1,256,2,1024,46417.0
1,1,0,1,1,256,8,4096,131693.0
0,0,0,1,0,256,2,4096,46365.8
0,0,0,1,1,64,8,4096,46806.6
0,1,1,0,1,64,8,4096,46694.0
0,1,0,1,1,64,8,1024,47491.4
0,0,0,0,1,64,32,1024,46172.2
1,0,0,0,1,64,8,256,133634.4
1,0,0,0,1,64,8,4096,129471.0
1,0,0,1,0,64,32,1024,133348.2
0,0,1,1,1,256,32,1024,46821.8
0,0,0,1,1,128,32,256,46408.2
1,0,0,1,0,256,32,256,135844.0
0,0,0,0,0,128,8,256,46204.0
1,0,0,0,1,128,8,1024,130543.6
0,0,0,1,1,128,8,4096,46615.8
0,1,0,1,1,256,8,1024,46605.0
0,1,1,1,1,64,2,1024,46856.0
1,0,0,1,1,64,2,1024,133912.8
