fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,1,0,128,32,256,134485.2
0,1,0,0,1,128,2,1024,46099.4
1,0,0,0,1,128,32,1024,132768.2
0,0,0,0,1,256,8,1024,46303.0
1,1,0,1,1,256,8,1024,122151.8
0,1,1,0,0,256,8,1024,47095.6
0,0,1,1,0,256,8,4096,46502.6
1,0,1,1,0,128,2,4096,131911.2
0,1,0,1,1,256,8,4096,46447.6
1,1,1,1,0,256,8,4096,129630.8
0,1,0,1,0,64,8,256,46431.0
0,0,1,1,0,64,8,1024,46966.4
0,0,0,1,0,128,8,4096,46352.2
0,0,1,1,0,128,2,1024,46881.4
0,0,1,0,1,128,2,4096,46359.4
0,1,0,1,1,128,2,4096,46322.4
0,0,0,0,1,128,2,1024,46113.2
0,0,0,0,0,256,2,4096,46167.0
1,0,0,1,0,64,2,4096,128320.8
0,1,1,0,1,256,2,4096,46381.4
0,0,1,1,0,256,2,4096,46625.0
1,0,1,0,1,256,2,4096,134923.2
0,0,1,0,0,256,32,1024,46212.8
0,1,1,0,1,256,32,4096,46447.8
0,0,0,1,1,256,32,4096,46507.4
1,1,1,1,1,256,32,4096,132021.2
1,0,1,1,1,64,32,4096,138867.0
0,1,1,0,1,256,32,4096,46447.8
0,0,1,1,1,128,32,4096,46593.6
1,0,1,0,1,128,8,4096,137829.6
1,0,1,0,1,128,2,4096,139647.8
0,1,1,0,1,128,8,4096,46460.8
1,1,1,0,0,128,8,1024,133603.0
0,1,0,0,1,64,2,4096,46135.0
0,1,1,0,0,64,32,4096,46715.4
0,1,1,0,1,128,8,4096,46460.8
0,1,1,1,1,128,32,1024,46752.2
0,0,0,1,1,128,32,4096,46343.6
0,0,0,1,1,256,2,1024,46274.2
0,1,1,0,1,256,2,1024,46256.8
0,0,1,0,0,128,2,1024,46254.6
0,0,1,0,0,256,8,256,46381.6
1,0,1,0,0,256,32,4096,138631.4
1,0,0,0,0,256,2,256,135069.0
0,1,1,1,1,256,8,256,46778.4
1,1,1,0,0,256,8,256,131089.2
0,0,0,1,1,256,2,256,46438.2
0,0,1,1,0,256,2,4096,46625.0
0,0,1,0,0,256,32,1024,46212.8
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,0,256,2,256,46440.0
1,1,0,0,0,64,2,4096,130337.2
1,1,0,1,0,256,32,256,134325.4
1,0,0,0,1,256,2,256,133749.0
1,1,1,0,0,256,2,1024,135845.2
1,0,1,0,0,256,2,256,136837.8
0,0,0,1,0,64,2,256,46461.6
0,0,0,1,1,128,2,4096,46338.8
0,0,0,1,1,256,8,256,46222.8
0,1,1,1,1,128,8,256,46554.0
1,1,0,1,1,128,8,1024,129166.2
1,1,1,1,0,64,8,256,133653.4
0,1,1,0,0,128,2,256,46183.8
0,1,0,1,0,64,2,256,46355.4
0,1,0,1,1,64,32,1024,46378.6
0,1,0,1,0,64,2,4096,46433.0
0,0,1,1,0,64,8,4096,46665.2
0,0,1,1,1,128,32,4096,46593.6
1,0,0,1,1,128,2,4096,134644.0
0,0,0,1,0,128,32,256,46457.2
0,1,1,1,0,128,32,1024,46795.6
1,0,1,1,1,128,32,256,137237.2
0,0,0,0,0,256,8,256,46305.6
0,0,1,0,1,256,8,1024,46106.2
1,0,1,0,1,64,32,1024,138701.4
0,0,1,0,1,128,2,4096,46359.4
0,0,0,1,1,128,8,4096,46615.8
0,1,0,1,1,64,8,256,46752.4
1,1,0,0,0,64,8,256,134334.0
1,0,0,1,0,64,8,256,133164.4
1,1,0,1,1,256,8,1024,122151.8
0,1,0,0,0,64,32,256,46122.2
1,0,1,0,0,64,32,256,137127.0
0,0,0,1,0,64,32,4096,46264.2
0,0,0,1,0,256,2,256,46452.6
1,1,0,1,1,256,2,256,131228.6
0,1,1,0,0,256,2,256,46407.8
0,1,0,1,0,256,32,256,46333.0
0,0,0,0,1,256,32,256,46294.8
1,0,0,1,1,256,2,256,131810.4
0,0,1,0,1,64,8,256,46344.4
0,1,0,0,0,64,8,256,46403.8
0,1,1,0,1,256,8,256,47092.0
1,1,1,0,0,128,8,256,131126.8
0,1,1,0,1,128,2,1024,46282.6
0,1,1,0,1,256,32,256,46169.8
0,0,1,1,0,256,32,256,46622.6
0,0,0,1,1,256,8,256,46222.8
0,0,0,0,0,256,2,256,46207.6
