fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,1,0,256,8,4096,46431.0
0,0,0,1,1,256,8,1024,46307.6
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,1,64,8,4096,46345.6
1,0,1,0,0,256,8,4096,137294.8
1,1,0,0,1,64,8,4096,133183.8
0,0,0,1,1,64,8,256,46340.2
1,0,0,0,1,64,2,256,133882.4
0,0,1,0,0,64,8,256,46528.8
1,0,1,0,0,256,32,256,136622.0
0,1,1,0,0,256,8,4096,46382.8
0,1,1,0,1,128,2,4096,46615.0
0,0,1,0,0,128,2,1024,46254.6
0,1,1,1,1,128,2,1024,46877.2
0,0,0,1,1,64,2,1024,46426.0
0,0,0,0,1,256,8,1024,46303.0
1,1,0,1,1,256,8,1024,122151.8
1,0,0,1,1,256,2,1024,135362.8
0,0,1,0,1,64,2,1024,46185.2
1,0,1,0,0,64,2,4096,134209.2
0,0,1,0,0,128,32,1024,46138.8
1,0,0,0,0,128,32,256,135706.6
0,1,1,1,0,128,32,256,46666.8
0,0,0,1,0,256,32,256,46346.4
1,1,0,1,0,64,32,256,133072.4
0,0,0,1,1,64,8,256,46340.2
0,0,0,0,1,64,32,4096,46073.6
0,1,0,0,1,256,32,1024,46191.2
0,0,0,0,1,64,32,256,46295.4
0,0,0,1,1,128,32,1024,46258.4
0,1,1,1,1,256,32,1024,46796.2
0,1,1,1,0,256,8,4096,47064.8
0,1,0,1,0,128,8,1024,46356.0
0,1,1,1,0,64,2,1024,46505.8
1,1,1,1,0,128,8,1024,129666.0
0,0,1,1,1,64,2,256,46643.2
0,1,0,0,1,64,2,256,46143.2
0,0,0,0,0,64,32,256,46471.2
0,0,0,1,1,64,32,4096,46546.8
0,1,0,1,0,64,32,1024,47346.8
0,1,0,1,1,256,2,1024,46417.0
0,0,0,0,0,256,2,1024,46194.6
0,1,0,0,0,64,2,256,46500.4
1,0,0,0,0,128,2,256,133624.8
0,1,1,0,0,64,8,1024,46317.8
0,0,0,0,0,64,8,256,46297.6
1,0,0,1,1,64,8,256,136979.0
0,1,0,0,0,256,32,256,46178.0
1,1,0,1,0,128,32,256,132344.8
0,0,0,1,0,256,2,256,46452.6
0,1,1,1,0,128,2,256,46517.8
1,1,1,0,1,128,2,256,130635.2
0,1,1,0,0,64,32,256,46144.0
0,1,0,1,1,64,32,256,46402.4
1,1,0,1,0,128,32,256,132344.8
1,0,0,1,0,64,32,256,130240.8
1,1,0,1,1,128,32,4096,131405.0
0,1,0,0,1,128,32,4096,46213.6
0,1,0,1,1,128,2,256,46367.0
0,0,0,1,1,256,2,1024,46274.2
1,0,1,1,0,256,2,1024,136959.4
0,1,1,1,1,256,8,1024,46674.6
0,1,0,1,0,256,8,256,46658.8
1,1,0,1,1,256,2,256,131228.6
1,1,0,1,1,256,8,1024,122151.8
1,0,0,1,0,256,32,256,135844.0
0,0,0,0,1,256,8,256,46100.4
0,0,0,0,0,64,32,256,46471.2
1,0,1,0,0,64,8,256,131837.2
0,0,0,1,0,256,32,4096,46898.4
0,1,1,1,0,256,8,4096,47064.8
0,1,0,1,0,128,2,4096,46394.4
1,0,0,1,0,128,2,256,132275.4
1,1,0,1,1,128,2,256,130923.0
0,1,0,1,1,256,32,4096,47368.0
0,0,0,0,0,128,8,4096,46245.8
1,0,1,1,0,128,8,4096,136843.8
1,0,0,0,0,128,32,1024,127243.8
1,1,0,0,1,128,8,4096,133286.0
1,1,0,0,1,128,8,4096,133286.0
0,1,0,0,1,64,8,4096,46203.2
1,1,0,1,1,64,8,256,132419.2
1,1,0,0,1,64,32,1024,132368.4
0,0,1,0,0,64,8,4096,46330.8
1,0,1,1,0,256,8,4096,135527.8
0,0,1,1,1,64,32,4096,46738.6
0,0,1,0,0,64,2,4096,46095.0
1,0,1,0,1,256,2,4096,134923.2
0,1,1,0,1,64,2,1024,46614.4
1,1,0,0,1,256,2,1024,131355.4
1,1,1,0,0,64,2,4096,135253.6
1,1,1,0,1,128,2,4096,134358.4
1,1,0,0,0,64,2,1024,132621.4
0,1,1,0,0,64,32,4096,46715.4
0,1,1,0,1,256,8,4096,46207.2
0,1,0,0,1,64,32,4096,46295.6
1,0,0,0,1,64,8,4096,129471.0
0,0,0,0,1,256,32,256,46294.8
0,0,1,0,0,64,32,256,46180.0
