fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,0,1,1,128,8,256,131563.8
1,0,1,0,1,128,8,256,136260.8
1,1,1,0,0,128,2,256,136797.8
0,1,1,1,1,128,2,256,46463.2
1,1,0,0,1,128,2,256,136842.2
1,1,0,1,1,64,2,256,134107.4
0,1,0,1,1,256,2,4096,46615.0
0,1,1,1,0,256,2,256,46517.2
1,1,1,1,0,128,32,256,130071.2
1,0,1,0,0,256,2,256,136837.8
0,0,0,1,0,256,2,4096,46365.8
1,1,0,1,1,256,2,4096,125375.6
1,0,0,0,0,256,8,4096,135307.4
0,0,1,1,1,256,8,4096,46812.0
0,1,1,1,0,256,2,4096,46688.0
0,0,1,1,1,256,2,256,46651.4
0,1,1,1,1,256,8,1024,46674.6
0,1,1,0,0,64,8,1024,46317.8
0,0,0,0,1,64,8,1024,46184.4
0,1,0,0,1,64,2,256,46143.2
1,1,0,1,1,64,8,256,132419.2
0,1,0,1,1,128,2,4096,46322.4
0,1,0,1,0,128,8,256,46439.6
1,1,0,0,1,128,8,256,137657.6
0,1,1,0,1,128,8,256,46212.4
1,0,1,1,1,128,8,256,136436.0
1,0,1,0,1,128,2,256,136870.8
0,1,1,0,0,64,8,1024,46317.8
0,0,0,0,0,64,8,4096,46285.0
1,0,0,0,1,256,8,4096,131261.2
0,1,1,0,0,64,8,1024,46317.8
1,1,1,1,1,64,8,1024,131358.0
0,1,0,0,0,128,32,1024,46341.0
1,1,1,0,0,64,32,1024,134439.4
1,1,0,0,0,128,2,4096,133164.4
0,1,0,1,1,128,8,1024,47354.4
0,1,1,1,0,128,2,1024,46400.2
0,1,0,0,1,128,2,1024,46099.4
1,0,0,0,1,64,2,1024,132218.0
0,1,0,0,1,64,32,256,46155.2
0,1,0,0,1,256,2,4096,46310.8
1,1,0,0,0,256,2,256,133900.6
0,1,1,0,0,64,2,4096,46357.8
0,0,0,0,0,64,2,256,46272.2
1,0,0,0,0,64,32,4096,131737.4
1,1,0,0,1,64,2,256,134110.6
0,1,0,0,0,128,8,256,46318.0
0,0,1,0,0,128,2,256,46293.4
1,0,1,1,0,128,2,4096,131911.2
0,1,1,0,1,128,2,4096,46615.0
0,0,1,0,1,128,8,1024,46365.0
1,0,1,0,1,256,2,1024,134831.6
1,1,1,1,1,128,8,1024,130226.0
0,0,0,0,0,256,8,1024,46252.0
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,1,256,8,4096,46282.0
1,0,0,1,1,128,8,4096,133106.0
0,0,1,1,1,256,2,4096,46800.0
0,1,1,1,0,64,2,4096,46404.4
0,0,0,1,0,256,2,4096,46365.8
1,1,1,1,0,256,2,4096,127337.6
0,0,0,0,0,256,8,1024,46252.0
1,0,0,1,0,256,2,1024,133313.6
0,0,1,1,1,256,8,1024,46796.2
0,0,0,1,0,256,8,256,46388.8
0,1,1,1,0,256,8,4096,47064.8
1,1,1,1,0,256,2,1024,129660.2
1,0,1,1,0,64,8,4096,139204.2
0,0,0,1,1,256,8,4096,46339.4
0,0,1,1,1,256,32,256,46605.0
0,1,1,1,1,256,8,4096,46925.4
1,1,1,0,0,256,8,4096,136698.2
1,1,1,1,1,64,32,4096,131409.8
1,1,1,1,0,128,8,4096,129330.0
1,1,1,1,1,256,32,1024,130423.0
1,1,1,0,0,256,8,4096,136698.2
1,1,0,1,1,128,8,4096,126456.8
1,1,0,1,0,256,8,4096,133120.6
0,1,0,1,0,128,8,4096,46586.4
0,0,1,0,0,128,8,4096,46163.2
0,0,0,0,1,64,8,4096,46327.8
0,0,0,0,1,128,2,256,47198.6
0,1,0,0,0,128,32,256,46158.4
0,1,1,0,1,64,32,256,46325.8
0,1,1,0,1,256,8,4096,46207.2
0,1,0,1,1,128,8,4096,46535.6
0,1,1,1,0,64,8,4096,46771.0
0,1,1,0,0,256,2,4096,46427.0
0,1,1,1,1,64,2,4096,46733.4
0,1,0,1,0,256,2,4096,47670.8
0,0,0,0,1,256,2,4096,47094.8
0,1,0,0,0,128,2,4096,46368.8
0,1,1,0,1,256,2,4096,46381.4
0,1,1,1,0,256,2,256,46517.2
1,0,1,1,1,256,2,256,136546.2
1,0,1,1,0,256,2,4096,139497.4
0,0,0,1,0,128,2,256,46486.8
1,0,1,1,0,128,8,256,142638.0
1,0,0,1,0,256,2,4096,133050.0
