fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,1,1,64,8,1024,135458.2
0,1,0,1,1,128,2,1024,46445.4
1,1,0,1,1,256,32,1024,127450.4
1,1,0,0,1,64,2,1024,136113.4
1,0,0,1,1,64,2,1024,133912.8
0,0,1,0,1,128,2,1024,46229.8
0,1,1,1,0,128,2,1024,46400.2
1,0,1,1,0,256,2,1024,136959.4
1,1,1,1,0,64,8,1024,126794.8
0,1,1,0,1,128,2,256,46285.6
0,1,0,0,0,128,32,256,46158.4
1,1,0,0,0,256,32,1024,131767.4
0,1,0,1,0,64,32,1024,47346.8
0,1,1,1,0,256,2,1024,46750.8
1,1,0,1,1,256,2,1024,130103.4
0,1,1,1,1,128,32,1024,46752.2
0,1,0,0,1,64,32,1024,46172.8
0,0,0,0,1,256,8,1024,46303.0
1,0,0,1,0,256,8,1024,132022.4
0,1,1,1,1,256,8,1024,46674.6
0,0,1,1,1,256,2,4096,46800.0
0,1,1,1,0,128,2,4096,47187.0
0,1,1,1,1,256,2,256,46692.8
1,0,0,1,1,256,2,256,131810.4
0,0,1,1,0,256,32,256,46622.6
1,0,0,1,0,256,32,4096,133534.2
1,0,1,1,1,256,2,256,136546.2
1,0,1,1,1,256,32,1024,139302.2
1,1,0,1,0,256,32,256,134325.4
0,1,1,1,0,128,2,256,46517.8
0,0,1,0,0,128,8,256,46140.0
1,0,1,0,1,128,8,4096,137829.6
0,0,0,0,0,256,2,256,46207.6
1,0,0,1,1,256,2,256,131810.4
0,0,0,0,1,128,8,256,46184.2
0,0,0,0,0,64,2,256,46272.2
0,1,1,0,0,64,2,4096,46357.8
0,1,1,1,1,64,8,4096,46753.4
0,0,1,0,1,64,2,4096,46238.6
1,0,1,0,0,128,2,4096,138294.4
0,1,1,0,0,64,32,4096,46715.4
0,0,0,0,0,128,32,4096,46476.2
1,1,1,0,0,128,32,4096,128492.6
0,1,1,0,1,128,32,4096,46577.6
1,1,0,0,0,128,32,4096,134334.8
0,1,1,0,1,256,8,256,47092.0
1,0,1,0,0,256,8,256,133510.4
0,1,1,1,0,256,8,4096,47064.8
0,1,1,0,0,128,8,1024,46539.2
0,1,1,1,1,256,8,1024,46674.6
0,1,1,0,1,64,8,4096,46694.0
1,0,1,0,1,64,32,4096,135629.4
0,1,0,1,1,64,32,4096,46490.6
1,0,1,1,1,64,32,4096,138867.0
0,1,0,0,1,64,8,256,46237.6
1,1,0,0,0,128,8,256,125404.4
0,1,1,0,0,128,8,256,46214.6
1,1,0,0,0,128,2,256,132604.8
0,0,0,0,0,128,32,256,46255.0
0,0,1,1,0,128,8,256,47257.2
1,1,1,1,0,128,8,1024,129666.0
0,0,1,0,0,64,2,256,46097.4
1,0,1,0,0,64,8,4096,136884.0
0,1,0,0,0,256,2,256,46440.0
0,0,1,1,0,256,2,256,46610.2
1,0,1,0,0,256,8,256,133510.4
0,1,1,0,0,128,2,256,46183.8
0,1,0,0,0,64,2,4096,46154.0
0,0,1,0,1,64,2,4096,46238.6
0,1,1,0,1,256,2,1024,46256.8
0,1,0,0,0,256,2,4096,46096.4
1,0,0,0,1,256,2,4096,132963.8
1,1,1,1,0,256,2,4096,127337.6
0,1,1,1,0,256,2,1024,46750.8
0,1,0,0,0,64,8,256,46403.8
1,1,0,0,1,128,8,256,137657.6
1,1,0,0,0,256,8,4096,133344.2
1,0,1,0,0,64,8,256,131837.2
0,0,0,0,0,128,8,1024,46208.0
0,0,0,1,1,128,8,4096,46615.8
1,0,0,0,1,64,8,1024,134427.4
1,0,1,0,1,128,8,1024,136768.0
1,0,0,0,1,128,8,4096,140983.4
0,0,1,1,0,128,8,4096,46503.2
0,0,0,0,0,256,8,4096,46426.6
0,1,0,1,1,256,8,4096,46447.6
1,0,0,0,1,256,8,4096,131261.2
0,0,0,1,1,64,8,1024,47331.0
0,1,0,0,1,64,8,4096,46203.2
0,0,0,1,0,64,8,4096,46361.2
0,0,0,0,0,64,32,1024,46298.4
1,0,0,0,0,256,32,4096,134589.6
0,1,0,0,0,128,32,256,46158.4
1,1,1,0,0,128,32,4096,128492.6
1,0,0,1,0,128,32,256,134485.2
0,1,1,0,0,64,32,1024,46145.0
0,1,0,0,1,64,32,256,46155.2
0,1,0,1,0,64,32,1024,47346.8
1,1,0,1,1,128,32,256,130087.4
