fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,1,1,64,8,1024,47491.4
1,0,1,1,1,64,8,1024,142008.0
0,1,0,0,0,64,32,1024,46224.0
1,0,1,0,0,64,32,1024,134519.0
0,0,1,1,0,64,32,1024,46819.6
0,0,1,1,1,64,2,4096,46572.8
0,0,0,1,0,64,8,4096,46361.2
1,0,0,1,0,64,2,1024,130483.0
0,1,0,1,1,128,8,4096,46535.6
1,1,0,1,0,256,8,4096,133120.6
1,0,0,1,1,128,8,256,132351.4
1,1,0,0,1,64,8,4096,133183.8
0,1,0,0,0,128,8,1024,45980.8
0,1,1,1,0,64,8,1024,46311.6
1,1,1,1,0,256,2,1024,129660.2
0,0,0,0,0,64,8,1024,46349.4
1,0,0,1,0,256,8,1024,132022.4
1,0,0,0,0,256,32,1024,136341.4
1,0,1,0,0,64,32,1024,134519.0
1,1,0,0,0,64,8,256,134334.0
0,1,0,0,0,256,8,256,46335.6
0,0,1,1,0,256,8,256,46479.8
0,0,1,0,1,256,8,4096,46508.6
0,0,1,0,0,256,32,1024,46212.8
0,0,0,0,0,64,32,256,46471.2
1,0,1,0,0,64,8,256,131837.2
1,1,0,0,0,64,32,256,132467.8
1,1,0,1,1,64,8,256,132419.2
0,1,0,1,0,64,8,1024,46348.8
0,0,0,1,0,64,2,256,46461.6
1,0,0,1,1,64,8,256,136979.0
0,0,1,1,1,64,2,1024,46681.8
1,1,0,1,1,64,2,1024,128299.6
0,1,1,1,1,64,8,256,46723.2
0,1,1,0,0,64,8,4096,46121.6
0,1,1,0,0,256,32,256,46640.6
0,1,0,1,0,128,32,256,47359.0
0,0,0,1,0,256,8,256,46388.8
0,1,0,1,1,256,8,4096,46447.6
0,1,1,0,1,256,2,4096,46381.4
0,0,1,0,0,64,2,4096,46095.0
0,0,0,1,0,256,2,4096,46365.8
1,1,0,1,0,256,2,1024,133595.4
1,0,0,0,0,128,2,4096,133393.2
0,0,1,0,0,128,2,4096,46307.2
0,0,1,1,1,128,2,1024,46692.6
0,1,1,0,1,256,2,1024,46256.8
0,0,1,0,1,64,2,256,46268.8
0,1,1,1,0,64,2,256,46507.8
1,1,0,1,1,64,2,256,134107.4
0,1,0,1,0,64,32,4096,46404.0
0,0,0,0,0,64,32,256,46471.2
0,0,0,1,1,256,32,256,47443.6
1,0,1,0,1,256,32,256,137280.0
1,0,1,0,1,256,32,256,137280.0
1,0,1,1,1,256,8,256,136729.2
0,1,0,0,1,256,32,4096,46104.2
1,0,0,0,0,256,32,4096,134589.6
0,1,1,0,1,64,32,1024,46469.6
0,0,1,0,1,256,32,4096,47000.2
1,1,1,0,1,256,32,256,129297.0
1,0,1,1,0,256,32,4096,138895.2
0,1,1,0,1,64,2,4096,46299.4
1,1,1,0,1,256,2,256,137593.6
0,1,1,1,0,64,32,4096,46414.2
0,1,0,0,0,64,32,256,46122.2
0,1,1,1,0,64,2,256,46507.8
0,1,0,0,0,64,2,1024,46111.6
0,0,0,0,0,128,2,256,46236.8
0,0,0,0,1,64,32,256,46295.4
0,1,0,1,0,64,32,256,46886.0
0,0,0,1,1,64,8,256,46340.2
0,0,1,1,0,64,8,1024,46966.4
0,1,0,1,0,256,8,1024,46598.6
0,0,0,1,0,128,2,1024,46355.2
0,0,1,1,0,128,32,4096,46256.6
1,0,1,1,0,64,32,256,140165.6
0,0,1,1,1,256,32,1024,46821.8
0,1,1,1,0,64,32,1024,46801.8
1,1,1,0,0,128,32,1024,132014.6
0,1,1,0,0,256,8,1024,47095.6
0,1,0,1,0,128,8,1024,46356.0
1,1,0,1,1,256,8,1024,122151.8
0,1,0,0,0,128,32,4096,46197.8
1,1,1,0,0,64,32,4096,131524.0
1,0,0,1,0,128,32,4096,133001.4
0,1,1,1,0,128,2,4096,47187.0
0,1,1,0,0,64,8,4096,46121.6
0,1,1,1,0,64,32,256,46517.6
0,0,0,1,0,64,2,256,46461.6
0,0,1,1,0,64,8,1024,46966.4
0,0,0,0,1,64,8,1024,46184.4
0,0,0,1,0,64,2,1024,46287.8
0,1,0,0,0,128,2,1024,46240.8
0,1,1,0,0,128,8,256,46214.6
1,1,0,0,0,128,8,1024,136315.0
0,0,0,0,0,128,2,256,46236.8
0,1,0,0,1,128,2,4096,46277.6
1,1,1,0,0,128,2,4096,133944.0
