fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,128,8,4096,130405.6
0,1,1,1,0,128,32,4096,46612.8
0,1,1,0,0,64,8,4096,46121.6
0,0,1,0,1,64,8,1024,47386.4
1,1,1,0,1,64,8,4096,127743.8
0,0,0,1,0,64,8,1024,46405.2
0,1,0,0,0,64,8,256,46403.8
0,1,1,0,0,256,2,256,46407.8
0,1,1,0,0,128,8,4096,46157.6
1,0,0,0,0,128,8,4096,135612.4
0,1,0,0,0,64,2,4096,46154.0
1,1,1,0,0,64,2,256,132226.4
0,1,1,0,1,64,32,4096,46412.4
1,0,0,0,1,64,32,4096,128417.8
1,1,0,0,1,128,32,4096,133873.0
0,1,1,0,1,256,8,1024,46398.4
1,1,1,1,1,64,8,1024,131358.0
0,1,0,0,1,256,2,4096,46310.8
0,1,0,1,1,64,2,1024,46520.6
0,1,1,1,1,64,32,256,46707.6
0,1,1,0,0,256,32,256,46640.6
0,0,1,1,0,256,8,256,46479.8
0,1,0,1,0,64,8,256,46431.0
1,1,0,1,1,256,8,256,132543.6
0,0,1,1,0,64,8,4096,46665.2
1,0,1,0,0,64,8,1024,133410.0
1,0,1,0,0,64,32,4096,135630.0
1,0,1,1,1,64,2,4096,139900.6
0,0,0,0,0,64,8,1024,46349.4
1,0,0,0,1,64,2,1024,132218.0
0,0,0,0,1,256,2,1024,46354.2
1,1,0,0,1,256,8,1024,133251.6
0,0,1,1,1,64,2,1024,46681.8
0,0,1,1,0,128,32,1024,46495.6
0,1,0,1,1,128,32,1024,46648.6
1,1,0,0,0,128,32,1024,133666.2
1,1,1,0,1,128,32,1024,135219.0
0,1,1,0,1,256,32,1024,46493.8
0,1,1,1,0,256,8,1024,46824.8
0,1,0,1,1,256,8,4096,46447.6
0,1,0,1,0,128,8,1024,46356.0
0,0,1,1,1,128,8,1024,46669.0
1,0,1,1,0,256,8,1024,140390.4
1,0,0,1,1,128,2,1024,136545.2
1,0,1,0,0,128,8,1024,130578.0
0,0,1,0,0,128,8,256,46140.0
0,1,1,1,0,128,2,256,46517.8
1,1,1,0,0,256,2,256,129738.2
0,1,1,1,1,128,32,1024,46752.2
0,1,0,1,1,128,8,256,47454.8
1,0,1,0,1,128,32,1024,140847.2
0,1,0,1,0,64,32,1024,47346.8
1,1,0,0,0,64,32,4096,132759.0
1,0,1,1,0,64,32,1024,139522.4
0,0,1,1,1,64,32,1024,46610.2
0,1,1,1,0,256,32,1024,46477.8
0,1,0,1,0,256,2,256,46594.4
0,1,0,1,0,64,32,4096,46404.0
1,0,0,1,0,256,32,4096,133534.2
0,0,0,0,0,256,32,4096,46042.4
1,0,1,1,0,256,32,4096,138895.2
0,0,1,1,0,256,32,1024,47774.0
0,0,0,1,1,128,32,1024,46258.4
1,1,0,1,1,64,32,1024,123397.2
0,0,0,1,0,64,8,1024,46405.2
1,0,0,1,0,64,2,4096,128320.8
0,0,1,1,1,256,8,1024,46796.2
0,1,0,1,1,256,32,1024,46390.0
0,1,1,1,1,64,32,256,46707.6
0,1,0,1,1,128,32,4096,46394.0
1,1,0,0,1,128,32,1024,133874.4
0,1,1,0,1,64,32,4096,46412.4
0,0,0,0,1,128,32,4096,46304.6
1,0,0,0,1,64,32,256,134278.2
0,1,0,0,0,256,32,4096,46039.0
0,1,0,1,0,64,8,4096,46203.0
1,0,0,0,0,64,8,4096,130604.8
1,0,0,1,0,256,8,4096,131930.8
0,0,0,1,1,128,8,4096,46615.8
0,0,0,1,1,64,32,256,46427.2
0,0,1,1,0,64,8,256,46557.4
0,1,0,1,0,128,8,256,46439.6
1,1,0,1,0,128,32,1024,134356.6
0,0,0,0,0,64,8,256,46297.6
0,1,0,0,1,256,8,256,46192.0
0,1,1,1,1,64,8,256,46723.2
0,0,1,0,1,256,32,256,46282.0
0,0,0,0,1,256,8,4096,46282.0
1,0,1,0,0,256,8,4096,137294.8
0,0,0,1,0,256,8,256,46388.8
1,0,1,0,0,256,8,256,133510.4
0,0,1,0,0,256,8,4096,46383.4
0,0,1,1,0,256,2,1024,46729.2
0,0,0,1,0,64,8,1024,46405.2
0,0,1,1,0,64,32,4096,46914.0
0,0,0,0,1,64,32,4096,46073.6
1,0,0,1,1,256,32,4096,131185.4
0,1,0,0,0,64,32,1024,46224.0
1,1,1,0,0,256,32,1024,132806.8
