fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,128,8,256,130828.8
1,0,1,0,1,256,8,256,134102.0
1,0,0,1,1,256,32,256,135542.6
1,0,1,1,1,128,2,256,141082.4
1,1,1,1,0,256,2,256,129518.8
0,1,1,1,0,64,2,4096,46404.4
1,0,1,1,1,64,2,4096,139900.6
1,1,1,0,0,256,2,4096,131836.0
1,1,0,1,0,64,32,4096,131301.0
0,1,0,1,1,64,2,1024,46520.6
0,0,0,0,1,64,8,1024,46184.4
0,1,1,0,0,64,8,1024,46317.8
0,1,1,1,1,64,8,256,46723.2
1,0,1,1,1,64,8,1024,142008.0
0,1,1,0,0,64,8,1024,46317.8
0,1,1,1,1,64,8,4096,46753.4
0,0,1,0,1,256,8,4096,46508.6
1,1,1,1,1,256,8,4096,134411.4
0,0,0,0,0,256,32,4096,46042.4
0,1,0,0,0,128,8,4096,46379.2
1,1,0,1,0,128,8,1024,135017.0
0,0,0,0,0,64,2,4096,46558.6
0,0,0,1,0,128,2,1024,46355.2
0,0,1,1,0,256,32,1024,47774.0
1,1,0,1,0,256,32,1024,134381.0
0,1,0,1,0,256,8,1024,46598.6
0,1,1,1,1,256,8,4096,46925.4
0,0,1,0,1,128,8,4096,46545.6
1,1,1,0,1,128,32,4096,128474.6
0,0,0,0,1,64,32,4096,46073.6
0,1,0,0,1,128,8,4096,46303.0
1,1,1,0,1,128,32,4096,128474.6
0,0,0,0,1,64,8,256,46194.8
0,1,1,1,1,64,8,256,46723.2
0,0,1,1,0,64,32,256,46700.8
0,0,1,1,1,128,8,256,46778.0
0,0,1,0,0,128,32,256,46078.8
0,0,0,1,0,128,8,256,46366.6
1,0,0,0,0,128,32,256,135706.6
0,0,1,0,0,128,32,256,46078.8
0,0,1,1,1,128,8,256,46778.0
0,0,0,1,0,128,8,4096,46352.2
0,1,0,0,0,64,8,4096,46264.8
1,1,1,0,0,256,8,4096,136698.2
0,1,1,1,1,64,8,4096,46753.4
1,1,1,0,0,64,8,4096,130763.8
1,1,1,0,0,64,8,4096,130763.8
0,0,0,1,0,64,8,4096,46361.2
0,0,0,0,1,64,8,1024,46184.4
0,0,1,1,1,256,8,1024,46796.2
1,1,1,0,1,256,8,1024,128079.8
1,0,0,1,1,256,2,1024,135362.8
1,0,1,0,0,256,8,1024,138245.2
0,0,1,1,1,128,2,4096,46785.8
1,0,0,1,1,128,8,4096,133106.0
1,0,1,0,1,128,8,4096,137829.6
1,0,1,0,1,128,8,4096,137829.6
0,0,1,1,0,64,2,1024,46456.0
1,0,1,1,0,64,8,4096,139204.2
0,1,1,1,0,64,8,256,46687.4
0,0,1,1,0,256,8,1024,46903.4
1,1,1,1,0,256,32,1024,127038.8
1,0,1,1,1,256,8,256,136729.2
0,0,0,1,1,256,32,1024,46368.4
1,0,0,1,1,256,2,4096,134019.0
0,1,1,1,1,64,32,1024,47233.2
0,1,0,1,0,64,32,4096,46404.0
1,1,0,1,1,128,32,4096,131405.0
0,1,1,0,1,64,32,4096,46412.4
0,0,1,0,0,64,8,4096,46330.8
0,1,1,0,0,128,32,4096,46145.8
0,0,1,1,0,256,32,4096,47278.0
0,0,0,0,0,64,32,4096,46314.4
1,0,0,0,1,256,32,4096,129652.6
0,0,0,0,1,64,8,1024,46184.4
1,0,0,0,1,128,8,4096,140983.4
0,0,0,1,0,64,2,1024,46287.8
0,0,0,0,0,64,8,256,46297.6
0,1,0,1,0,128,8,256,46439.6
1,0,0,1,0,128,8,1024,136143.6
1,1,1,0,0,128,8,256,131126.8
1,0,0,1,0,64,8,256,133164.4
0,0,0,1,1,128,8,4096,46615.8
1,1,0,1,1,128,2,4096,128536.4
0,1,0,1,0,128,2,4096,46394.4
0,0,0,1,0,256,2,1024,46554.6
1,0,1,0,0,256,2,1024,135993.4
1,0,1,0,0,256,2,1024,135993.4
1,1,0,1,0,128,2,1024,132390.8
0,0,0,0,1,256,2,4096,47094.8
1,0,1,0,0,256,2,4096,134997.4
1,0,0,1,1,256,32,4096,131185.4
0,1,1,0,0,256,2,4096,46427.0
0,1,0,0,1,256,2,256,46288.6
0,0,1,0,0,256,2,256,46199.6
0,1,1,0,1,256,32,256,46169.8
0,1,0,0,1,256,2,4096,46310.8
0,1,1,0,1,128,2,1024,46282.6
1,1,1,0,1,128,32,4096,128474.6
