fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,0,0,64,2,4096,46558.6
1,0,1,0,0,128,2,4096,138294.4
0,0,0,1,1,64,2,256,46471.2
0,0,0,0,0,256,2,256,46207.6
1,0,1,0,0,256,2,4096,134997.4
0,1,1,1,0,256,2,256,46517.2
0,0,0,1,0,256,32,256,46346.4
0,0,0,0,1,128,32,256,46035.0
1,1,0,0,0,128,32,256,131583.0
1,0,0,0,1,128,8,4096,140983.4
1,0,1,0,1,128,32,4096,138524.6
0,1,1,0,1,128,32,4096,46577.6
1,0,1,0,1,128,2,4096,139647.8
1,1,0,0,1,128,32,1024,133874.4
0,1,0,0,1,64,2,4096,46135.0
1,1,0,0,1,64,32,256,132894.8
1,1,0,0,0,64,2,256,132203.8
1,0,1,0,1,64,2,4096,137289.0
0,0,0,0,0,64,2,1024,47571.0
0,1,0,0,1,64,8,1024,46054.6
1,1,1,0,1,64,32,1024,130145.2
0,0,0,1,1,128,8,1024,46358.4
0,0,0,1,0,64,32,1024,46258.0
1,0,0,1,0,64,2,4096,128320.8
1,1,1,1,0,64,32,1024,127659.2
0,1,0,1,0,256,32,256,46333.0
1,1,0,0,1,256,32,256,134256.8
1,0,0,1,0,256,2,256,131727.4
0,1,1,0,0,256,32,4096,46191.2
0,1,1,1,1,256,8,4096,46925.4
1,0,0,1,1,256,8,4096,134113.2
0,0,0,1,1,256,8,1024,46307.6
0,0,1,1,1,128,8,4096,46649.4
1,1,1,1,1,128,32,4096,132082.4
0,1,0,1,0,128,8,4096,46586.4
1,0,0,1,0,64,8,4096,134655.4
0,1,1,0,0,256,8,4096,46382.8
0,1,1,0,1,256,32,1024,46493.8
0,1,1,0,0,128,2,1024,47200.2
1,1,0,0,0,128,2,256,132604.8
1,1,1,1,0,128,2,4096,127278.2
1,1,1,1,0,256,2,1024,129660.2
0,1,0,0,0,64,2,256,46500.4
0,1,0,0,1,64,8,1024,46054.6
1,1,1,0,1,64,32,1024,130145.2
0,0,0,0,1,64,2,256,46337.0
0,1,0,0,0,64,32,256,46122.2
1,1,0,0,0,64,2,1024,132621.4
1,1,0,1,0,256,32,256,134325.4
0,1,1,1,0,64,32,4096,46414.2
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,64,8,1024,46294.0
0,1,1,0,1,64,8,256,46219.0
1,1,0,0,1,64,32,256,132894.8
0,1,1,1,0,64,8,1024,46311.6
0,1,0,1,1,64,2,1024,46520.6
1,0,0,1,0,64,2,1024,130483.0
0,1,1,0,1,256,2,1024,46256.8
1,1,1,0,1,128,32,1024,135219.0
1,1,0,0,1,256,2,256,135922.0
1,0,1,0,1,256,2,256,135600.2
1,1,0,0,1,256,2,4096,132262.2
0,0,0,0,1,256,8,1024,46303.0
0,1,0,1,1,128,8,1024,47354.4
1,1,1,1,1,256,8,1024,131012.4
0,0,1,1,0,128,8,1024,47024.0
1,0,0,1,0,128,8,256,132011.0
0,0,0,1,1,256,8,1024,46307.6
0,1,1,0,1,256,8,1024,46398.4
0,0,1,0,1,256,32,4096,47000.2
0,1,1,1,1,256,2,4096,46885.8
0,0,1,1,1,256,32,256,46605.0
0,0,1,1,0,64,8,256,46557.4
0,0,1,1,1,128,8,4096,46649.4
0,0,1,0,0,128,32,4096,46233.6
0,1,1,1,0,256,32,4096,46451.4
1,1,0,0,0,256,32,4096,132785.6
0,1,0,1,1,64,32,4096,46490.6
0,1,1,0,0,64,32,4096,46715.4
1,0,1,0,1,64,32,4096,135629.4
0,1,1,1,1,256,32,4096,46325.4
1,0,1,1,1,128,32,4096,136977.2
0,0,1,0,0,256,32,4096,46148.2
0,1,1,0,1,256,2,4096,46381.4
0,1,1,0,0,256,8,256,46092.0
0,1,0,0,0,256,32,4096,46039.0
0,0,1,0,1,256,32,4096,47000.2
0,0,0,1,0,128,32,4096,46365.0
1,0,1,0,0,128,32,4096,137057.4
0,1,0,0,0,64,32,4096,46336.2
0,1,0,1,0,64,2,256,46355.4
0,1,0,1,1,256,32,256,46634.4
0,1,1,0,0,256,32,256,46640.6
0,1,0,0,0,64,8,256,46403.8
0,0,0,0,1,128,8,256,46184.2
0,1,0,0,0,128,32,256,46158.4
0,1,1,1,0,128,2,256,46517.8
1,1,1,1,0,256,2,4096,127337.6
0,0,0,1,0,128,32,256,46457.2
