fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,1,1,128,32,256,46742.0
0,1,0,1,1,128,2,4096,46322.4
1,1,0,1,0,128,32,4096,130274.6
0,0,0,1,1,128,32,1024,46258.4
1,0,0,0,1,128,8,1024,130543.6
1,0,0,1,1,128,8,256,132351.4
0,0,1,0,0,128,32,1024,46138.8
0,1,0,0,1,128,32,1024,46405.0
0,1,0,1,1,64,32,256,46402.4
1,1,1,1,1,64,8,256,131856.0
1,1,1,0,1,64,32,256,133542.0
1,0,0,1,1,256,32,256,135542.6
1,1,1,0,1,64,32,256,133542.0
0,1,0,1,0,256,32,1024,47549.4
0,0,0,0,0,64,32,1024,46298.4
0,1,0,1,0,256,32,1024,47549.4
0,0,0,0,0,256,2,1024,46194.6
0,0,0,1,1,256,32,1024,46368.4
0,0,0,1,0,128,8,1024,46551.6
0,0,1,0,0,128,32,1024,46138.8
0,0,1,0,1,64,32,256,46132.4
0,0,1,0,0,128,32,4096,46233.6
1,0,1,0,1,64,32,4096,135629.4
1,0,1,0,1,64,32,4096,135629.4
0,1,1,0,0,256,32,1024,46047.4
1,1,1,0,0,64,8,1024,133447.6
0,0,1,0,1,256,32,4096,47000.2
0,1,0,0,1,256,32,256,46163.4
1,0,0,0,1,256,2,256,133749.0
0,1,0,1,1,256,2,1024,46417.0
0,1,0,0,0,256,8,1024,46097.6
1,1,1,0,1,256,8,1024,128079.8
0,0,0,0,1,256,8,256,46100.4
1,1,0,0,1,128,8,256,137657.6
1,0,0,0,0,128,8,256,133984.8
0,0,1,0,0,256,2,256,46199.6
0,0,1,0,1,128,2,1024,46229.8
0,1,1,0,1,256,2,256,46083.6
0,1,0,1,1,128,2,256,46367.0
1,1,1,1,1,128,32,256,135538.4
0,0,0,0,1,128,32,256,46035.0
1,0,1,0,1,128,8,256,136260.8
0,0,1,1,1,128,8,256,46778.0
0,0,0,0,1,128,2,256,47198.6
1,0,1,0,1,128,2,4096,139647.8
1,0,0,0,1,64,32,256,134278.2
1,1,0,0,1,256,2,256,135922.0
0,1,0,0,1,256,2,1024,46142.2
0,1,0,1,1,64,2,256,46400.6
1,1,0,1,0,64,32,256,133072.4
1,1,0,1,1,128,32,256,130087.4
0,0,0,1,1,256,2,4096,46327.4
1,0,1,1,1,256,2,1024,139540.2
0,0,1,1,0,256,8,4096,46502.6
1,0,1,0,0,128,8,4096,133337.6
0,1,1,0,0,256,8,256,46092.0
0,0,1,1,0,256,32,256,46622.6
0,0,1,0,1,256,32,256,46282.0
0,1,1,1,0,256,32,256,46431.0
0,0,0,0,0,256,32,4096,46042.4
1,0,1,1,0,256,32,4096,138895.2
0,1,0,0,1,256,32,1024,46191.2
1,1,0,0,1,128,8,1024,133644.4
0,1,1,0,1,64,32,4096,46412.4
0,0,1,0,0,64,8,4096,46330.8
0,0,1,1,0,256,8,1024,46903.4
0,0,0,1,1,256,2,1024,46274.2
1,1,0,1,1,256,32,1024,127450.4
0,0,0,1,1,128,8,256,46472.4
0,0,0,0,1,256,8,1024,46303.0
0,0,0,0,1,128,2,256,47198.6
0,0,0,1,1,128,8,1024,46358.4
0,0,1,1,1,256,32,1024,46821.8
1,1,1,1,1,128,32,1024,130943.4
0,0,1,1,0,256,8,4096,46502.6
1,0,1,1,0,64,2,4096,140311.8
1,0,1,0,0,256,8,1024,138245.2
1,0,1,1,0,256,32,256,140016.8
0,0,1,1,1,128,8,1024,46669.0
0,1,1,1,0,128,2,1024,46400.2
0,1,0,0,0,128,8,1024,45980.8
1,0,0,0,0,128,32,1024,127243.8
0,1,1,0,1,128,32,1024,46436.8
0,0,1,1,0,128,8,1024,47024.0
1,1,0,0,1,128,2,1024,130383.4
1,1,1,1,0,128,8,1024,129666.0
0,1,0,0,1,128,2,256,47040.2
0,0,0,0,1,64,8,1024,46184.4
1,1,0,1,0,64,8,1024,132315.2
1,1,1,0,0,128,8,256,131126.8
1,1,0,1,0,128,32,1024,134356.6
1,0,0,0,0,128,2,1024,131468.0
1,1,0,1,0,128,8,4096,132048.8
0,1,0,0,1,128,32,4096,46213.6
0,0,0,0,1,128,8,256,46184.2
0,0,1,1,1,128,2,256,46688.4
1,0,1,0,1,256,2,256,135600.2
0,0,1,0,1,256,2,1024,46177.2
0,0,0,1,1,128,2,1024,46407.8
