new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,1,1,1,1,0,0,0,0,1,21.694
1,3,3,1,0,1,0,1,0,1,174.358
4,2,3,0,0,1,0,0,1,1,30.886
1,2,2,0,0,1,0,1,1,0,118.852
1,2,2,1,1,0,0,1,0,1,126.302
3,1,1,1,1,0,1,1,1,0,31.404
2,2,2,0,1,1,1,1,0,0,74.744
3,3,2,0,0,1,0,0,1,1,51.662
3,2,2,1,1,0,0,0,1,1,37.938
4,1,3,0,1,1,1,1,0,0,24.868
2,2,2,1,0,0,0,1,1,1,59.93
1,3,2,0,0,0,1,0,1,1,156.816
4,1,1,1,1,0,0,1,0,0,22.794
4,2,2,0,1,0,0,1,1,0,31.61
1,3,3,1,1,0,1,0,0,1,171.272
3,3,1,1,1,1,0,1,1,0,52.14
3,3,2,0,0,1,0,1,0,0,67.772
4,1,2,1,1,1,0,0,1,0,22.854
4,1,1,1,0,1,1,0,1,0,22.396
1,3,1,1,1,0,1,0,1,1,149.672
4,1,2,1,1,0,0,0,1,1,22.29
4,2,2,0,1,0,0,1,1,0,31.61
4,3,2,0,0,1,1,1,1,0,44.462
3,1,1,0,1,1,1,1,0,0,33.462
3,1,2,1,1,1,0,1,1,0,30.698
4,3,3,0,0,1,0,1,1,1,40.966
3,2,2,1,1,0,0,1,1,0,40.398
4,2,3,0,1,0,1,1,1,0,33.452
4,1,1,1,0,0,1,0,1,0,22.492
4,2,3,0,1,0,1,0,1,0,32.838
4,1,1,1,0,0,1,0,0,0,23.034
4,1,1,1,0,1,1,0,1,0,22.396
4,1,3,1,0,0,1,0,0,0,24.162
4,1,1,0,0,1,1,0,1,0,23.818
4,1,2,1,1,0,0,0,0,1,22.34
4,1,2,1,1,1,0,0,1,0,22.854
4,2,2,1,0,0,1,0,1,1,31.35
4,1,1,0,0,1,1,0,1,0,23.818
3,1,2,1,1,0,0,0,1,0,29.24
4,1,1,1,0,1,1,0,0,0,22.746
4,1,2,1,0,1,0,0,1,1,23.018
4,2,1,1,1,0,0,0,0,1,31.096
4,1,1,1,1,0,1,0,1,1,21.772
4,1,2,1,1,0,0,0,1,1,22.29
4,1,1,1,0,0,1,0,0,1,22.646
2,1,2,1,1,0,0,0,1,1,42.344
4,1,2,1,0,0,0,0,0,1,22.878
4,1,1,1,0,0,0,0,1,1,22.248
4,1,2,1,1,1,0,0,1,1,22.452
4,1,3,1,1,0,0,0,0,0,22.984
4,1,1,1,0,0,1,0,1,1,22.622
4,1,1,1,1,0,1,0,1,1,21.772
4,1,1,1,0,0,1,0,0,1,22.646
4,1,1,1,0,0,1,0,1,1,22.622
4,1,1,1,0,1,0,0,1,1,22.19
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,1,0,1,0,1,0,79.142
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,0,0,0,1,1,0,23.52
4,1,2,1,1,0,0,0,0,1,22.34
4,1,2,1,0,0,0,0,1,1,22.866
4,1,1,1,0,0,0,0,1,1,22.248
4,3,1,1,1,0,0,0,0,1,42.36
4,3,2,1,1,0,0,0,0,1,42.97
4,1,2,1,0,0,0,0,1,1,22.866
4,1,3,1,1,0,0,0,1,1,23.048
4,1,1,1,0,0,1,0,1,1,22.622
4,1,1,1,0,0,0,0,1,1,22.248
4,1,2,1,1,0,0,0,1,1,22.29
4,2,1,1,0,0,0,0,1,1,28.574
4,1,1,1,0,0,1,0,1,0,22.492
4,1,1,1,0,0,1,0,1,1,22.622
4,2,1,1,0,0,0,0,0,1,31.72
4,3,2,1,1,1,1,0,1,0,41.46
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,1,0,0,0,22.018
4,1,2,1,0,0,0,0,1,1,22.866
4,1,2,1,1,0,0,0,1,1,22.29
4,1,2,1,1,0,0,0,0,0,22.312
4,1,2,1,1,0,0,0,1,1,22.29
4,1,1,1,1,1,0,0,1,1,21.97
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,0,1,1,0,1,1,22.522
4,1,1,1,0,0,1,0,1,0,22.492
4,1,1,1,1,0,1,1,1,1,23.416
4,1,1,1,1,1,0,0,1,1,21.97
4,1,2,1,1,1,0,0,1,1,22.452
4,1,3,1,0,0,0,0,1,1,23.66
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,0,1,0,1,1,1,23.984
4,1,1,1,1,0,1,0,1,1,21.772
4,2,1,1,1,0,1,0,0,1,33.566
4,1,1,1,0,0,0,0,1,1,22.248
3,1,1,1,1,0,0,0,1,1,28.428
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,0,1,0,1,22.928
