new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,1,1,1,1,1,0,1,1,28.938
2,2,3,0,1,0,0,0,1,0,58.45
4,1,1,1,0,0,0,0,0,0,22.312
4,1,2,1,0,1,1,1,1,0,24.108
4,1,2,1,1,0,1,1,0,0,23.02
1,2,2,0,1,0,1,1,1,0,124.204
3,2,3,1,0,0,0,0,0,1,43.912
1,3,3,1,1,0,0,1,0,1,171.85
1,1,1,1,1,1,1,0,0,0,79.414
4,3,3,1,0,1,1,1,1,0,42.986
3,2,2,1,0,0,0,0,0,0,43.586
4,1,2,0,1,1,1,1,1,1,25.258
2,2,2,0,0,1,1,1,1,0,66.29
1,1,2,0,0,0,0,1,1,0,94.076
1,2,3,1,0,1,0,1,1,1,113.642
2,1,1,1,1,0,0,1,0,0,45.512
3,1,1,0,1,0,0,0,0,1,31.018
1,2,3,0,0,0,0,0,0,0,123.562
4,2,1,0,1,1,1,1,0,1,38.124
1,3,2,0,1,0,0,0,1,0,141.914
4,2,1,0,1,1,1,1,0,1,38.124
1,2,2,0,0,0,0,0,0,0,123.044
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,0,0,0,0,22.142
4,1,2,1,0,1,1,1,0,0,23.858
4,1,1,1,0,1,1,0,0,0,22.746
4,1,2,1,0,1,0,0,0,0,23.2
1,1,1,1,0,1,0,0,0,0,80.57
3,2,2,0,1,1,0,1,1,1,42.544
4,3,2,0,0,1,0,1,0,1,49.582
4,1,2,1,0,0,1,1,1,0,23.66
4,1,3,1,1,0,0,0,0,1,22.982
4,2,1,0,1,1,1,1,0,1,38.124
4,1,2,1,0,0,1,0,1,0,23.398
4,3,1,1,1,0,1,0,0,1,46.604
4,1,1,1,0,1,1,0,0,0,22.746
4,1,3,1,0,0,0,0,0,1,23.61
4,1,2,1,0,0,1,1,1,1,23.866
4,1,1,1,0,0,1,0,0,1,22.646
4,1,1,1,0,1,1,0,0,1,22.496
3,1,1,1,1,0,1,0,1,1,29.188
4,1,1,0,0,1,0,0,0,0,23.432
4,1,3,1,0,0,0,0,0,0,23.864
4,1,1,1,0,1,1,0,0,0,22.746
4,1,1,0,0,1,0,0,0,0,23.432
4,1,1,0,0,1,0,0,0,0,23.432
4,1,2,1,0,1,1,0,0,0,23.194
4,1,2,1,0,1,1,0,0,0,23.194
1,1,1,1,0,1,1,0,0,0,81.744
4,1,1,1,1,0,1,1,0,0,23.082
2,1,1,1,0,1,1,0,0,0,43.664
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,0,1,1,0,0,1,22.496
4,1,1,1,0,1,0,0,1,0,22.138
4,3,1,1,0,1,0,0,0,0,43.144
4,1,1,1,0,1,0,0,0,0,22.142
3,1,1,1,0,0,1,0,0,0,29.912
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,0,0,0,0,0,22.312
2,1,1,1,0,1,0,0,0,0,42.878
4,1,2,1,0,1,1,0,0,0,23.194
4,3,1,1,0,1,0,0,1,0,37.184
4,1,1,1,0,1,1,0,0,0,22.746
4,1,1,1,0,0,0,0,0,1,22.254
4,1,2,1,0,1,0,0,0,1,23.106
2,1,1,1,0,1,0,0,1,1,42.918
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,0,0,1,0,0,0,0,23.432
4,1,1,1,0,0,0,0,0,0,22.312
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,1,0,1,0,1,0,0,23.49
4,1,1,1,0,0,0,0,0,0,22.312
4,1,1,1,0,1,0,1,0,0,23.49
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,1,22.172
4,1,2,1,0,1,0,0,0,1,23.106
4,1,1,0,0,1,0,0,0,1,23.358
1,1,1,1,0,1,0,0,0,0,80.57
3,1,1,1,0,1,0,0,0,1,29.23
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,0,0,0,0,0,22.312
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,0,1,0,0,1,0,22.138
4,2,1,1,1,1,0,0,1,0,28.338
4,1,3,1,0,1,0,0,0,0,23.6
4,1,1,1,0,1,0,0,0,0,22.142
4,3,1,1,0,1,0,0,0,0,43.144
4,1,1,1,0,1,0,0,0,0,22.142
3,1,1,1,0,1,0,0,0,0,29.586
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,1,1,0,1,0,0,23.666
4,1,1,1,1,1,0,0,0,0,21.678
4,1,2,1,0,1,0,0,1,0,23.096
4,1,1,1,1,1,0,0,0,0,21.678
