new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,1,0,0,0,0,1,1,1,33.914
3,1,1,0,1,0,1,0,0,1,30.764
3,3,3,0,0,1,1,0,1,1,59.28
2,3,2,1,1,1,1,0,0,0,92.288
3,1,2,1,1,0,0,1,1,0,30.792
2,2,1,1,0,1,1,0,1,1,59.736
4,1,3,0,0,1,1,1,0,0,25.22
2,3,2,0,0,1,0,1,1,1,80.656
3,1,2,1,1,0,0,1,1,0,30.792
2,2,3,1,0,0,0,0,0,1,62.422
1,2,1,1,0,0,0,0,0,1,115.876
1,2,2,0,0,1,1,1,1,1,125.612
2,1,3,1,1,1,0,0,1,1,43.192
3,3,3,1,0,0,1,1,0,0,71.526
1,1,1,0,1,0,0,1,0,0,92.808
2,2,3,0,1,1,1,0,0,0,69.676
3,1,1,1,0,1,1,1,0,1,32.242
4,3,3,0,0,1,1,0,0,0,51.282
2,3,1,0,0,1,1,1,1,1,88.074
3,2,3,0,0,1,0,0,0,1,46.75
2,1,3,1,0,0,0,0,1,0,43.926
4,1,3,0,1,1,0,1,0,0,24.538
3,1,2,0,1,1,1,0,1,0,31.782
3,1,3,1,1,0,0,1,1,0,30.692
2,2,1,1,1,0,1,0,1,1,58.686
3,1,2,1,1,0,0,0,1,1,29.364
3,1,1,1,0,1,1,1,1,1,32.192
2,1,3,0,0,1,0,0,0,1,46.454
3,1,3,0,1,0,0,1,1,0,33.756
3,1,1,0,1,0,0,0,0,0,31.298
4,1,1,1,1,0,0,1,0,0,22.794
4,1,2,1,1,0,0,1,1,1,22.904
4,1,3,1,0,0,1,1,0,1,23.686
4,3,3,1,1,0,1,1,0,1,50.296
3,1,3,1,0,1,0,1,0,1,31.738
3,1,3,1,1,0,0,1,0,0,30.734
4,1,3,1,0,1,0,1,0,1,23.782
3,1,3,0,1,0,0,1,0,0,33.262
1,1,2,1,0,1,0,0,1,1,81.248
4,1,2,1,0,0,1,1,0,0,23.846
4,1,3,1,1,1,0,0,0,1,23.204
4,1,1,1,1,0,0,1,0,0,22.794
4,1,2,1,1,0,0,1,0,1,22.97
3,1,2,0,1,1,1,0,1,1,31.57
3,1,2,1,1,0,0,1,1,0,30.792
3,1,1,1,1,0,0,1,0,0,30.764
4,1,3,1,0,0,0,1,0,0,23.73
4,1,3,1,1,0,0,1,0,0,22.99
4,1,1,1,1,0,0,1,0,0,22.794
4,1,2,1,1,1,0,1,0,0,23.01
4,1,2,1,1,0,0,0,0,1,22.34
4,1,2,1,1,0,1,1,0,1,23.264
4,1,3,1,0,0,0,1,0,0,23.73
4,1,2,1,1,0,1,0,0,1,22.486
4,1,2,1,1,0,0,0,1,1,22.29
2,1,2,1,1,0,0,1,0,1,45.89
3,1,2,1,0,0,1,1,0,0,32.018
4,1,3,1,1,0,0,1,0,0,22.99
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,1,1,0,0,23.082
4,2,1,1,1,0,0,1,0,0,33.762
4,1,1,1,1,0,1,0,0,1,21.758
4,2,2,1,1,0,0,0,1,1,28.638
4,1,2,1,0,0,0,1,0,0,23.686
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,0,1,0,0,0,0,0,23.776
4,1,1,1,0,0,1,0,0,0,23.034
4,1,1,1,1,0,0,1,0,0,22.794
4,1,2,1,1,0,1,1,0,1,23.264
4,1,1,1,1,0,0,1,0,1,22.928
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,0,1,0,0,0,1,0,23.434
4,1,2,1,0,0,0,0,1,1,22.866
4,1,1,1,1,0,0,0,0,0,21.636
4,1,2,1,1,0,0,0,0,1,22.34
4,1,1,1,1,0,0,0,0,1,21.694
4,1,2,1,1,0,0,0,0,0,22.312
4,1,1,1,1,0,1,0,1,1,21.772
3,1,2,1,1,0,0,0,1,1,29.364
4,1,1,1,1,0,0,1,1,1,23.586
4,1,1,1,0,0,1,0,0,1,22.646
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,1,0,0,22.794
4,1,2,1,1,0,0,0,0,1,22.34
4,1,1,1,1,0,0,0,0,0,21.636
1,1,1,1,1,0,0,0,0,1,78.356
4,2,1,1,1,0,0,0,0,1,31.096
4,1,3,1,1,0,0,0,0,0,22.984
4,1,1,1,1,0,1,0,0,1,21.758
4,1,3,1,1,0,0,0,0,0,22.984
1,1,1,1,1,0,0,0,1,0,78.274
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,0,0,0,0,21.678
4,1,2,1,1,0,0,0,1,1,22.29
4,1,1,1,0,0,0,0,0,0,22.312
1,1,1,1,1,0,0,0,0,0,78.16
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,0,0,0,0,0,21.636
