new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,2,2,0,0,1,1,1,1,0,46.592
4,2,2,0,0,0,0,1,1,0,31.57
1,2,1,1,0,1,1,1,1,1,119.578
3,3,2,1,1,0,0,0,1,0,49.814
1,1,2,0,0,0,1,1,1,1,95.364
2,1,1,0,1,1,0,1,1,1,49.338
1,3,1,1,0,0,1,0,1,0,151.058
4,1,1,1,0,1,1,0,1,1,22.522
3,1,1,1,0,0,1,1,0,1,32.376
4,1,2,1,0,0,1,0,1,1,23.184
1,3,1,1,1,0,0,1,0,0,171.528
2,1,1,1,0,0,0,1,1,0,46.578
3,3,1,0,1,0,0,1,1,1,54.608
3,2,2,1,0,1,1,1,0,0,51.16
3,2,1,1,1,0,1,0,0,0,46.338
2,2,3,1,0,0,0,0,0,1,62.422
1,3,2,0,1,0,0,0,0,1,163.246
4,3,2,0,1,0,0,1,1,1,41.048
3,1,1,0,0,1,1,0,0,0,32.076
3,2,2,1,1,1,0,1,0,0,46.608
3,1,1,1,0,1,0,0,1,0,29.604
3,1,1,1,0,1,1,1,0,0,32.182
4,3,2,1,0,0,0,1,0,0,46.764
4,3,2,1,0,1,1,1,1,0,43.018
4,1,1,0,0,1,1,0,1,1,23.72
3,3,1,1,0,1,0,1,1,0,52.75
4,1,2,1,0,1,0,0,1,0,23.096
4,2,2,1,0,0,0,1,0,0,34.136
4,1,2,1,0,0,0,0,1,1,22.866
4,1,1,1,0,1,0,0,1,0,22.138
3,1,2,0,1,1,1,0,1,0,31.782
4,2,1,0,0,1,0,0,0,0,33.696
4,1,1,1,0,0,1,0,1,1,22.622
4,1,1,1,0,1,0,0,0,1,22.172
4,1,2,0,0,0,1,1,0,1,25.256
3,1,1,0,0,1,0,0,1,1,31.04
4,3,1,1,0,1,0,0,1,0,37.184
3,1,1,1,0,0,1,1,0,1,32.376
4,1,1,0,0,1,1,1,0,1,25.588
4,1,1,1,0,1,0,0,0,1,22.172
4,1,2,0,0,1,0,0,1,0,24.442
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,1,22.172
4,3,1,1,0,1,0,0,0,1,42.946
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,0,1,1,0,0,1,22.496
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,0,0,0,1,1,22.248
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,0,1,1,0,0,1,22.496
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,0,1,0,0,23.49
4,1,1,1,0,1,0,0,0,0,22.142
2,1,1,1,0,1,0,0,0,1,42.772
4,1,1,0,0,1,0,0,1,0,23.478
4,1,1,1,0,0,0,0,1,0,22.452
4,1,1,1,1,1,0,0,0,0,21.678
4,3,1,1,1,1,0,0,1,0,36.996
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,0,0,1,0,21.698
4,2,1,1,0,1,0,0,0,0,31.868
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,0,0,0,0,0,0,22.312
4,2,1,1,1,1,0,0,1,0,28.338
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,0,0,1,0,0,0,0,23.432
4,1,3,1,0,1,0,0,0,0,23.6
4,1,1,0,0,1,0,0,1,0,23.478
3,1,1,1,1,1,0,0,0,0,29.01
4,1,1,1,0,1,0,0,0,0,22.142
3,1,1,1,1,1,0,0,0,0,29.01
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,0,1,1,0,0,0,0,23.266
4,1,2,1,1,1,0,0,0,0,22.626
4,1,1,1,1,1,0,0,1,0,21.698
4,2,1,1,1,1,0,0,0,0,31.516
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,0,1,1,0,23.212
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,1,0,1,0,0,1,0,22.138
4,2,1,1,1,1,0,0,0,0,31.516
4,1,1,1,1,1,1,0,0,0,21.942
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,1,1,1,1,0,0,0,21.942
4,1,1,1,1,1,1,0,1,0,22.168
4,1,1,1,1,1,0,0,0,0,21.678
