new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,2,1,0,0,1,1,0,1,47.194
4,2,2,1,1,1,0,1,0,1,34.1
1,3,2,1,1,1,1,0,0,0,171.186
1,1,1,0,0,0,1,1,0,1,95.396
4,3,2,1,1,1,1,1,0,1,50.322
4,2,3,1,0,0,1,1,1,0,31.854
2,1,2,1,0,0,0,0,0,1,43.632
1,3,3,1,0,1,1,0,1,1,152.176
3,2,3,1,0,0,1,1,1,0,44.074
4,3,3,1,1,0,1,1,1,1,42.672
4,3,3,1,0,1,0,0,1,1,38.492
3,2,2,1,1,0,1,0,1,0,41.878
3,3,1,1,0,0,1,1,1,0,59.572
2,1,1,0,1,1,0,1,0,0,49.114
2,3,3,1,0,1,1,0,0,0,93.74
3,2,3,1,1,0,1,0,1,1,41.866
2,1,3,0,0,1,1,0,1,0,47.224
1,3,1,1,1,0,1,1,0,1,183.93
4,1,1,0,0,1,1,0,0,0,24.072
1,2,3,0,1,0,1,0,0,1,129.866
2,3,2,1,1,1,1,1,0,1,98.686
4,1,2,1,1,0,1,0,0,1,22.486
4,3,3,1,1,0,1,0,1,0,42.102
4,3,3,0,0,1,1,0,1,1,43.882
3,2,3,1,0,0,1,1,1,0,44.074
2,2,3,1,0,1,1,1,1,0,63.122
4,3,3,1,0,0,1,0,1,0,43.142
4,3,3,1,0,0,1,0,1,0,43.142
4,2,3,0,0,1,1,1,0,1,38.776
4,1,2,1,1,1,0,1,0,0,23.01
2,1,1,0,1,1,0,0,0,1,44.832
4,2,3,1,1,0,1,1,1,0,31.66
4,3,3,1,0,0,1,0,1,0,43.142
4,3,2,1,0,0,1,0,1,1,41.87
4,2,3,1,1,0,1,1,1,0,31.66
3,1,3,1,1,0,0,0,1,1,29.71
4,3,3,1,1,0,1,1,0,1,50.296
4,2,3,1,1,1,0,1,0,0,34.102
4,2,3,1,1,0,0,0,1,1,29.14
4,3,2,1,1,0,0,0,0,0,43.108
1,2,3,1,1,0,1,1,1,0,117.46
4,1,3,0,1,0,1,0,1,0,24.83
4,2,2,1,1,0,0,0,1,0,28.9
4,1,1,0,1,1,0,0,0,0,23.266
4,2,3,1,1,0,1,1,1,0,31.66
3,1,3,1,1,0,1,0,1,1,29.966
3,1,2,1,1,0,0,0,1,1,29.364
4,2,3,0,1,1,0,0,1,0,30.968
4,1,1,1,1,0,0,0,1,0,21.556
4,1,2,1,1,1,0,1,0,1,23.39
3,1,1,1,1,0,0,1,0,0,30.764
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,1,0,0,0,22.018
4,1,1,1,1,0,0,1,0,0,22.794
4,2,3,1,1,0,0,0,0,1,32.32
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,0,1,1,0,0,1,22.496
4,1,3,1,1,0,1,0,1,0,23.474
4,1,2,0,1,1,0,1,0,1,25.182
4,2,1,1,1,1,0,0,0,1,31.152
4,1,1,1,1,0,0,0,0,0,21.636
4,2,1,1,1,0,0,0,1,0,28.016
4,1,3,1,1,0,1,1,0,0,23.002
4,1,1,1,0,0,0,0,1,0,22.452
4,1,2,1,1,0,1,1,0,0,23.02
4,1,1,1,1,1,1,1,0,0,23.178
4,1,2,1,1,0,0,0,0,1,22.34
4,1,2,0,1,0,1,0,0,1,24.04
1,1,2,1,1,0,1,0,0,1,79.856
4,1,2,1,1,1,0,0,0,0,22.626
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,0,0,0,0,1,0,22.452
4,1,1,1,0,0,0,0,1,0,22.452
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,0,0,1,0,0,0,23.034
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,1,0,0,1,0,0,22.794
4,1,1,1,1,0,1,0,0,0,22.018
4,1,1,1,1,1,0,0,1,1,21.97
4,1,1,0,1,0,0,0,0,0,23.776
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,0,0,0,0,1,0,22.452
4,1,2,1,1,0,0,0,1,0,22.394
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,0,1,0,21.556
4,1,1,1,0,0,0,0,1,0,22.452
4,1,1,1,1,1,0,0,1,1,21.97
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,0,0,0,0,1,21.694
