new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,3,3,1,1,1,0,0,0,1,58.62
2,2,2,1,1,1,1,1,0,0,70.476
2,1,2,0,1,0,1,1,0,1,49.73
1,3,1,0,1,1,1,0,0,0,178.016
4,2,3,1,1,0,0,0,0,1,32.32
3,3,1,0,0,0,1,0,1,1,58.696
2,3,2,0,1,0,1,0,0,1,95.928
4,3,1,1,0,0,1,1,1,0,42.884
2,1,1,1,1,1,0,1,1,0,45.674
3,3,2,1,0,0,1,1,0,1,71.352
3,3,2,0,0,1,1,1,1,0,61.69
4,2,3,1,1,1,1,0,1,1,31.366
4,1,2,0,0,0,1,0,0,1,24.672
1,1,2,1,1,0,1,1,0,1,87.29
3,1,1,0,1,1,0,0,0,1,31.01
3,2,2,0,1,1,1,1,0,1,53.392
4,1,3,0,0,1,0,1,1,1,25.26
3,3,1,1,0,0,0,1,1,0,52.934
1,1,2,1,1,1,1,0,1,1,80.102
3,1,3,0,0,1,0,0,0,1,32.498
4,1,3,0,1,1,0,0,0,1,24.682
3,1,1,0,1,0,0,0,0,1,31.018
3,3,3,0,0,1,0,1,1,0,54.758
3,1,1,0,1,1,0,0,0,1,31.01
2,2,3,1,1,1,0,0,0,1,61.618
3,3,3,0,0,1,0,0,0,1,62.768
1,2,3,0,1,0,0,0,0,1,121.886
3,1,1,0,0,0,0,0,1,0,31.212
4,1,1,0,0,1,0,0,1,1,23.39
3,1,1,0,1,0,0,0,0,1,31.018
4,1,1,0,0,1,0,0,0,0,23.432
3,1,1,0,1,1,0,0,0,1,31.01
3,1,1,0,0,1,0,0,1,1,31.04
4,1,3,0,1,1,0,1,1,1,24.88
4,1,3,0,1,1,0,0,1,1,24.558
3,1,3,0,1,1,0,0,0,1,31.704
4,1,3,0,0,1,0,0,0,0,24.782
4,1,3,0,1,1,0,0,0,1,24.682
4,1,3,0,1,1,0,0,1,0,24.542
4,1,3,0,1,1,0,0,0,0,24.888
4,1,3,0,0,1,0,0,0,0,24.782
4,1,2,0,0,0,1,0,0,1,24.672
4,1,3,0,1,0,0,0,1,1,24.466
4,1,3,0,0,1,0,1,1,1,25.26
4,1,3,0,0,1,0,0,0,0,24.782
4,1,3,0,1,1,0,0,1,0,24.542
4,1,3,0,1,1,0,0,1,1,24.558
4,1,1,0,1,1,0,0,1,0,23.248
4,1,3,0,1,0,1,0,1,1,24.694
4,1,1,0,1,1,1,0,0,0,23.232
4,1,1,0,1,1,0,0,0,0,23.266
4,1,3,0,0,1,0,0,0,1,24.762
4,1,1,1,1,1,1,0,0,0,21.942
4,1,1,0,0,1,0,0,0,0,23.432
4,1,3,0,0,1,1,0,0,0,25.53
4,1,3,0,0,1,0,1,1,1,25.26
3,1,1,0,1,1,0,0,1,1,30.536
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,0,1,1,0,1,0,0,24.688
4,1,3,1,1,1,0,0,0,1,23.204
4,1,1,0,0,1,1,0,1,1,23.72
4,1,2,0,1,0,0,0,1,0,23.86
4,1,1,0,0,0,1,0,1,0,23.776
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,0,0,1,0,0,0,0,23.432
4,1,1,0,0,1,1,0,1,0,23.818
4,1,1,0,0,1,0,0,1,0,23.478
4,1,1,0,1,0,1,0,1,1,23.386
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,1,0,1,0,0,23.666
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,1,0,0,23.666
4,1,1,0,1,0,1,0,1,1,23.386
4,1,1,1,1,1,0,1,0,0,23.666
4,1,1,0,0,0,0,0,0,0,23.434
4,1,1,1,1,0,0,0,0,1,21.694
2,1,1,0,0,1,0,0,0,0,45.67
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,0,1,1,0,0,0,1,23.328
4,1,1,1,1,0,0,0,0,0,21.636
4,1,1,1,1,1,0,0,0,0,21.678
4,1,1,0,1,1,0,0,0,1,23.328
4,2,1,0,1,1,0,0,0,0,33.598
4,2,1,1,1,0,0,0,0,1,31.096
1,1,1,1,1,0,0,0,0,1,78.356
4,1,1,0,1,0,0,0,1,1,23.266
4,1,1,1,1,1,0,0,1,1,21.97
4,3,1,1,1,1,0,0,0,1,42.476
4,1,1,1,1,0,0,1,0,1,22.928
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,1,1,1,0,0,0,21.942
4,1,1,1,1,0,0,0,0,1,21.694
4,1,1,1,1,1,0,0,0,1,21.65
4,2,1,1,1,1,0,0,0,0,31.516
4,1,3,1,1,0,0,0,0,0,22.984
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,1,0,1,0,0,1,21.758
