new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,2,2,0,0,0,0,1,1,1,31.896
1,2,1,1,0,0,0,1,0,0,127.462
2,3,3,1,0,0,0,1,1,1,77.456
4,1,3,0,0,0,1,1,1,1,25.33
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,0,0,1,1,0,1,1,23.72
2,2,1,0,0,1,1,0,0,1,69.798
2,2,2,0,1,1,1,1,1,1,66.324
3,2,1,0,1,1,0,1,1,1,42.624
4,2,1,1,0,0,1,0,1,0,30.594
4,2,1,1,1,1,0,0,1,1,28.068
3,3,2,0,1,0,0,1,1,1,54.386
1,1,2,0,1,1,1,0,0,1,85.752
2,3,3,0,1,1,1,0,0,0,96.464
1,3,3,1,1,1,1,0,1,0,150.172
2,1,3,0,0,0,0,1,1,0,49.77
2,1,3,1,1,0,0,1,1,0,45.536
2,2,2,1,0,1,1,1,1,0,62.966
4,3,1,0,1,0,1,0,1,1,42.602
3,2,1,1,0,1,0,0,1,0,37.954
2,1,3,1,0,0,1,0,1,1,44.486
4,1,1,1,0,0,1,1,1,0,23.93
4,2,1,1,0,1,1,0,1,0,30.506
3,2,2,0,0,0,0,1,1,1,42.698
4,3,1,1,0,1,1,1,1,1,43.278
4,3,1,1,0,1,1,0,1,1,41.408
4,2,1,0,1,0,0,1,1,1,31.78
2,1,1,0,1,0,0,0,1,1,44.722
4,3,1,1,0,1,1,0,1,1,41.408
4,2,1,1,1,0,0,1,1,1,29.814
4,2,1,0,0,0,1,1,1,1,33.658
4,2,3,1,0,0,1,1,1,1,32.082
4,2,1,1,0,1,1,0,1,0,30.506
4,1,1,1,0,1,1,0,1,1,22.522
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,0,0,1,1,0,1,1,23.72
4,1,1,1,0,1,1,0,1,0,22.396
4,2,1,1,1,0,1,1,1,0,32.896
4,1,1,1,0,1,1,0,1,1,22.522
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,0,1,1,0,1,1,22.522
4,2,1,1,0,1,1,0,1,1,30.44
4,1,1,1,1,1,1,0,1,0,22.168
4,1,1,1,0,1,1,0,1,0,22.396
1,1,3,0,0,1,1,0,1,1,87.748
4,1,1,1,0,1,1,0,1,0,22.396
4,3,1,1,0,1,1,0,1,0,41.228
4,1,1,1,0,1,1,0,1,0,22.396
2,1,1,1,0,1,1,0,1,0,43.44
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,0,0,1,1,0,1,0,23.818
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,1,1,1,1,0,0,1,21.714
4,1,1,1,0,1,1,0,0,1,22.496
2,1,1,1,0,1,1,0,1,0,43.44
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,0,1,1,0,1,1,22.522
4,1,1,1,0,1,1,0,0,1,22.496
4,1,1,1,1,1,1,1,1,0,23.102
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,0,1,1,0,0,1,22.496
4,2,1,1,0,1,1,0,1,0,30.506
4,2,1,1,1,1,1,0,0,0,33.59
4,1,1,1,0,1,1,1,1,0,23.724
3,1,1,1,0,1,1,0,1,0,29.768
4,1,1,1,0,1,0,0,1,0,22.138
4,3,1,1,0,1,1,0,1,0,41.228
4,1,1,1,1,1,1,0,0,1,21.714
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,1,1,1,0,0,0,21.942
4,1,1,0,1,1,1,0,0,0,23.232
4,1,3,1,1,1,1,0,1,0,23.282
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,0,1,1,0,0,0,22.746
4,1,1,1,0,1,0,1,1,0,23.582
4,1,1,1,1,0,1,0,0,1,21.758
4,1,1,1,0,1,1,0,1,1,22.522
4,1,1,1,1,1,0,0,0,1,21.65
1,1,1,1,0,1,1,0,1,1,81.772
4,1,1,1,1,1,1,0,0,1,21.714
4,1,1,1,1,1,0,0,0,1,21.65
4,1,1,1,1,1,1,0,1,0,22.168
4,3,1,1,0,1,0,0,1,1,37.176
4,1,1,1,0,1,1,0,0,1,22.496
3,1,1,1,1,1,1,0,0,0,29.174
4,1,1,1,1,1,0,0,1,0,21.698
4,1,1,0,1,1,1,0,1,0,23.242
4,1,1,1,0,1,0,0,1,0,22.138
4,1,1,1,1,1,0,1,0,1,24.4
4,3,1,1,0,1,0,0,1,0,37.184
4,1,1,1,0,1,1,1,1,0,23.724
4,1,1,1,0,1,0,0,0,1,22.172
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,1,1,1,0,1,0,0,23.666
4,1,1,1,0,1,1,0,1,0,22.396
4,1,1,1,1,1,0,0,0,0,21.678
2,1,1,1,0,1,0,0,1,1,42.918
4,1,1,1,1,1,0,0,1,0,21.698
