new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,3,1,1,1,1,1,0,1,46.38
1,3,2,0,1,1,1,1,0,1,193.77
4,2,2,0,1,0,0,0,0,0,33.84
3,2,2,1,0,1,0,1,0,0,46.97
1,3,1,0,0,0,1,1,1,1,165.52
2,2,1,0,0,0,1,0,1,0,62.038
2,3,2,1,1,1,0,0,1,0,72.158
4,2,3,1,1,1,0,0,0,1,32.95
4,1,2,1,1,1,0,1,0,1,23.39
3,2,2,1,1,1,0,1,0,0,46.608
3,2,1,0,0,1,1,1,0,1,53.998
3,3,3,1,1,0,1,0,1,0,57.312
3,2,3,0,0,0,0,1,0,0,49.8
1,3,1,0,0,0,0,0,1,0,142.062
1,1,2,1,0,1,1,1,0,1,89.358
4,3,1,1,1,0,1,0,0,0,46.628
4,1,3,0,0,0,0,0,0,1,24.924
4,2,2,0,0,0,1,1,1,1,33.784
4,1,3,1,1,1,1,1,1,0,23.302
4,3,3,1,1,0,0,1,1,1,39.126
4,2,2,1,1,0,0,1,0,1,33.836
3,2,3,1,0,0,0,1,0,0,47.098
4,3,3,0,0,0,0,1,0,1,49.52
4,3,2,1,1,0,0,1,0,1,46.19
4,2,2,0,1,0,1,1,0,1,38.174
4,3,2,1,0,0,0,1,1,1,39.588
3,1,1,0,0,1,1,1,1,0,34.008
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,0,0,1,0,1,1,0,24.996
4,1,3,1,1,0,0,1,0,0,22.99
4,3,3,0,0,1,0,1,0,0,49.242
1,2,3,1,1,0,0,1,0,1,126.232
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,0,1,1,0,1,1,0,24.598
4,1,3,1,0,0,0,1,0,1,23.678
2,1,3,1,0,1,0,1,1,0,47.066
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,0,1,0,1,1,1,0,24.92
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,1,0,1,1,0,22.92
4,2,3,0,1,0,1,1,1,0,33.452
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,0,0,0,1,1,0,23.766
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,0,0,1,1,0,22.934
2,1,3,1,1,0,0,1,1,0,45.536
4,1,2,1,0,0,0,1,0,1,23.72
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,1,1,1,1,0,23.302
4,1,3,1,1,0,0,1,1,1,23.334
4,1,3,1,1,1,0,0,1,0,23.35
4,2,3,1,1,1,0,1,1,0,29.758
4,1,3,0,1,0,0,1,1,0,24.836
4,1,3,1,1,1,0,1,0,0,23.244
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,1,0,1,1,0,22.92
4,1,1,1,1,0,0,1,1,0,22.996
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,0,1,1,1,0,23.132
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,0,0,23.244
4,1,3,1,1,0,0,1,1,0,22.934
4,1,2,1,1,1,0,1,1,0,23.456
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,0,0,23.244
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
3,1,3,1,1,1,0,1,1,0,31.084
4,1,2,1,1,0,0,1,1,0,23.12
4,1,3,1,1,1,0,1,0,0,23.244
4,1,3,0,1,0,0,1,1,0,24.836
4,1,3,1,1,0,0,1,1,0,22.934
1,1,3,1,1,1,0,1,1,0,86.228
2,1,3,1,1,0,0,1,1,0,45.536
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,0,1,0,1,1,0,23.662
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,0,0,0,1,0,23.06
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,1,0,0,1,0,23.35
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,0,0,1,1,0,22.934
4,1,2,1,1,1,0,1,1,0,23.456
4,1,3,1,1,0,0,1,1,0,22.934
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,0,1,1,0,1,1,0,24.598
