new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,3,3,1,1,0,0,0,0,0,83.378
2,1,3,0,0,1,0,1,1,0,49.644
2,1,2,1,0,1,0,1,0,0,46.674
2,1,3,1,0,0,0,1,0,1,47.06
1,3,3,1,1,0,0,1,0,1,171.85
4,1,1,1,0,0,0,1,0,0,23.824
4,1,1,1,1,0,0,1,1,1,23.586
4,3,1,1,1,0,1,1,1,0,42.604
1,2,1,1,0,0,0,1,1,1,113.49
4,1,3,1,0,0,0,1,1,0,23.766
3,1,3,1,0,1,0,1,0,0,31.51
3,2,3,1,1,1,1,1,0,0,50.296
3,1,1,0,1,1,0,1,0,0,33.312
3,1,1,0,1,0,1,0,0,0,31.274
3,1,1,1,1,0,0,0,1,0,28.77
3,1,2,1,1,0,1,1,1,0,31.14
3,2,2,1,0,0,1,0,1,0,42.088
3,1,2,0,1,0,1,1,0,1,33.708
3,1,2,1,1,1,1,0,1,1,29.632
3,1,2,1,1,1,1,1,0,0,31.0
3,1,1,1,0,0,1,1,0,0,32.08
1,1,3,1,0,0,1,1,1,0,88.9
4,3,1,1,1,0,1,1,0,0,50.002
4,2,1,0,0,0,1,1,0,0,38.31
2,3,2,0,0,0,1,1,0,0,104.178
4,3,1,1,0,0,1,0,0,0,47.1
4,3,2,1,0,0,0,1,0,0,46.764
1,3,2,1,1,0,0,1,1,0,145.908
4,3,2,0,1,0,1,1,0,0,52.63
4,3,1,1,1,1,1,1,0,0,50.016
4,2,2,1,1,1,1,1,0,1,36.216
4,2,3,0,1,1,1,0,0,1,36.5
3,2,3,1,1,0,1,0,0,1,47.202
4,3,3,0,1,1,0,0,0,0,46.1
4,2,1,0,0,1,1,0,0,0,36.114
4,2,1,0,1,1,0,1,0,0,36.208
3,2,1,0,1,1,0,1,1,1,42.624
1,2,1,0,1,0,0,1,0,1,134.052
1,1,1,1,1,1,0,1,0,0,86.362
1,2,1,0,1,1,1,1,1,0,124.16
1,2,1,0,0,1,0,1,1,0,118.988
4,2,1,0,0,1,0,1,1,1,31.966
4,2,1,0,1,1,0,1,0,0,36.208
4,3,2,0,0,0,0,1,1,1,41.044
1,2,1,0,1,1,0,1,1,0,118.068
3,2,1,0,0,0,1,1,1,1,46.324
4,2,1,1,0,0,0,1,1,0,30.34
4,2,1,1,0,1,0,0,1,1,28.39
4,2,2,1,0,1,0,1,0,1,34.534
3,3,1,1,0,1,0,0,1,0,49.61
3,2,2,1,0,0,0,0,1,1,38.398
4,1,1,1,1,0,0,0,1,1,21.586
4,1,3,0,0,0,0,0,1,1,24.79
4,1,2,1,0,0,0,0,1,0,23.148
4,1,3,1,1,0,1,1,1,1,23.322
4,1,3,0,1,1,1,1,0,1,25.296
4,1,3,1,1,0,0,1,0,0,22.99
4,1,3,1,1,0,1,0,0,1,23.216
2,1,1,0,1,0,1,0,0,1,45.242
4,1,2,1,0,1,1,0,0,1,22.998
4,3,3,1,0,1,0,0,0,1,44.148
4,1,2,0,0,0,1,1,0,1,25.256
4,3,2,1,0,1,1,1,0,1,50.748
3,1,3,0,1,0,1,1,0,1,33.71
3,1,3,1,1,1,0,1,0,1,31.054
4,1,3,1,1,1,1,0,0,1,23.334
4,2,3,0,1,1,0,0,0,1,34.234
4,1,3,0,1,0,0,0,0,1,24.508
4,1,3,0,1,1,0,1,1,1,24.88
3,1,3,0,1,1,0,1,0,0,33.288
3,3,3,0,0,1,0,1,1,1,54.844
4,1,3,0,1,1,0,0,0,0,24.888
4,1,1,1,1,1,0,1,0,0,23.666
1,1,1,1,1,0,0,0,0,0,78.16
4,3,1,1,1,1,1,0,0,0,46.726
4,1,3,0,0,1,0,1,0,0,25.038
4,1,1,1,0,1,0,0,0,1,22.172
4,3,1,1,1,1,1,0,0,1,46.682
4,2,3,1,1,1,0,0,0,1,32.95
4,1,1,1,0,1,1,0,1,0,22.396
1,2,1,1,0,1,0,0,1,0,104.622
4,1,1,1,0,1,0,1,1,1,23.984
4,1,2,1,0,1,1,0,0,1,22.998
3,1,2,1,0,1,1,1,1,1,32.544
4,1,3,1,1,1,1,1,0,1,23.374
4,2,3,0,0,1,1,1,0,1,38.776
2,2,3,1,1,1,1,0,0,1,66.262
4,1,3,1,0,1,0,1,1,1,23.756
4,2,3,1,0,1,0,0,0,1,33.26
4,2,3,1,0,1,1,1,0,1,36.864
4,1,3,1,1,1,1,0,1,1,23.268
4,1,3,0,1,0,1,1,1,1,25.084
4,2,3,1,0,1,1,1,1,1,32.276
4,3,3,1,1,1,0,1,1,1,39.202
2,1,3,0,1,0,1,0,1,1,46.298
1,1,2,0,1,1,1,0,1,1,85.54
4,1,1,0,1,1,1,0,1,0,23.242
4,1,3,0,1,1,0,1,1,0,24.598
4,1,3,0,0,0,1,0,1,0,25.058
