new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,1,1,0,0,1,0,0,0,0,85.444
1,1,3,1,0,1,1,0,0,0,82.696
3,1,3,1,1,1,1,1,0,0,31.154
3,1,1,1,1,0,1,1,0,1,31.29
3,2,1,1,1,1,0,1,0,1,46.412
3,1,2,1,1,1,1,1,1,1,31.206
1,1,3,1,1,1,1,1,0,1,87.288
1,1,2,1,1,1,0,1,1,0,86.114
1,1,3,1,1,1,0,1,1,1,86.716
3,3,3,1,1,1,1,1,1,0,58.642
3,3,1,1,0,0,1,1,1,0,59.572
3,2,1,1,0,0,0,0,1,0,38.086
3,2,1,0,1,0,0,1,1,0,42.524
2,2,1,1,1,0,0,1,1,1,58.998
2,1,1,0,1,0,1,1,1,0,49.368
1,2,1,0,1,1,0,1,0,0,133.954
3,3,1,0,1,0,0,0,0,0,60.504
3,2,1,0,0,0,0,1,0,1,49.928
3,2,1,1,1,0,0,0,0,1,42.198
3,3,1,1,1,0,1,0,0,0,65.892
3,3,1,0,1,0,0,1,0,1,66.604
3,2,3,1,1,1,1,0,0,1,47.424
3,2,3,0,1,0,1,0,0,0,50.162
3,2,2,0,1,0,0,0,0,1,46.06
3,2,2,0,1,0,1,1,1,1,45.824
3,2,1,0,0,0,1,0,1,1,43.438
1,2,3,0,0,0,0,0,1,1,110.28
2,2,2,0,0,0,1,0,1,0,63.17
2,2,1,0,0,0,0,0,0,1,64.884
3,1,2,0,1,0,1,0,1,1,31.35
4,2,2,0,1,0,0,0,1,1,30.228
4,1,1,0,1,0,1,0,1,1,23.386
4,1,1,0,1,0,1,1,0,0,25.182
4,1,3,1,1,0,1,1,1,0,23.132
4,1,2,0,1,0,1,0,1,0,24.244
1,1,2,1,1,0,1,1,1,0,86.876
3,3,2,0,1,0,1,1,1,0,61.668
2,3,2,1,1,0,1,0,1,0,80.564
4,3,2,1,1,0,1,0,0,0,47.378
4,2,2,1,0,0,1,0,1,0,31.214
4,2,2,1,0,1,0,0,0,0,32.518
4,2,2,1,0,0,0,1,1,0,30.37
4,2,2,1,1,0,1,0,1,0,30.84
4,1,2,1,0,0,1,1,0,0,23.846
2,1,2,1,1,1,1,1,0,0,45.93
4,1,3,1,0,0,1,0,0,1,24.194
4,1,2,0,0,0,1,0,1,1,24.466
4,3,2,1,1,0,1,0,1,1,41.344
4,1,2,1,0,0,0,1,1,1,23.776
4,2,3,1,0,1,0,1,1,1,30.562
4,1,2,0,1,0,0,0,1,1,23.884
4,1,1,0,1,0,0,1,0,1,24.832
4,1,1,1,0,1,0,1,0,1,23.666
4,1,3,0,0,1,0,1,1,1,25.26
4,1,2,1,0,1,0,0,1,1,23.018
4,2,2,1,0,1,0,1,1,0,30.144
2,1,2,1,0,0,0,1,1,1,46.968
4,1,3,1,0,1,0,0,0,0,23.6
2,2,1,1,0,1,0,0,0,0,61.738
4,1,3,0,0,1,0,1,1,0,24.996
4,1,3,1,0,0,0,1,1,1,23.704
4,3,1,1,1,0,0,1,1,1,39.044
4,1,3,1,1,0,0,0,0,1,22.982
4,1,3,1,1,1,1,1,0,1,23.374
4,1,2,0,1,1,1,0,0,1,24.218
4,1,2,0,1,1,1,1,1,0,24.838
4,1,1,1,0,1,1,1,1,0,23.724
4,1,1,0,1,1,1,1,1,1,25.064
2,1,1,1,0,1,1,1,0,1,47.396
1,1,3,1,0,1,1,1,0,0,88.836
4,1,2,1,0,1,1,0,1,1,23.338
1,1,2,1,0,0,1,0,0,1,82.364
4,1,2,0,0,1,1,1,1,0,25.202
4,2,2,0,0,1,0,1,1,1,32.536
3,1,2,1,1,1,1,1,1,0,30.992
4,1,2,1,0,1,1,0,0,0,23.194
4,3,2,1,1,1,0,0,0,0,43.484
2,1,1,1,1,1,1,0,0,0,42.258
4,1,2,1,0,0,1,1,1,0,23.66
3,1,2,1,0,0,0,0,1,0,30.318
4,1,2,1,0,1,1,0,1,1,23.338
3,1,2,0,0,0,1,0,1,1,32.162
4,1,2,1,0,0,1,1,1,0,23.66
3,1,2,1,1,0,0,1,1,0,30.792
4,1,2,1,0,1,1,0,1,1,23.338
4,2,2,1,1,1,0,0,1,1,28.67
4,2,2,1,1,0,1,0,1,1,30.714
4,1,3,0,0,1,1,1,1,1,25.378
4,1,1,0,1,0,1,1,1,1,25.272
4,2,1,0,1,0,0,0,1,1,29.65
4,1,1,1,0,0,1,0,1,1,22.622
4,1,1,1,0,0,0,1,1,0,23.52
4,3,1,1,0,0,0,1,1,1,39.422
1,1,1,1,1,0,1,1,1,1,87.112
3,1,3,1,1,0,1,0,1,1,29.966
4,1,3,1,0,1,1,0,1,0,24.142
4,2,1,1,0,0,1,1,1,0,31.762
2,1,2,1,1,0,1,0,1,1,42.852
4,1,1,1,1,1,1,1,1,1,23.546
