new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,1,2,0,0,0,1,1,1,1,95.364
1,1,2,1,0,0,0,0,1,1,81.4
3,1,2,1,1,0,0,0,1,0,29.24
3,1,2,1,1,1,0,1,1,1,31.026
3,2,2,0,1,1,1,1,1,1,45.87
3,2,2,1,1,0,1,0,1,1,41.346
3,2,2,0,1,0,0,0,0,1,46.06
3,1,2,0,1,0,1,1,1,1,33.76
2,1,2,0,0,0,1,1,1,0,49.964
2,1,1,0,1,1,1,1,1,1,49.768
4,1,1,0,1,0,1,1,0,1,25.11
4,2,1,0,0,0,0,1,0,1,36.406
4,2,1,1,1,1,0,1,0,1,34.32
4,2,2,1,0,1,0,0,0,1,32.476
1,1,2,1,1,1,0,0,0,1,79.066
4,2,2,1,0,0,0,1,1,1,30.33
2,2,1,1,0,0,1,1,1,1,63.256
4,1,3,1,0,0,0,0,1,1,23.66
2,1,3,1,0,0,0,1,0,1,47.06
4,1,3,1,0,0,1,0,0,0,24.162
4,3,2,1,1,0,1,0,0,0,47.378
4,3,3,1,0,0,1,1,0,1,50.454
2,1,1,1,0,1,1,0,0,0,43.664
2,1,2,1,0,0,1,0,1,0,44.11
3,1,3,1,0,0,1,1,1,0,32.022
3,1,3,0,0,0,1,1,0,1,34.29
3,1,3,1,1,1,0,1,1,0,31.084
3,2,3,1,0,1,0,0,1,0,39.258
3,2,1,0,1,1,0,1,1,0,42.696
2,1,3,1,0,0,0,1,1,0,46.918
3,1,3,1,0,1,1,0,1,0,31.342
3,3,3,0,1,1,1,0,1,0,59.306
3,2,3,0,0,1,1,0,1,1,44.33
3,1,3,1,0,0,1,1,1,1,32.222
3,1,3,1,0,0,0,0,1,0,30.772
2,1,3,1,0,0,0,0,0,1,44.27
1,2,3,1,0,1,0,0,1,0,105.498
2,1,3,1,0,0,0,1,1,1,46.888
3,1,2,0,1,0,0,0,1,0,31.33
3,1,1,0,0,0,0,0,1,1,31.096
3,1,1,0,1,0,1,1,1,1,33.696
2,1,1,1,1,0,0,1,1,1,45.896
3,1,1,0,1,0,1,0,0,0,31.274
4,1,1,1,1,0,0,0,0,0,21.636
3,1,3,1,1,1,0,0,0,0,30.26
1,1,1,1,1,1,1,0,0,0,79.414
4,3,1,1,1,1,0,1,0,0,46.374
4,1,1,0,0,0,1,0,0,0,23.584
3,2,1,0,0,0,1,0,0,1,50.148
4,1,3,0,0,0,1,1,0,1,25.474
1,1,3,0,1,0,1,1,0,0,93.47
1,1,3,0,0,0,1,0,1,1,87.648
4,1,3,1,0,1,1,1,0,0,23.672
1,3,3,1,0,1,1,1,0,1,186.39
4,1,1,1,1,1,1,1,0,1,23.24
4,1,1,0,1,0,1,1,1,1,25.272
4,2,1,0,1,0,0,0,1,1,29.65
4,1,1,0,1,0,1,1,1,1,25.272
4,1,1,0,0,0,0,1,1,0,24.868
4,1,1,1,1,0,0,1,0,0,22.794
4,1,1,1,0,0,1,1,1,0,23.93
4,1,2,1,0,0,1,0,1,1,23.184
1,3,2,1,0,0,0,0,1,1,137.542
4,1,2,1,1,0,1,0,0,0,22.842
4,1,3,1,1,0,0,0,0,1,22.982
2,1,2,0,1,0,0,0,0,1,45.592
4,3,3,1,1,1,0,1,0,1,46.498
4,1,3,0,1,1,0,1,0,1,24.904
3,1,1,0,1,1,1,1,0,1,33.744
4,1,3,0,0,0,0,1,1,1,25.166
4,1,2,1,0,0,0,1,0,1,23.72
3,1,3,0,0,0,0,1,0,1,34.05
4,1,2,1,0,1,1,0,0,1,22.998
4,1,1,1,0,1,1,1,1,1,25.19
1,2,2,1,0,1,1,0,1,1,112.362
3,1,2,1,0,1,1,1,0,0,31.848
3,2,2,1,0,0,1,0,0,0,47.636
3,1,2,1,1,0,1,1,0,1,31.288
2,1,2,0,1,0,1,0,0,1,45.876
3,1,2,0,1,1,1,1,0,0,33.396
3,1,1,0,1,0,1,0,0,0,31.274
1,1,2,0,1,1,1,0,0,0,85.612
3,1,1,0,1,0,0,1,1,0,33.512
1,1,2,0,1,0,1,0,0,1,85.47
3,2,1,1,0,0,1,0,0,0,47.168
1,1,1,0,1,0,0,0,0,1,83.758
3,1,3,1,1,1,1,0,0,0,30.392
2,1,2,0,1,1,1,0,0,0,45.878
3,2,1,1,1,1,1,0,0,1,46.406
3,2,1,1,1,0,1,0,0,0,46.338
2,1,3,1,1,1,1,0,1,1,43.192
3,1,3,0,1,1,0,1,0,0,33.288
3,3,3,1,1,1,0,1,0,1,63.534
1,3,3,0,1,1,0,1,1,0,152.516
3,3,2,0,1,1,1,1,0,0,74.578
3,1,3,0,0,1,0,0,1,0,32.492
3,1,3,0,1,1,0,1,0,0,33.288
3,1,3,0,0,1,0,1,0,1,33.9
1,1,3,0,1,0,0,0,1,0,85.216
