new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,3,1,1,1,0,1,0,1,1,149.672
4,3,1,1,1,1,1,0,0,1,46.682
4,2,2,1,1,1,1,1,0,1,36.216
2,1,2,1,1,1,1,0,0,1,42.83
2,3,3,1,1,1,0,0,0,1,83.53
3,2,2,1,1,1,0,0,0,1,42.758
3,2,2,0,1,1,1,0,0,0,49.97
3,2,2,1,0,1,0,0,0,0,43.802
3,2,2,0,0,0,0,1,0,0,49.796
3,2,2,1,1,1,0,1,0,0,46.608
3,2,3,0,1,0,0,1,0,0,49.61
1,2,3,0,0,1,0,1,0,0,135.076
4,2,1,0,1,1,0,1,0,0,36.208
1,2,1,0,1,0,1,1,0,0,139.692
4,2,2,1,1,1,1,1,0,0,35.664
1,2,2,1,1,0,1,1,0,1,132.624
4,3,1,1,1,1,1,1,0,1,50.35
4,2,2,1,1,1,0,0,1,0,28.834
1,2,1,1,1,1,0,1,1,0,111.684
4,3,2,0,1,1,0,1,1,0,40.754
4,3,2,0,0,1,1,1,0,0,53.286
4,2,2,0,0,1,0,1,0,1,36.556
3,2,2,0,0,0,1,1,0,1,53.99
4,2,2,1,0,1,0,0,0,0,32.518
4,3,1,1,0,1,0,0,1,0,37.184
4,3,2,1,0,0,0,0,0,0,43.528
4,3,1,1,1,1,1,1,1,0,42.72
1,3,2,0,0,1,0,0,1,0,142.536
4,3,1,1,1,1,1,0,0,0,46.726
4,3,1,1,1,0,1,0,1,1,40.78
4,3,1,1,1,1,0,0,0,1,42.476
4,2,1,1,1,0,0,1,0,1,33.932
4,1,1,1,0,0,0,1,0,0,23.824
4,2,3,1,0,1,0,1,0,0,34.196
4,3,3,1,0,1,0,0,0,1,44.148
3,3,1,1,1,1,0,0,0,1,57.664
4,3,1,1,0,1,1,0,0,0,47.432
4,1,1,1,0,1,1,1,1,0,23.724
2,2,1,1,0,0,1,1,1,0,63.382
2,1,1,1,0,1,1,0,0,0,43.664
4,3,1,0,0,1,0,1,1,0,41.204
2,3,1,0,1,1,0,1,0,0,95.592
3,1,1,0,0,1,0,1,0,0,33.69
3,3,1,0,0,0,1,1,0,0,75.304
3,3,1,0,1,1,0,1,0,1,67.156
3,1,2,0,1,1,0,0,0,0,31.482
2,1,2,0,1,0,0,1,0,0,48.972
2,2,2,0,1,1,0,0,0,0,65.444
2,1,2,0,0,0,1,1,0,1,50.474
2,1,2,0,0,1,1,0,1,1,46.69
2,1,2,0,0,0,1,1,1,0,49.964
3,1,2,0,0,0,1,1,0,1,34.31
3,1,2,0,0,0,0,1,1,0,33.992
3,1,3,1,0,0,1,1,1,0,32.022
3,2,2,1,0,0,1,1,0,0,50.954
3,2,3,0,0,0,1,0,1,0,44.392
3,2,2,1,1,0,1,1,1,0,43.556
3,1,3,0,1,0,0,1,1,0,33.756
3,3,3,0,1,1,0,1,0,0,66.78
3,2,3,0,0,0,0,1,1,1,42.804
3,1,3,1,0,0,0,1,0,0,31.8
3,2,3,0,1,0,0,1,0,0,49.61
3,1,3,0,0,1,1,1,0,0,34.006
4,1,1,0,1,1,1,1,0,0,25.03
4,2,1,0,1,0,1,1,1,0,33.134
4,2,3,0,0,1,1,1,0,0,38.178
4,1,2,0,0,1,1,1,0,1,25.278
2,1,2,0,0,0,0,1,0,1,49.876
4,1,2,1,0,0,1,1,1,1,23.866
4,1,2,1,0,0,0,1,0,0,23.686
4,1,1,1,0,0,0,0,1,0,22.452
2,2,1,1,0,0,0,1,1,0,59.45
4,1,3,1,1,0,0,1,1,0,22.934
4,2,1,1,0,0,0,1,1,0,30.34
1,3,1,1,0,0,0,1,0,0,173.056
4,2,3,1,1,1,0,1,1,0,29.758
4,2,3,0,0,1,1,1,1,0,33.59
4,3,3,0,1,0,1,1,1,0,44.512
4,2,1,1,1,1,1,1,1,0,31.514
4,2,1,1,1,0,1,1,0,1,35.806
2,2,2,1,1,0,0,1,0,1,66.818
4,3,1,1,1,0,1,1,1,0,42.604
4,3,3,1,0,0,1,1,0,0,50.236
4,1,1,1,1,0,1,1,0,1,23.192
2,3,1,1,0,0,1,1,0,1,99.532
4,1,1,1,1,1,1,1,1,0,23.102
4,2,1,0,1,1,0,1,1,0,31.518
4,1,1,0,1,1,1,0,1,1,23.536
4,2,1,0,1,0,1,0,0,1,35.242
4,2,3,1,0,0,1,0,0,1,34.906
4,2,3,0,1,0,1,0,1,1,32.786
4,3,3,1,1,0,1,1,1,1,42.672
2,2,3,1,1,0,1,0,1,0,59.696
4,1,3,1,0,0,1,0,1,1,23.67
2,3,1,1,0,0,1,0,1,1,80.912
4,1,3,0,1,0,1,0,0,1,24.55
4,1,2,1,0,1,1,1,1,1,25.182
3,1,2,1,1,1,1,1,1,0,30.992
3,1,2,1,0,1,0,1,0,1,31.584
