new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,2,2,1,1,1,0,1,0,0,46.608
1,2,2,1,1,0,1,0,1,1,110.94
1,2,2,1,1,0,0,0,1,0,103.57
3,3,2,1,1,1,1,1,1,1,58.714
3,3,2,1,1,0,0,1,1,1,52.088
3,2,2,0,0,0,0,0,1,1,40.128
2,2,2,0,0,0,0,1,1,0,63.146
3,2,1,0,1,0,1,0,1,1,43.37
3,3,2,0,0,0,0,1,1,0,55.026
3,1,2,1,0,0,0,0,0,1,29.938
3,1,2,0,1,0,1,0,0,1,31.37
3,3,2,0,1,0,1,0,1,0,58.954
3,1,2,0,1,1,0,0,1,1,31.296
3,1,3,0,0,1,1,0,1,1,32.66
2,1,2,0,0,1,0,0,0,1,46.152
3,3,2,0,0,1,0,0,1,0,52.0
2,3,2,0,1,0,0,0,1,1,75.004
3,3,2,1,1,1,0,0,1,0,49.85
1,1,2,0,0,1,0,0,1,0,86.048
3,1,2,0,0,1,1,0,0,1,32.204
2,1,2,1,0,1,1,1,0,1,47.66
3,2,2,1,0,1,0,0,0,1,43.294
3,3,1,0,0,0,1,0,0,1,70.576
3,3,2,0,0,0,1,0,1,1,58.894
1,3,2,0,0,1,1,0,0,0,181.822
4,2,2,0,0,0,1,0,0,1,36.528
2,2,3,0,1,0,1,0,0,1,69.468
4,2,2,0,0,1,1,1,0,0,38.696
4,2,1,0,0,1,1,0,0,0,36.114
1,2,3,0,1,1,1,0,0,0,130.226
1,2,2,0,1,1,1,0,0,0,129.618
2,2,3,0,0,1,0,0,0,0,66.408
4,2,3,0,0,1,1,1,1,0,33.59
2,3,3,0,0,1,1,0,1,0,84.32
2,2,3,0,0,1,1,0,0,0,70.888
4,2,3,1,0,0,0,1,1,0,30.112
4,2,3,0,0,0,1,1,1,1,33.976
4,2,3,1,1,0,1,0,1,1,31.034
4,2,3,1,1,0,0,1,1,0,29.832
4,2,2,1,0,1,0,1,1,0,30.144
4,2,2,1,0,0,0,0,0,0,32.322
2,3,2,1,0,1,0,0,0,0,84.418
3,2,2,1,0,1,0,0,0,1,43.294
4,3,2,1,0,0,1,0,1,0,42.006
3,2,2,1,1,0,0,1,0,0,46.368
4,2,2,0,0,0,1,1,0,0,38.082
4,3,2,0,0,0,1,0,0,0,50.236
4,2,2,1,0,1,1,0,1,0,30.974
4,2,3,1,1,1,1,0,0,0,34.832
4,2,3,0,0,1,0,0,0,0,34.992
4,2,3,0,1,1,1,0,1,0,32.75
4,2,3,0,1,1,1,1,0,1,38.302
1,2,1,0,1,1,0,0,1,0,108.404
4,2,2,0,0,1,1,0,1,1,32.98
1,2,2,0,0,1,1,1,0,1,142.45
2,1,2,0,0,1,1,0,1,0,46.874
4,2,2,0,1,1,0,0,0,1,33.85
4,2,2,1,0,1,1,0,0,1,34.536
1,2,2,1,1,1,0,0,1,1,103.448
4,2,1,1,0,1,0,0,0,1,31.624
4,1,1,0,1,1,0,0,0,1,23.328
4,2,3,0,1,1,0,0,1,1,30.754
3,1,1,0,0,1,0,0,0,0,31.414
4,1,1,0,0,0,0,0,1,1,23.488
4,2,1,0,0,0,1,0,1,0,31.766
4,1,1,0,1,0,0,0,0,0,23.776
4,1,3,0,1,1,0,1,0,0,24.538
4,2,3,0,1,0,0,1,0,1,36.348
4,2,3,0,1,1,0,0,0,1,34.234
1,1,3,0,1,1,0,1,1,1,93.314
4,1,3,0,0,0,0,1,1,0,24.85
4,1,1,0,1,1,0,0,1,0,23.248
2,1,1,0,0,1,0,0,1,1,45.644
1,1,1,0,0,1,0,0,0,0,85.444
4,1,1,0,1,0,0,0,0,1,23.186
3,3,3,0,1,0,0,0,0,1,61.34
4,1,1,0,0,0,0,1,1,1,25.326
4,2,1,1,1,0,1,0,0,1,33.566
4,1,3,0,0,0,0,0,0,0,24.974
4,2,1,0,1,0,0,0,1,0,29.774
4,2,1,0,1,1,1,0,0,1,35.43
2,1,3,0,1,0,0,1,0,1,49.236
4,3,3,0,1,0,1,0,0,1,49.86
1,3,1,0,0,0,0,0,0,1,165.306
3,3,1,0,1,0,1,0,0,1,68.966
4,1,2,0,1,1,0,1,0,1,25.182
2,1,1,1,1,1,0,0,0,1,41.828
4,1,3,0,0,0,0,0,0,0,24.974
4,1,1,1,0,0,0,1,0,0,23.824
4,1,1,1,0,1,0,1,1,1,23.984
4,3,1,1,1,0,1,1,0,0,50.002
2,1,1,1,0,0,1,1,1,0,47.338
4,1,1,0,0,1,0,0,0,0,23.432
4,1,1,1,0,0,0,0,0,1,22.254
4,1,1,1,0,0,1,1,1,1,23.83
2,1,1,0,0,0,1,0,0,1,46.34
4,1,1,0,1,0,0,0,0,0,23.776
3,1,1,1,1,0,0,0,0,0,28.612
2,1,1,1,1,0,0,0,1,1,41.722
