new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,1,3,0,1,1,1,0,1,0,46.434
2,2,3,0,1,0,1,0,1,1,62.898
2,2,1,0,1,1,1,1,1,1,65.968
2,1,1,0,1,1,1,1,0,0,49.426
2,1,1,0,1,0,1,1,1,1,49.826
3,1,1,0,0,0,1,1,0,1,34.46
3,3,1,0,0,1,1,0,0,1,70.874
3,1,1,1,0,0,0,0,0,1,29.428
4,1,1,0,1,0,0,0,0,1,23.186
4,1,1,1,1,1,0,0,0,0,21.678
1,1,1,1,0,1,0,1,0,0,88.258
4,3,1,1,1,0,0,0,1,0,36.91
4,3,1,0,0,0,0,0,1,1,38.588
1,3,2,0,1,0,0,0,1,1,141.614
2,3,1,1,1,0,0,0,1,1,71.616
3,3,1,0,0,0,1,0,0,1,70.576
4,3,1,1,0,1,0,0,0,1,42.946
4,3,1,1,0,0,1,0,1,1,41.596
4,2,1,1,0,0,0,0,1,0,28.516
4,2,2,1,1,0,0,0,0,0,31.846
4,1,3,1,1,1,0,0,0,0,23.244
4,1,2,0,1,1,1,0,0,0,24.202
4,1,2,1,1,1,1,1,1,0,23.062
4,3,2,1,1,1,0,1,1,1,39.126
4,2,2,1,1,0,0,1,1,0,29.734
4,2,2,0,1,0,1,1,1,1,33.622
4,2,1,1,1,1,0,1,1,1,30.114
4,2,1,0,1,1,0,1,0,0,36.208
4,2,1,0,1,1,0,0,0,1,33.15
4,3,1,0,1,0,0,0,1,1,38.466
1,2,3,0,0,1,0,0,0,1,124.396
4,3,1,0,1,1,0,1,1,1,40.828
2,3,1,0,1,1,1,0,0,1,95.76
4,2,3,0,0,0,0,0,0,1,34.752
4,2,1,0,0,0,0,1,0,1,36.406
4,2,1,0,1,0,1,0,0,0,35.452
4,2,1,1,1,0,0,1,0,0,33.762
1,2,1,1,0,0,0,1,1,0,112.992
2,3,2,1,1,0,0,1,0,0,90.55
4,2,1,0,1,0,0,0,0,1,33.262
3,2,1,0,1,0,0,1,0,0,49.254
4,1,2,1,1,0,0,0,0,1,22.34
4,1,1,0,1,0,0,0,0,0,23.776
1,1,3,0,1,0,0,0,0,1,85.176
4,2,3,0,1,0,0,0,0,1,34.346
4,1,2,1,0,0,1,0,1,1,23.184
4,1,2,0,1,0,1,0,0,1,24.04
4,1,1,0,0,1,1,0,0,1,24.206
4,1,2,0,0,1,0,1,0,1,25.344
4,1,2,0,0,1,0,0,1,0,24.442
4,1,2,0,0,0,0,0,0,1,24.066
4,1,2,0,0,0,1,1,0,0,25.346
4,3,3,0,1,0,1,1,0,0,52.566
4,3,1,0,0,0,1,1,0,1,53.136
4,1,2,0,1,1,1,1,0,1,25.184
4,1,2,0,0,0,1,1,0,0,25.346
2,1,2,0,0,1,1,1,0,1,50.35
1,1,2,0,0,0,1,1,1,1,95.364
4,3,2,0,1,0,1,1,1,0,44.456
4,1,2,1,0,0,1,0,1,0,23.398
4,1,2,1,0,1,0,1,1,0,23.71
4,2,1,1,1,1,0,1,1,0,30.748
4,2,2,1,0,1,1,1,1,0,31.878
1,2,2,0,0,1,1,1,0,0,141.49
4,2,2,1,1,0,1,1,0,0,35.912
3,2,2,1,0,1,1,1,0,0,51.16
4,1,2,1,0,0,1,0,0,0,23.396
1,1,2,1,0,1,1,0,1,0,82.328
4,1,3,0,0,0,1,1,0,0,25.25
4,2,3,0,0,0,1,0,0,1,36.98
4,2,3,1,0,1,1,1,0,0,36.124
4,1,2,0,1,0,1,1,0,1,25.094
4,2,2,0,0,0,0,1,0,1,36.52
1,1,2,0,1,1,1,1,1,1,93.946
2,1,2,0,0,0,1,0,0,1,46.568
4,1,3,0,1,1,0,1,0,1,24.904
1,1,1,0,1,0,0,1,0,1,93.1
4,3,3,1,0,1,0,1,0,1,47.038
4,1,2,1,1,1,1,1,0,1,23.408
2,1,2,1,0,1,1,1,0,0,47.05
4,1,1,1,0,0,1,1,0,1,24.004
4,1,3,1,1,1,1,1,0,1,23.374
3,1,3,1,0,0,1,1,0,1,32.246
4,2,3,1,0,0,1,1,0,1,36.214
1,1,3,1,0,1,1,1,1,1,89.736
4,3,3,1,0,1,1,0,0,1,48.272
4,3,1,1,1,1,1,1,0,0,50.016
4,1,3,1,1,1,1,0,1,0,23.282
2,1,2,1,0,1,1,0,1,0,43.96
4,3,3,1,1,1,1,0,0,1,47.72
2,3,3,1,1,0,1,0,1,0,80.926
1,1,3,1,1,0,0,0,1,0,79.476
4,3,3,1,0,1,0,0,1,0,38.576
4,1,3,1,1,0,0,0,1,1,23.048
3,2,3,1,1,1,0,0,1,1,38.446
4,1,3,0,0,0,0,1,1,1,25.166
4,1,1,1,1,0,1,0,0,1,21.758
2,2,1,1,0,0,1,0,0,1,66.022
4,2,1,1,1,1,1,1,0,1,36.032
