new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,3,2,1,0,1,1,0,0,1,66.962
3,2,2,0,1,0,1,0,1,0,43.956
3,2,2,1,1,1,1,0,1,1,41.368
3,2,2,0,1,0,1,0,1,0,43.956
4,1,2,0,1,0,1,0,1,1,24.478
4,1,3,0,0,0,1,0,0,1,25.094
4,1,1,0,0,0,1,0,1,0,23.776
4,1,1,0,0,0,0,1,0,0,24.922
4,2,1,1,0,0,0,0,1,0,28.516
4,1,3,1,1,0,0,0,1,0,23.06
4,1,3,0,0,0,0,0,1,1,24.79
4,2,2,0,0,0,0,1,1,1,31.896
4,2,2,1,1,0,1,1,1,1,31.878
4,2,2,1,0,1,1,1,1,0,31.878
4,2,2,1,1,1,0,0,1,0,28.834
4,2,3,1,0,1,0,0,1,1,29.688
4,3,3,1,0,1,0,0,0,0,44.554
2,2,2,0,0,1,0,0,1,1,58.406
4,2,3,1,0,1,1,1,0,1,36.864
2,2,3,0,1,1,0,0,1,1,58.384
2,2,3,1,1,1,0,0,1,0,55.888
4,2,3,1,0,0,1,1,1,1,32.082
4,2,3,1,0,1,1,0,1,0,31.842
4,2,3,1,1,1,0,0,1,1,31.002
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,1,1,0,0,1,0,0,22.794
4,3,1,1,0,0,0,1,1,0,39.528
2,1,2,1,1,1,0,1,0,0,45.708
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,0,1,1,0,1,0,0,24.688
4,1,2,1,0,1,0,1,0,1,23.524
4,1,3,1,0,1,0,0,1,1,23.624
4,1,3,1,1,1,1,1,1,1,23.416
4,1,3,1,0,1,1,1,0,0,23.672
4,1,3,1,0,0,1,1,1,1,23.774
4,2,3,1,1,0,1,1,1,0,31.66
3,1,3,0,1,0,1,1,1,1,33.7
4,1,2,1,0,0,1,0,1,0,23.398
3,1,2,1,0,0,1,0,0,1,30.434
4,3,3,0,0,0,1,0,1,0,44.026
4,3,3,1,0,0,1,0,0,0,48.636
4,1,2,0,0,0,0,0,0,0,24.314
4,1,2,0,1,0,0,0,1,1,23.884
4,1,2,1,1,1,0,0,0,1,22.476
4,3,2,0,1,1,0,0,1,1,38.94
4,1,1,1,1,1,1,0,1,1,21.906
1,1,2,1,1,1,0,0,1,1,79.098
4,1,1,0,0,1,1,1,1,1,25.42
4,1,2,0,1,1,1,0,1,0,24.09
4,1,3,1,1,1,1,0,0,0,23.282
1,1,3,0,1,1,1,1,0,0,93.496
4,1,1,1,0,1,1,0,1,0,22.396
2,1,1,1,1,0,1,0,1,0,42.138
4,1,3,0,1,1,1,0,1,0,24.628
4,2,3,0,0,1,1,0,1,1,33.082
4,1,2,0,0,1,1,0,1,1,24.374
4,2,3,0,0,1,0,0,1,1,30.886
4,1,3,0,0,1,1,1,1,1,25.378
1,1,3,0,0,1,1,1,0,0,94.67
4,1,1,0,0,0,1,1,1,0,25.422
4,3,3,0,0,0,0,1,1,0,41.072
3,3,3,0,0,0,1,1,1,0,61.724
3,1,1,0,0,1,1,1,1,1,34.3
4,1,3,0,1,1,1,1,1,0,24.834
1,1,3,1,1,0,1,1,1,0,86.656
4,1,3,0,0,0,1,1,1,1,25.33
4,2,3,1,1,0,1,1,1,1,31.736
4,1,3,1,1,1,1,1,1,1,23.416
4,1,2,1,1,0,1,1,1,0,23.194
4,1,2,0,1,0,1,0,0,0,24.13
1,1,2,0,1,1,1,0,1,0,85.608
4,1,3,0,1,1,1,0,0,1,24.538
4,1,3,0,1,1,1,1,1,0,24.834
4,1,2,0,1,0,1,0,1,1,24.478
4,1,2,1,1,1,1,1,1,1,23.47
4,1,2,0,0,1,1,1,1,0,25.202
3,2,2,1,1,1,1,1,1,0,43.26
2,1,2,1,0,1,1,0,1,1,44.094
2,1,2,0,1,1,0,1,1,1,49.102
4,1,2,1,0,1,1,0,1,0,23.338
4,1,2,1,0,0,1,1,0,0,23.846
4,1,2,0,0,1,0,1,0,0,24.858
4,2,2,0,0,0,0,1,1,0,31.57
4,1,3,1,0,1,0,1,0,1,23.782
4,1,3,1,1,0,1,1,0,1,23.082
2,1,2,1,1,1,1,1,0,1,46.448
4,1,2,1,0,0,1,1,1,1,23.866
4,1,3,1,0,1,0,1,1,1,23.756
4,1,3,1,1,1,0,1,0,0,23.244
4,3,3,1,1,0,0,0,0,0,43.956
4,1,1,1,0,1,0,0,0,0,22.142
4,1,1,0,0,1,1,0,0,1,24.206
1,1,1,0,0,1,1,0,0,0,86.5
4,1,2,0,0,1,0,0,1,0,24.442
4,1,1,1,1,1,0,1,0,1,24.4
4,1,1,1,0,0,0,0,0,1,22.254
2,1,1,1,0,1,1,0,0,1,43.496
3,1,1,1,0,1,0,0,1,1,29.314
4,1,1,0,0,0,0,1,1,1,25.326
