new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,3,1,1,0,0,1,0,0,1,172.048
1,2,1,1,0,1,0,0,0,0,116.326
1,2,2,1,0,1,1,0,1,0,112.49
1,3,2,1,1,0,1,0,1,0,149.864
1,1,2,0,1,0,1,1,1,0,93.418
1,1,3,0,1,1,1,1,1,1,94.08
1,3,3,0,1,1,1,0,1,0,155.944
1,1,3,0,0,0,0,1,1,1,94.554
1,1,1,0,1,0,1,1,1,1,94.024
1,1,3,0,1,0,1,0,0,1,86.046
1,1,3,0,1,0,1,1,1,0,93.288
1,3,2,1,1,0,1,1,1,0,157.596
1,1,3,0,1,1,1,0,0,0,85.974
1,1,3,1,0,1,1,1,0,0,88.836
1,1,2,0,0,1,1,1,0,1,95.602
3,1,2,0,0,0,1,0,0,1,32.2
3,1,2,1,1,0,1,1,0,1,31.288
1,1,2,1,1,1,1,1,1,1,87.288
3,1,2,0,0,0,1,1,0,0,34.17
3,1,2,0,0,1,1,0,0,1,32.204
4,1,3,0,1,1,1,0,0,1,24.538
1,3,3,0,0,1,1,0,0,1,182.676
4,1,3,1,1,1,0,0,0,0,23.244
2,2,3,1,1,1,1,0,0,0,66.384
2,1,1,0,1,1,0,0,0,0,44.58
4,2,3,0,1,1,0,0,1,0,30.968
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,0,1,1,1,0,1,0,24.628
4,1,3,0,1,1,1,1,0,1,25.296
3,1,2,0,1,1,1,0,0,1,31.574
4,2,2,0,1,1,0,0,0,1,33.85
4,3,2,1,1,1,0,1,0,1,46.55
4,2,1,0,0,0,0,0,0,1,33.488
3,1,1,0,0,0,0,0,0,0,31.096
3,2,1,0,0,1,1,0,0,0,50.22
3,2,1,1,0,0,0,0,1,0,38.086
3,1,2,0,0,0,1,0,0,1,32.2
3,1,2,0,1,1,1,0,0,0,31.724
2,2,2,0,1,0,1,0,0,0,69.212
3,1,3,1,1,1,0,0,0,0,30.26
4,1,2,1,1,1,0,0,1,0,22.854
4,1,2,0,1,1,0,1,0,0,24.8
4,1,3,1,1,1,0,1,1,0,22.92
4,1,3,1,1,0,1,1,0,0,23.002
4,2,1,1,0,0,1,1,0,0,35.894
4,2,3,1,1,0,1,1,0,1,35.776
4,2,1,1,1,0,0,1,1,1,29.814
4,2,1,0,1,1,0,1,0,1,36.328
3,2,1,1,0,1,0,1,0,1,47.188
3,2,3,1,0,1,1,1,0,0,51.006
3,2,2,1,0,1,1,1,1,1,43.758
3,2,2,1,0,0,0,0,1,1,38.398
3,2,2,0,0,1,1,0,1,1,43.752
3,2,3,0,1,1,1,0,1,0,44.134
4,1,3,0,1,1,1,1,1,0,24.834
1,1,3,0,1,1,1,1,0,1,93.932
4,1,3,0,0,0,1,0,1,0,25.058
4,1,3,0,0,0,0,0,0,1,24.924
4,2,3,0,1,0,0,1,0,1,36.348
4,1,3,0,0,1,1,0,1,1,24.982
3,1,3,1,0,0,1,0,1,1,30.822
1,1,1,0,0,0,1,0,1,1,86.608
4,2,3,0,0,1,1,0,0,0,37.044
4,1,3,1,1,1,0,0,1,1,23.162
2,2,3,1,1,1,1,0,1,1,59.786
4,3,1,1,1,1,0,0,0,1,42.476
3,1,3,1,0,1,0,0,0,1,30.438
4,2,1,1,1,1,1,0,1,1,30.204
4,1,1,0,1,1,0,0,0,1,23.328
4,1,2,1,1,1,0,1,0,1,23.39
4,1,2,0,1,1,1,0,0,1,24.218
4,1,2,0,0,1,0,0,1,1,24.306
4,1,3,0,0,1,1,1,0,1,25.476
4,1,3,0,0,0,0,0,0,1,24.924
4,2,1,0,1,0,0,0,0,1,33.262
4,2,3,0,1,0,0,0,1,1,30.716
4,2,2,0,0,0,0,0,1,1,30.354
3,1,3,0,0,1,0,1,0,1,33.9
4,1,1,1,0,0,0,1,0,1,23.62
1,2,1,1,0,0,0,1,1,1,113.49
3,1,1,0,1,0,0,1,0,1,33.566
4,1,2,1,1,0,0,1,0,0,22.78
1,1,1,1,1,0,0,0,0,0,78.16
2,1,2,1,1,0,0,0,0,1,42.21
4,2,1,0,1,0,0,1,0,0,36.118
1,2,2,0,1,0,0,1,0,0,133.442
4,1,2,1,1,0,0,0,1,1,22.29
4,1,1,0,1,1,0,0,1,1,23.274
4,1,1,0,1,0,0,0,0,0,23.776
4,1,2,0,1,0,1,0,0,1,24.04
1,1,2,1,0,0,1,0,0,1,82.364
4,1,2,0,0,0,0,0,0,0,24.314
4,1,2,0,1,0,1,1,0,0,24.78
4,1,2,1,0,0,1,0,0,0,23.396
3,1,2,1,1,1,1,0,0,0,29.674
4,1,1,0,0,1,1,0,0,0,24.072
3,1,1,0,0,1,1,0,1,1,31.47
1,1,1,1,0,1,1,1,0,0,88.856
2,3,1,0,0,1,1,0,1,0,83.36
