new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,2,1,0,1,1,1,0,1,1,31.604
4,2,1,1,1,1,0,0,1,0,28.338
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,1,1,1,0,0,1,1,21.97
3,3,1,1,1,1,0,1,1,1,52.294
4,1,1,0,1,1,0,0,0,0,23.266
4,1,1,1,1,0,0,0,1,0,21.556
1,1,3,1,1,1,0,0,1,0,79.768
4,1,2,1,1,1,0,1,1,0,23.456
4,1,2,0,0,1,1,1,1,0,25.202
4,3,2,1,0,1,1,1,0,0,50.568
4,1,2,1,1,0,1,1,1,0,23.194
4,1,2,0,0,0,1,0,1,0,24.514
4,1,3,0,1,1,1,0,1,0,24.628
4,1,1,0,1,0,1,1,1,0,25.014
4,2,1,0,0,1,1,1,1,0,33.582
4,2,1,1,1,0,0,1,1,0,29.742
4,1,2,0,1,0,0,1,0,0,24.988
4,1,2,0,0,0,1,0,0,0,24.51
1,3,2,0,1,0,1,0,0,0,178.012
4,1,3,1,0,0,0,0,0,0,23.864
4,1,3,0,0,1,0,0,0,1,24.762
4,1,3,0,0,0,0,1,0,0,24.836
4,2,3,0,1,0,0,1,1,0,31.75
4,2,3,0,0,0,1,0,0,0,37.02
4,1,3,0,0,0,1,0,1,0,25.058
4,1,3,1,0,0,0,0,1,1,23.66
4,1,2,1,1,0,0,0,1,0,22.394
4,1,1,1,1,1,0,0,1,1,21.97
4,1,1,1,1,0,1,0,0,1,21.758
4,1,2,0,1,0,1,1,0,1,25.094
4,1,2,0,1,1,0,0,0,1,24.014
2,1,2,0,1,1,1,1,0,1,49.666
4,2,2,0,1,1,1,1,0,1,38.242
4,1,2,0,1,0,1,0,0,0,24.13
4,1,2,1,1,0,1,1,1,0,23.194
4,1,2,0,1,1,1,1,1,1,25.258
4,2,3,0,1,1,1,0,1,1,32.942
4,3,3,0,0,1,1,1,1,1,44.714
4,1,1,1,1,1,1,1,0,1,23.24
4,1,3,0,1,0,1,1,0,1,24.946
4,1,2,1,0,0,1,1,0,1,23.688
4,1,1,1,1,1,0,0,0,0,21.678
4,1,3,0,1,1,0,0,1,0,24.542
4,1,1,1,0,1,1,0,0,1,22.496
2,1,1,1,0,0,1,0,1,1,43.772
4,1,1,1,1,1,0,1,0,1,24.4
1,1,1,1,1,1,0,0,0,0,78.416
4,2,2,1,1,1,1,1,0,1,36.216
3,1,2,1,1,1,1,1,0,1,31.094
2,1,1,0,1,1,0,1,1,1,49.338
1,2,2,1,1,1,0,1,0,1,126.804
4,1,1,1,1,0,0,1,1,0,22.996
4,3,3,1,1,0,0,1,0,0,46.102
4,3,1,1,0,0,1,1,1,0,42.884
3,1,1,1,1,0,0,0,1,1,28.428
4,1,3,1,1,0,0,0,0,0,22.984
4,2,3,0,0,0,0,0,0,0,35.094
3,1,1,1,0,0,0,0,0,0,29.396
4,1,3,0,0,1,0,0,0,0,24.782
4,1,3,1,1,1,0,0,1,1,23.162
2,3,3,1,1,1,0,0,0,1,83.53
3,3,3,1,1,0,0,0,1,1,50.01
4,2,3,1,1,0,0,1,1,1,30.008
1,1,1,1,0,1,0,0,1,1,80.704
4,2,3,0,1,0,0,0,1,1,30.716
4,1,1,1,0,1,0,0,1,0,22.138
4,3,1,0,0,0,0,0,1,0,38.84
4,1,2,0,0,1,1,0,1,0,24.594
4,2,1,1,0,0,1,0,1,0,30.594
4,1,1,1,1,1,0,0,0,1,21.65
4,3,1,1,1,0,0,1,0,1,46.252
2,3,1,1,1,1,0,0,1,1,71.382
4,1,3,1,0,1,1,0,0,1,23.896
1,1,1,1,1,1,1,0,1,1,79.25
4,1,2,0,1,1,0,1,0,1,25.182
4,1,2,1,1,0,0,1,1,1,22.904
4,2,2,1,1,0,1,0,1,1,30.714
4,1,2,1,0,1,0,1,1,0,23.71
4,1,3,0,1,0,0,1,0,1,25.024
4,1,3,1,0,1,0,1,1,1,23.756
2,1,2,0,1,0,0,1,0,1,49.28
4,1,2,1,0,1,1,1,1,1,25.182
4,1,3,1,0,1,0,1,1,1,23.756
3,1,3,1,0,0,0,0,1,1,30.622
4,2,3,1,0,0,0,0,1,1,29.528
3,1,1,1,0,0,0,1,1,1,31.674
3,3,3,1,0,1,0,1,1,0,52.822
1,1,3,0,0,1,1,1,1,1,95.482
4,2,3,1,0,1,1,0,1,1,31.706
3,1,3,1,0,0,0,1,1,0,31.772
3,1,3,1,0,1,1,1,1,0,32.116
2,1,3,1,0,1,0,0,1,0,44.036
4,2,1,1,0,1,0,0,1,1,28.39
4,1,3,1,0,0,1,1,0,1,23.686
4,3,3,0,1,0,1,1,0,1,52.788
4,2,3,1,1,1,1,1,0,1,36.164
4,1,3,0,0,1,1,0,0,1,25.104
3,1,3,0,0,1,1,1,0,0,34.006
