new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,2,3,1,0,1,1,0,1,0,60.528
1,2,2,1,0,1,0,0,1,0,105.038
2,2,1,1,0,0,1,0,1,1,59.754
2,2,3,1,0,0,0,1,1,1,59.71
2,2,3,0,0,0,0,0,0,1,66.096
2,2,3,0,0,1,0,0,1,0,58.894
2,2,3,0,0,1,0,1,0,1,71.732
2,3,3,0,1,1,0,0,0,1,87.614
3,2,3,1,1,1,0,1,0,1,46.426
4,2,3,0,1,1,0,1,1,1,31.544
1,2,3,0,1,1,1,0,1,1,117.306
4,3,2,0,1,1,0,0,1,1,38.94
3,3,2,1,0,1,0,0,1,1,50.136
4,3,3,0,1,1,0,1,1,0,40.678
4,1,2,0,1,1,1,0,1,0,24.09
4,1,2,1,1,1,0,0,1,1,22.452
4,1,2,0,0,0,0,0,1,1,24.324
4,3,2,1,1,1,1,1,1,1,43.26
4,1,1,0,1,1,0,1,1,1,24.708
4,1,2,0,0,1,0,0,1,1,24.306
1,1,1,0,0,1,0,0,1,0,85.616
4,2,2,0,0,1,1,1,1,1,33.532
4,2,3,0,0,0,0,1,1,1,31.748
4,3,2,0,0,1,0,1,1,1,41.132
4,3,1,0,0,0,0,1,1,0,40.834
3,3,1,1,0,1,0,1,1,0,52.75
4,3,1,0,0,1,0,0,0,0,45.446
4,2,1,0,0,0,0,0,0,0,33.69
1,2,1,0,0,0,0,1,0,1,135.606
4,2,1,0,1,1,0,0,0,1,33.15
4,2,1,1,1,0,0,1,0,1,33.932
1,2,3,1,1,1,0,1,0,1,126.988
2,2,2,1,1,0,0,1,1,1,59.15
4,2,1,1,0,0,1,1,1,1,32.044
4,3,1,0,0,0,1,0,1,1,42.588
4,3,1,1,0,0,1,1,0,0,50.38
4,2,1,0,0,0,1,0,0,1,35.898
4,2,1,1,0,0,0,0,1,0,28.516
1,2,1,0,0,0,0,0,0,0,122.418
4,2,3,1,0,0,0,0,0,1,32.798
4,2,1,0,0,1,0,1,1,0,31.952
4,1,1,0,0,0,1,1,1,0,25.422
4,1,1,0,0,0,0,1,0,1,25.124
4,1,3,0,0,0,1,0,0,1,25.094
4,1,1,0,0,0,1,1,1,1,25.404
1,1,2,0,1,0,1,1,1,1,93.962
2,1,3,1,0,0,1,1,1,1,47.652
4,1,3,0,1,0,1,1,1,0,24.92
4,1,3,0,0,0,1,1,0,1,25.474
4,1,3,1,1,0,0,1,0,1,23.036
2,1,3,1,1,0,1,0,0,1,42.982
1,1,3,1,1,0,0,1,1,0,85.976
4,1,2,1,1,0,1,1,1,1,23.366
4,3,2,1,1,1,1,0,1,1,41.228
2,1,2,1,0,0,0,1,1,1,46.968
4,1,2,0,0,1,1,1,1,1,25.312
4,2,2,1,1,0,0,0,1,1,28.638
2,3,2,1,1,0,1,1,1,0,84.166
2,1,1,1,1,0,1,1,0,1,45.922
3,1,2,1,0,0,1,0,1,1,30.366
4,1,1,1,1,1,1,1,0,1,23.24
4,2,1,0,1,1,1,0,0,1,35.43
4,2,3,1,1,1,1,0,0,1,34.796
4,1,3,1,1,1,1,0,1,1,23.268
4,1,3,1,1,0,0,0,1,0,23.06
4,1,3,1,0,0,0,0,0,1,23.61
3,1,3,0,0,0,0,0,1,1,32.174
2,1,3,1,0,1,0,0,0,0,44.192
1,1,1,1,0,1,0,0,0,1,80.612
4,2,2,1,0,0,0,1,0,1,34.466
4,2,2,1,0,0,0,0,0,0,32.322
4,1,1,0,0,0,1,0,0,1,23.632
4,1,3,0,0,0,0,1,0,1,25.184
4,2,1,0,0,1,1,0,0,0,36.114
4,1,1,0,1,1,0,0,0,1,23.328
4,2,2,0,1,1,0,0,0,0,34.0
4,1,1,0,1,0,1,0,1,1,23.386
4,1,2,0,1,1,1,0,0,1,24.218
3,3,2,0,1,1,1,0,0,0,69.806
4,1,2,0,0,1,1,1,0,0,25.318
4,1,2,1,0,1,1,0,0,1,22.998
4,2,3,1,0,1,1,1,0,1,36.864
4,2,3,1,1,1,1,0,0,1,34.796
4,1,1,1,1,1,0,0,0,1,21.65
4,2,1,1,1,1,1,0,1,1,30.204
4,1,2,1,1,1,1,1,0,1,23.408
4,3,2,1,1,0,1,1,0,0,49.75
2,3,2,1,0,1,1,1,0,1,99.992
4,3,1,1,1,1,0,1,0,1,46.582
4,2,2,0,1,1,0,1,0,1,36.452
2,3,2,1,1,1,1,1,1,1,84.032
4,1,2,0,1,0,1,1,0,0,24.78
4,1,3,1,0,1,1,0,0,1,23.896
4,1,1,1,0,1,1,1,0,0,23.824
1,1,1,1,1,0,1,1,0,0,86.72
4,1,3,1,0,1,1,1,1,1,24.574
2,1,1,1,0,1,1,1,1,0,46.894
4,1,3,0,0,0,0,1,1,1,25.166
1,1,3,0,0,1,0,1,1,0,93.842
