topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,4,10,10,1,1000,10,512,100,5,29,0.322565885424
4,1,2,1000000,10,0,1,1000,1024,100,2,0,2.0
2,10,2,1000000,1,0,1,1000,1024,100,2,29,2.0
2,10,2,1000000,10,1,1000,10,1024,100,5,0,2.0
4,10,4,1000000,10,0,1,1000,512,100,5,0,2.0
4,10,2,10,1,0,1000,1000,1024,100,5,0,2.0
4,10,4,10,10,1,1000,1000,512,10000,5,29,0.179715745912
2,10,4,10,1,0,1,1000,1024,10000,2,29,0.0147723883798
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,0.000867442053645
2,10,2,10,10,1,1,1000,1024,10000,2,29,0.14982508174
2,10,4,10,1,1,1,1000,512,100,2,29,2.0
2,10,2,1000000,10,1,1,10,1024,10000,2,29,2.0
2,1,4,1000000,10,1,1,10,1024,10000,2,29,2.0
2,1,4,10,1,0,1,1000,1024,10000,2,29,0.0151046581774
2,1,2,10,1,1,1000,10,512,100,5,29,0.301326491844
4,10,4,1000000,1,0,1,1000,512,10000,5,0,0.000875612622439
2,1,4,1000000,10,0,1000,10,1024,10000,5,29,2.0
2,10,4,1000000,10,1,1,1000,512,100,2,0,2.0
2,10,4,10,1,1,1,1000,512,100,2,29,2.0
4,1,4,1000000,10,0,1000,10,512,100,2,0,2.0
4,10,4,10,10,1,1000,1000,512,10000,2,0,0.382028561585
4,10,2,1000000,10,0,1000,1000,512,100,2,0,2.0
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,2.0
2,10,2,1000000,10,0,1000,1000,512,100,5,0,2.0
4,1,2,1000000,10,1,1,1000,512,100,5,29,2.0
2,10,4,10,10,0,1,1000,1024,10000,5,0,0.13412397204
4,10,4,10,1,1,1,1000,512,100,5,0,2.0
2,10,4,10,1,1,1,10,512,100,5,29,0.0149684820309
2,1,4,10,1,0,1,10,512,10000,5,29,2.0
2,1,2,1000000,1,0,1,10,1024,100,5,29,0.000832036255537
4,10,2,10,10,1,1,10,512,100,2,29,0.143687622814
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,2.0
2,1,2,10,10,0,1000,1000,512,10000,2,0,0.420505131798
2,10,4,10,10,0,1000,1000,512,10000,2,29,0.74351495146
4,10,2,10,1,0,1000,10,512,10000,2,0,2.0
2,10,4,1000000,1,0,1000,10,512,10000,2,29,2.0
4,10,2,1000000,1,1,1,10,512,100,5,0,0.00089740080589
4,10,4,1000000,1,0,1000,1000,512,100,5,29,2.0
4,1,2,10,10,1,1000,10,512,10000,2,0,2.0
2,10,2,10,10,1,1,1000,512,10000,5,29,0.137098059081
2,1,4,1000000,1,0,1,1000,1024,100,2,29,2.0
