topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,1,1,1000,1024,100,5,29,2.0
4,1,4,10,10,0,1,10,1024,10000,5,0,2.0
2,10,4,1000000,10,1,1000,10,512,10000,2,0,2.0
4,10,2,10,10,1,1,1000,1024,10000,5,0,0.0808859075391
4,1,2,10,10,1,1,10,512,10000,2,0,2.0
4,10,2,10,10,0,1,10,512,10000,5,0,2.0
2,1,2,10,1,1,1000,1000,512,100,2,29,2.0
4,10,4,10,1,0,1,10,512,100,5,0,0.0146702562699
4,10,2,1000000,1,1,1000,10,512,10000,5,0,2.0
2,10,4,1000000,10,0,1,1000,512,10000,2,0,2.0
2,10,2,10,1,0,1,1000,1024,100,5,29,2.0
2,10,2,10,10,1,1,1000,512,100,5,0,2.0
4,1,2,1000000,10,0,1000,10,1024,10000,5,29,2.0
2,1,2,1000000,1,1,1000,10,512,100,5,0,2.0
2,1,2,10,10,1,1000,1000,512,10000,5,0,0.336543005108
2,10,2,10,10,0,1,10,512,10000,5,29,2.0
2,1,4,1000000,1,1,1,10,512,10000,5,0,2.0
2,1,2,10,1,1,1000,10,1024,100,5,0,0.291071066246
2,10,4,1000000,10,0,1000,1000,512,100,5,0,2.0
2,10,2,10,1,1,1000,1000,512,10000,2,29,0.793924637397
4,1,4,10,1,0,1000,10,512,100,5,29,0.238174803872
4,10,4,1000000,1,1,1000,10,512,10000,5,0,2.0
4,10,4,10,10,1,1,10,512,100,5,0,0.0785137190659
2,10,2,10,1,1,1000,1000,512,10000,5,29,0.284368476311
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000785736365704
2,10,2,10,10,0,1000,1000,1024,100,2,0,2.0
4,10,4,10,1,0,1000,1000,1024,10000,2,0,0.704087871744
4,10,2,1000000,10,1,1000,10,1024,10000,2,29,2.0
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,10,4,1000000,10,1,1,1000,512,10000,2,29,2.0
4,1,4,10,10,0,1,10,512,100,2,0,0.14637846347
2,1,4,1000000,10,0,1,10,1024,10000,2,29,2.0
4,10,4,10,1,1,1,10,1024,10000,2,0,2.0
2,10,2,1000000,1,1,1,1000,512,10000,2,29,0.00251517342713
2,10,2,10,1,0,1,1000,512,100,2,29,2.0
2,1,2,1000000,10,0,1,10,512,100,5,29,2.0
4,10,2,1000000,10,0,1,10,512,100,2,0,0.00247568234463
4,1,4,1000000,10,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,1,0,1,10,1024,100,2,0,0.00257236740869
4,10,4,10,10,0,1000,10,512,10000,5,0,2.0
4,10,2,1000000,1,1,1000,10,512,100,5,29,2.0
2,10,4,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,2,10,1,0,1,1000,1024,100,2,29,2.0
2,10,2,10,1,0,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,1,1000,10,1024,100,5,0,2.0
2,10,4,1000000,1,0,1,10,1024,100,2,29,0.00250155581247
2,10,4,1000000,1,1,1,10,512,10000,2,0,2.0
2,1,4,1000000,10,0,1,1000,512,10000,2,0,2.0
2,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
2,1,2,1000000,1,0,1000,10,512,10000,2,29,2.0
2,10,2,10,1,1,1000,1000,1024,100,2,29,2.0
2,10,4,1000000,10,1,1,10,512,100,5,29,2.0
2,1,4,10,10,0,1,1000,1024,10000,2,0,0.149219097887
4,10,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,0.000867442053645
2,1,2,1000000,10,1,1,1000,512,100,2,29,2.0
4,1,4,1000000,10,0,1,10,1024,10000,2,0,2.0
2,10,2,1000000,1,1,1000,10,512,10000,5,0,2.0
4,1,2,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
2,10,4,1000000,10,0,1,10,1024,10000,5,0,2.0
4,1,2,10,1,1,1,10,512,10000,2,0,2.0
2,10,4,1000000,10,0,1000,10,512,10000,5,29,2.0
2,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,10,4,1000000,1,0,1,10,1024,10000,2,29,2.0
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,2.0
2,1,2,1000000,10,0,1000,10,512,100,2,29,2.0
2,1,2,10,10,1,1,1000,512,10000,5,0,0.142677195806
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.000126643816309
2,10,4,10,10,1,1,1000,512,100,5,29,2.0
2,10,2,1000000,1,1,1000,10,1024,10000,5,29,2.0
2,1,4,10,1,0,1000,10,1024,10000,2,0,2.0
4,1,4,10,10,1,1,10,1024,10000,5,29,2.0
2,10,4,1000000,10,1,1000,10,1024,10000,2,29,2.0
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0.603760095759
4,1,4,1000000,1,0,1000,10,512,100,2,0,2.0
2,1,4,1000000,10,0,1000,1000,512,10000,5,0,2.0
4,10,2,10,10,1,1,10,512,10000,2,0,2.0
2,10,2,1000000,10,0,1,10,512,10000,5,29,2.0
2,1,2,1000000,1,0,1,10,512,100,2,29,0.00127597049335
4,10,4,1000000,10,1,1,10,512,100,5,0,6.80880732846e-06
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
4,10,2,10,1,0,1000,10,1024,100,5,29,0.196131780381
4,10,4,1000000,10,1,1,10,512,100,2,0,2.0
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,2.0
2,1,4,1000000,1,0,1,1000,512,10000,2,29,0.00124328821818
4,10,4,10,1,0,1000,10,1024,100,5,0,0.213441130371
2,10,2,10,10,1,1,1000,512,100,5,29,2.0
4,10,4,10,10,0,1000,10,512,100,2,29,0.426353897293
2,10,4,10,10,0,1,1000,1024,10000,2,0,0.149178245044
2,10,4,10,1,0,1,10,512,10000,2,29,2.0
2,1,2,10,10,1,1,1000,1024,100,2,0,2.0
4,1,4,10,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,10,10,1,1,1000,512,100,5,0,2.0
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
2,10,2,10,1,1,1,10,512,100,5,29,0.0150229524895
4,1,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,1,2,10,1,0,1,10,1024,100,5,29,0.0144823331876
4,1,2,10,1,1,1000,1000,512,10000,5,0,0.223450077144
4,1,4,1000000,10,0,1,10,512,10000,5,0,2.0
