topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,1,0,1,10,1024,100,5,29,0.0147887295174
2,10,2,10,1,0,1000,10,512,10000,2,29,2.0
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
2,10,2,1000000,10,1,1000,10,512,10000,5,0,2.0
4,10,4,10,1,0,1000,10,1024,100,2,29,0.685785797645
4,1,4,10,1,1,1,10,1024,100,5,0,0.0144700773344
4,1,2,1000000,1,1,1000,1000,1024,100,2,29,2.0
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.00257781445455
2,10,2,10,10,0,1,1000,512,10000,5,0,0.136152996624
4,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149031174805
2,1,2,1000000,1,1,1000,10,1024,10000,5,29,2.0
4,1,2,1000000,1,1,1,10,512,100,2,29,0.00321239529757
2,10,4,1000000,10,0,1,1000,1024,100,2,29,2.0
2,10,4,10,1,0,1000,1000,1024,100,5,0,2.0
4,10,2,1000000,10,0,1000,10,512,10000,2,0,2.0
2,1,2,1000000,10,1,1,1000,1024,100,2,0,2.0
4,1,4,1000000,10,0,1,10,512,100,5,0,5.44704586276e-06
4,1,4,10,10,1,1000,10,1024,100,2,29,0.456970380326
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,2.0
2,10,4,1000000,10,1,1000,1000,1024,10000,2,29,2.0
2,10,2,1000000,10,1,1,1000,1024,10000,2,29,2.0
4,1,2,10,10,0,1,1000,512,10000,5,0,0.0901962706801
2,1,4,10,1,0,1000,1000,512,100,2,29,2.0
4,1,2,1000000,10,0,1000,1000,512,100,2,29,2.0
2,10,2,10,1,1,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,10,4,1000000,1,1,1,10,512,100,5,29,0.00104719456712
4,10,4,1000000,10,0,1000,10,1024,100,5,29,2.0
2,1,4,10,10,0,1,1000,512,100,5,29,2.0
2,10,2,10,1,0,1000,10,1024,10000,5,0,2.0
4,1,4,1000000,10,1,1000,1000,512,100,5,29,2.0
4,10,4,10,10,1,1000,10,1024,10000,5,0,2.0
2,1,4,10,10,0,1000,10,1024,10000,2,0,2.0
