topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,10,0,1,10,1024,10000,5,29,2.0
2,10,2,1000000,10,1,1000,10,1024,100,2,29,2.0
4,10,2,10,10,0,1000,10,512,10000,2,29,2.0
4,10,2,10,1,0,1,1000,512,10000,5,29,0.0144346715363
4,10,4,10,10,0,1,1000,512,10000,2,29,0.142023550303
2,1,4,10,1,0,1000,10,512,100,2,0,0.957563427445
2,1,4,1000000,10,1,1000,1000,512,100,5,0,2.0
4,10,4,10,1,1,1,1000,512,100,5,29,2.0
2,10,2,10,10,0,1,1000,1024,10000,5,0,0.135519777543
4,1,2,10,1,1,1,1000,512,10000,5,0,0.0145354418848
2,10,4,10,1,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,10,1,1,10,512,100,2,0,0.00560092490839
2,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149167350952
2,1,4,10,1,0,1000,1000,512,10000,5,29,0.370629256356
4,1,2,1000000,10,1,1,10,1024,10000,5,29,2.0
2,10,4,1000000,10,0,1,1000,1024,100,2,29,2.0
4,1,4,10,1,1,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,1,1,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,10,1,1000,10,1024,10000,2,29,2.0
2,10,4,1000000,10,0,1,1000,512,10000,5,29,2.0
4,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00208485680397
2,10,4,10,10,0,1000,10,512,10000,2,0,2.0
4,1,4,10,10,0,1,1000,512,10000,5,29,0.0823675040138
4,1,4,10,10,1,1000,10,1024,10000,5,0,2.0
2,1,2,1000000,10,0,1,10,1024,100,5,29,2.0
4,1,2,1000000,1,1,1000,10,512,100,2,0,2.0
4,1,2,10,10,1,1000,10,1024,10000,5,29,2.0
2,10,4,1000000,1,0,1,10,512,10000,5,29,2.0
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,10,2,1000000,10,0,1000,10,1024,100,2,29,2.0
2,10,4,10,10,1,1000,10,1024,10000,5,29,2.0
4,1,4,10,10,0,1,10,1024,10000,5,0,2.0
4,1,2,10,10,0,1,1000,1024,10000,2,29,0.145302671912
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
2,10,2,1000000,10,1,1000,1000,512,100,2,0,2.0
2,10,2,1000000,10,0,1000,1000,512,10000,2,29,2.0
4,10,2,10,1,0,1,1000,512,100,2,29,2.0
4,1,2,1000000,10,0,1000,1000,512,10000,5,0,2.0
4,1,4,1000000,1,1,1000,1000,1024,100,5,0,2.0
4,10,2,10,1,0,1000,1000,1024,10000,5,29,0.208561939039
4,10,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
4,10,4,10,1,1,1000,10,512,100,2,0,0.726714900258
4,1,2,10,1,0,1,10,1024,100,5,0,0.0145722094444
4,1,4,10,1,0,1000,10,1024,100,5,0,0.243103018617
2,1,4,1000000,1,0,1000,10,512,100,2,29,2.72352293138e-05
2,1,2,1000000,1,1,1000,1000,512,100,2,0,2.0
