topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,10,10,0,1000,10,1024,10000,2,0,2.0
4,10,4,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,1,4,10,1,0,1,10,1024,10000,5,0,2.0
2,1,2,1000000,10,0,1,10,512,10000,5,0,2.0
2,10,4,1000000,10,0,1,1000,512,10000,5,29,2.0
2,1,2,10,1,1,1,10,512,10000,2,0,2.0
4,10,2,1000000,1,1,1,1000,1024,100,5,0,2.0
2,10,4,10,10,1,1000,10,1024,100,2,0,0.741656147059
4,1,2,10,1,1,1,1000,1024,10000,5,0,0.0145871888205
4,10,4,10,1,1,1,10,1024,100,2,0,0.0147696648569
4,10,2,1000000,10,1,1,10,1024,100,2,29,0.00103085342953
2,1,2,10,10,1,1,1000,1024,100,2,0,2.0
2,10,2,10,10,1,1000,1000,1024,10000,2,0,0.799272274673
2,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0
4,10,2,10,1,1,1000,1000,1024,100,5,0,2.0
4,1,2,1000000,10,1,1,1000,512,100,2,0,2.0
4,1,4,1000000,1,0,1,1000,1024,10000,5,29,0.000783012842772
2,10,4,1000000,1,1,1,1000,1024,100,5,29,2.0
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0.603760095759
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0.00218018010657
2,10,4,1000000,10,0,1,1000,512,100,5,29,2.0
2,1,2,10,1,0,1,1000,1024,100,5,29,2.0
4,1,4,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,4,1000000,10,0,1,10,512,100,5,29,2.0
4,10,4,1000000,1,0,1000,10,1024,100,2,0,4.76616512992e-05
4,10,4,10,1,0,1000,1000,512,100,2,0,2.0
2,1,2,10,1,0,1000,1000,1024,100,5,29,2.0
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,4.08528439707e-05
4,10,4,10,1,0,1,1000,512,10000,5,29,0.0143679452245
2,1,4,10,10,0,1000,1000,512,100,2,29,2.0
4,10,2,1000000,10,1,1,1000,512,100,5,0,2.0
2,1,2,10,1,1,1,1000,1024,10000,2,29,0.0148268588384
4,10,4,10,1,1,1000,1000,1024,10000,2,29,0.73716914303
2,10,2,1000000,10,0,1000,10,1024,100,5,0,2.0
2,1,4,1000000,1,0,1000,10,1024,100,5,0,9.53233025984e-06
4,1,2,10,10,1,1000,10,512,100,5,0,0.210217840982
4,10,4,10,10,1,1000,1000,1024,10000,2,29,0.395154580353
2,1,2,10,10,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,2.0
2,1,4,10,1,0,1,10,512,100,2,29,0.0149371615172
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,5.17469356963e-05
4,1,2,10,1,0,1,10,512,100,5,0,0.0146117005269
2,1,2,1000000,1,0,1,1000,512,100,2,29,2.0
4,1,2,10,10,0,1,10,512,10000,2,29,2.0
2,10,2,10,10,0,1,1000,1024,100,2,0,2.0
4,1,4,1000000,1,1,1,10,1024,10000,5,29,2.0
4,1,4,10,1,1,1,1000,512,10000,2,29,0.0144251392061
4,1,2,1000000,1,0,1000,10,512,100,2,0,2.0
2,10,2,10,10,1,1000,10,512,10000,2,29,2.0
4,10,2,10,10,0,1,1000,1024,10000,5,29,0.0804869114297
4,10,2,1000000,1,1,1,10,512,100,5,29,0.000796630457429
4,1,2,10,10,0,1,10,512,100,2,0,0.145383015839
4,1,4,1000000,1,0,1,10,512,10000,5,29,2.0
4,10,2,10,1,1,1,10,512,10000,2,0,2.0
2,1,4,1000000,1,0,1000,10,512,10000,2,0,2.0
4,10,2,1000000,1,0,1000,10,1024,100,5,29,0.0014012525482
4,1,4,1000000,10,1,1000,10,512,100,2,29,2.0
2,10,4,10,10,0,1000,1000,1024,10000,5,29,0.326084677051
