topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,10,1,0,1000,10,1024,100,5,0,0.202681853031
4,1,4,1000000,10,0,1,10,1024,100,2,29,0.00542117239492
2,1,4,10,10,1,1,10,512,100,5,0,0.137867454309
2,10,2,1000000,1,1,1000,1000,512,10000,5,29,2.0
4,10,2,1000000,1,0,1,1000,512,100,5,0,2.0
2,10,2,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,10,0,1000,1000,512,10000,2,29,2.0
2,1,2,1000000,1,0,1000,1000,1024,100,5,29,2.0
2,1,2,10,1,0,1,10,512,100,5,0,0.0150175054436
4,10,4,1000000,1,1,1000,10,512,10000,2,0,2.0
4,10,4,1000000,10,1,1000,10,1024,100,5,29,0.000200178935457
2,1,2,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,1,2,1000000,10,0,1,1000,1024,10000,5,0,2.0
2,10,2,10,1,1,1000,1000,512,10000,5,0,0.287192769591
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0.000664539595257
2,10,2,10,10,0,1000,1000,1024,100,2,29,2.0
2,1,4,10,1,1,1000,10,1024,100,5,29,0.373738157782
2,1,4,10,10,1,1000,1000,512,10000,5,29,0.303581568831
2,1,2,1000000,10,0,1,10,512,100,2,29,2.0
4,10,2,10,10,1,1000,10,512,10000,2,0,2.0
4,1,2,1000000,10,0,1000,10,512,100,5,0,2.0
4,10,2,1000000,1,1,1,1000,512,100,2,29,2.0
4,1,2,10,10,1,1000,1000,1024,10000,2,29,0.536077827391
4,10,4,1000000,10,0,1000,1000,512,100,2,29,2.0
2,10,2,1000000,1,1,1,1000,1024,100,2,0,2.0
2,1,2,10,10,1,1,1000,1024,100,5,0,2.0
2,10,2,1000000,10,1,1,10,1024,100,5,0,2.0
2,10,4,10,1,1,1000,1000,512,100,5,0,2.0
2,1,4,1000000,10,0,1000,1000,1024,100,5,0,2.0
2,10,2,1000000,1,1,1,10,1024,100,2,0,0.00253151456472
2,10,2,10,1,0,1,1000,1024,100,5,29,2.0
4,10,4,10,10,0,1,1000,512,10000,5,29,0.0779472262962
4,10,2,1000000,1,0,1000,10,512,100,2,29,2.0
4,1,4,1000000,10,0,1000,1000,1024,100,2,29,2.0
2,10,4,10,10,1,1,1000,1024,100,5,29,2.0
2,1,2,10,1,0,1000,10,1024,100,5,0,0.304670978003
4,1,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,1,4,10,10,0,1,10,512,10000,5,29,2.0
4,1,4,10,10,0,1000,10,1024,10000,2,0,2.0
4,1,4,10,1,1,1000,1000,1024,100,5,29,2.0
4,1,2,10,10,1,1,1000,1024,100,5,0,2.0
4,10,4,10,10,0,1,10,512,100,2,0,0.140114360728
2,10,4,10,1,0,1000,1000,1024,10000,2,0,0.919360571286
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,2.0
2,10,4,10,1,0,1000,10,512,10000,5,0,2.0
4,10,2,10,1,1,1,10,512,100,2,0,0.0145585918297
2,1,2,10,1,1,1,10,1024,10000,5,29,2.0
4,1,2,1000000,1,0,1,10,1024,10000,5,0,2.0
4,1,4,10,10,1,1000,10,512,100,5,29,0.175908260854
2,10,4,10,10,1,1,1000,512,100,2,0,2.0
2,1,4,1000000,1,0,1,10,1024,100,2,29,0.00140397607113
2,1,2,10,1,1,1,10,512,10000,2,29,2.0
2,10,2,1000000,10,1,1,10,512,10000,2,29,2.0
2,10,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,1,4,10,10,0,1,10,512,10000,5,0,2.0
4,1,4,10,1,1,1,10,1024,100,2,29,0.0149957172602
2,10,2,10,1,0,1,10,512,10000,5,29,2.0
2,1,4,1000000,10,1,1,10,512,100,5,0,2.0
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,2.0
4,1,2,1000000,10,0,1,10,1024,100,2,0,0.0025641968399
2,1,2,10,10,0,1,1000,512,100,2,0,2.0
2,1,2,10,1,0,1000,1000,1024,10000,2,0,0.832051234913
4,10,4,1000000,10,0,1,1000,1024,10000,2,0,2.0
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.0058147214585
4,10,4,10,10,0,1000,1000,512,10000,5,29,0.195504008345
2,1,4,1000000,10,1,1000,1000,1024,10000,5,0,2.0
4,10,2,1000000,10,1,1,10,512,10000,5,29,2.0
4,10,2,10,10,1,1000,10,512,10000,5,29,2.0
2,10,4,10,1,1,1,10,512,10000,5,0,2.0
2,1,4,1000000,1,0,1,1000,512,10000,5,0,0.000769395228115
2,10,4,10,1,1,1000,10,512,100,2,0,0.891786263367
4,1,4,1000000,10,0,1,10,1024,100,5,29,2.0
2,10,2,1000000,1,1,1,10,1024,100,2,0,0.00253151456472
4,1,4,10,1,0,1,1000,512,10000,2,29,0.0151700227278
4,1,2,1000000,10,0,1000,1000,512,10000,5,0,2.0
2,1,4,1000000,10,0,1000,1000,512,10000,2,0,2.0
2,10,2,1000000,10,0,1000,10,1024,10000,5,29,2.0
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,2.0
4,10,4,10,1,1,1000,10,1024,10000,2,0,2.0
2,1,4,10,10,1,1000,10,512,100,5,0,0.314545110391
4,10,4,10,1,0,1,1000,1024,10000,2,0,0.0144360332978
4,10,4,10,10,1,1000,10,1024,10000,5,0,2.0
4,10,2,10,10,0,1000,10,1024,100,2,0,0.534879477301
4,1,2,1000000,10,1,1,10,1024,10000,5,0,2.0
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,4.08528439707e-05
2,10,4,1000000,10,0,1,10,512,10000,2,0,2.0
2,1,4,10,10,0,1000,10,1024,10000,2,29,2.0
4,1,4,10,10,0,1,1000,512,100,2,29,2.0
4,10,2,1000000,10,1,1000,10,1024,10000,5,0,2.0
2,1,4,10,10,0,1000,1000,1024,10000,5,29,0.31464588074
4,1,2,10,10,1,1,1000,1024,100,2,0,2.0
4,1,2,10,10,1,1,1000,512,100,5,0,2.0
2,10,2,1000000,1,0,1000,10,512,10000,2,29,2.0
4,1,4,10,10,1,1000,10,512,10000,2,0,2.0
4,1,2,10,1,1,1000,10,1024,100,5,29,0.215825574697
2,10,2,10,1,1,1,1000,1024,100,2,0,2.0
2,10,4,1000000,1,1,1,1000,512,100,5,0,2.0
4,1,2,1000000,10,1,1000,10,1024,100,2,29,2.0
4,1,2,1000000,1,1,1000,10,512,10000,5,29,2.0
2,10,4,10,1,1,1000,1000,512,100,2,0,2.0
