topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,1,1,1,1000,512,100,2,29,2.0
4,10,4,10,10,0,1000,10,512,100,2,29,0.426353897293
4,1,2,1000000,1,0,1,10,1024,10000,2,29,2.0
2,10,2,10,10,0,1000,1000,512,10000,2,0,0.765875074727
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
2,1,4,10,1,0,1000,1000,512,100,5,29,2.0
2,10,2,1000000,10,1,1,1000,512,100,5,0,2.0
2,10,2,1000000,10,1,1,10,512,100,2,29,2.0
4,10,2,1000000,10,0,1,1000,1024,100,2,29,2.0
2,1,4,1000000,10,1,1,1000,512,100,5,29,2.0
2,10,4,1000000,10,0,1,10,1024,100,5,0,2.0
2,1,2,1000000,1,0,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,1,1,1,1000,1024,100,2,0,2.0
2,1,4,1000000,1,1,1,10,1024,100,2,0,0.0013495056125
4,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
2,1,4,10,10,0,1000,10,512,100,5,0,0.172291422401
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,0.00145027596096
2,10,4,10,1,1,1,1000,1024,10000,5,0,0.0150787847096
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,2.0
2,10,2,10,10,0,1000,1000,512,10000,5,29,0.293418743012
4,10,4,10,10,1,1,10,512,10000,2,29,2.0
2,1,4,1000000,10,1,1,1000,1024,100,5,29,2.0
2,10,4,10,1,0,1,1000,512,100,2,29,2.0
2,10,2,1000000,10,0,1,1000,1024,100,5,29,2.0
4,10,4,1000000,1,1,1,1000,512,10000,2,0,0.00237899728056
4,10,2,1000000,1,1,1,1000,512,10000,5,29,0.000851100916057
4,1,2,1000000,1,1,1000,10,1024,100,5,29,2.0
4,1,2,1000000,1,1,1,1000,1024,100,2,0,2.0
4,10,2,1000000,10,1,1000,10,1024,10000,5,0,2.0
2,10,4,10,1,1,1,1000,1024,10000,2,29,0.0148486470219
4,1,4,10,1,0,1,10,512,100,2,0,0.00857365018799
2,10,4,1000000,1,0,1,1000,512,10000,5,29,0.00103085342953
