topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,1,0,1000,1000,1024,100,2,0,2.0
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,0.00324780109567
2,10,2,1000000,1,0,1000,10,1024,100,5,29,2.0
2,1,4,1000000,10,0,1000,1000,512,100,2,29,2.0
2,10,4,10,10,0,1,10,512,10000,2,0,2.0
4,10,4,10,10,1,1000,1000,1024,10000,2,29,0.395154580353
2,1,2,10,1,0,1000,10,512,100,2,29,0.826286898629
4,1,4,10,10,0,1000,1000,512,10000,2,0,0.493398861295
2,10,4,1000000,10,0,1,1000,512,10000,2,29,2.0
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.000998171154352
2,10,4,10,1,0,1000,1000,512,100,2,29,2.0
2,10,2,10,10,1,1,10,1024,10000,5,29,2.0
4,1,2,10,10,1,1,10,512,100,2,0,0.143913675217
2,1,2,1000000,10,0,1,10,1024,100,5,0,2.0
4,10,4,10,10,1,1000,1000,512,10000,5,29,0.179715745912
4,1,2,10,10,1,1,1000,1024,100,5,0,2.0
4,10,4,1000000,10,0,1000,10,512,10000,5,0,2.0
2,10,2,10,1,1,1,10,512,100,2,29,0.0147928148018
2,10,2,1000000,10,1,1,10,512,10000,2,0,2.0
4,1,2,1000000,10,1,1000,10,1024,100,5,29,2.0
4,1,4,10,1,0,1000,1000,1024,10000,2,29,0.719722255131
2,10,2,1000000,1,0,1000,1000,1024,100,5,0,2.0
2,1,4,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,4,10,10,0,1000,10,1024,10000,5,0,2.0
4,10,2,10,1,0,1,10,1024,100,5,29,0.0143025806742
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,0.00235176205125
2,10,4,1000000,10,1,1000,10,1024,10000,2,0,2.0
4,1,4,1000000,10,1,1,10,512,10000,5,0,2.0
2,1,4,1000000,10,1,1000,10,1024,100,2,29,2.0
2,1,4,1000000,1,0,1,10,512,100,5,29,0.000829312732606
4,1,2,1000000,1,0,1,10,512,100,2,0,0.0032069482517
4,1,4,10,10,1,1000,10,512,100,5,0,0.182719791705
4,1,4,10,10,0,1,1000,512,100,5,29,2.0
4,1,4,10,1,1,1,10,512,100,2,0,0.0148500087834
2,10,2,10,1,0,1000,10,512,10000,2,0,2.0
4,10,4,1000000,10,1,1,10,1024,10000,2,0,2.0
2,1,4,10,10,1,1000,10,512,10000,5,0,2.0
4,10,2,10,1,1,1,1000,512,10000,5,29,0.014366583463
4,1,4,10,10,1,1,1000,512,10000,5,29,0.081207283245
4,10,4,1000000,1,1,1,10,512,100,5,29,4.08528439707e-06
4,1,2,1000000,1,1,1000,10,512,10000,2,0,2.0
4,1,2,10,10,0,1000,1000,1024,100,2,0,2.0
4,1,4,1000000,10,1,1000,1000,512,100,2,0,2.0
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,2.0
2,10,4,1000000,1,0,1000,10,512,10000,2,29,2.0
4,1,4,1000000,1,1,1,10,1024,100,2,29,0.00194051008861
2,10,2,10,1,0,1000,10,1024,10000,5,0,2.0
4,10,2,10,1,0,1000,10,1024,10000,2,29,2.0
4,1,2,1000000,10,1,1000,10,512,100,2,29,0.000200178935457
4,1,4,1000000,1,0,1000,10,512,100,5,0,2.0
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.00257781445455
2,1,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,0,1000,10,1024,100,2,0,2.0
4,1,4,1000000,10,0,1000,1000,1024,10000,5,29,2.0
2,1,2,10,10,1,1,10,1024,100,5,29,0.142215558669
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.000168858421746
2,10,2,1000000,10,0,1,10,1024,100,5,0,2.0
2,1,2,1000000,1,1,1000,10,512,10000,2,0,2.0
2,10,4,1000000,10,1,1,10,512,10000,5,29,2.0
2,1,4,10,1,0,1,10,512,100,5,0,0.0150461024344
4,10,2,10,10,0,1,10,1024,100,5,29,0.0790502530834
4,10,2,10,1,1,1000,10,1024,100,5,29,0.207851099554
4,10,2,10,1,1,1000,10,1024,100,5,0,0.205380864256
2,1,4,10,1,0,1000,1000,512,10000,2,0,0.988717806257
4,10,2,1000000,1,0,1,10,1024,100,2,29,0.00289646663752
4,10,4,1000000,1,1,1,10,512,10000,5,29,2.0
4,1,2,1000000,10,1,1000,10,512,10000,5,29,2.0
2,10,2,10,10,0,1,10,512,10000,2,0,2.0
2,1,4,10,1,1,1000,10,1024,10000,2,0,2.0
4,10,4,10,10,1,1,10,1024,100,5,0,0.0793307759453
4,10,2,10,1,0,1000,1000,512,100,2,0,2.0
4,10,2,10,10,0,1000,10,1024,100,2,29,0.519597790133
4,1,4,10,1,1,1000,1000,512,10000,5,0,0.240849303391
2,1,4,10,1,0,1,1000,1024,10000,2,29,0.0151046581774
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,2.0
2,10,4,10,10,1,1000,10,512,10000,2,29,2.0
2,10,2,10,10,0,1,10,512,100,5,0,0.136937371228
2,10,4,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,2,10,1,1,1,10,512,100,2,29,0.0147928148018
2,10,2,1000000,1,1,1,10,1024,10000,5,29,2.0
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,2.0
2,10,2,1000000,1,0,1,10,512,10000,5,0,2.0
4,10,4,1000000,10,1,1,10,1024,10000,2,0,2.0
4,10,4,10,1,0,1,10,512,100,5,29,0.0141772986193
2,1,4,1000000,1,0,1,1000,1024,100,5,0,2.0
4,1,4,1000000,10,1,1,10,1024,10000,5,0,2.0
2,1,2,10,10,1,1000,1000,512,10000,2,0,0.778524476981
2,1,2,1000000,1,1,1,1000,512,100,5,0,2.0
2,1,2,1000000,1,1,1,1000,512,10000,2,0,0.00139852902526
2,10,4,10,10,0,1,10,1024,100,2,0,0.149390679832
4,1,2,10,1,1,1000,1000,512,100,2,29,2.0
4,1,2,10,1,0,1000,1000,1024,100,5,0,2.0
4,10,4,10,1,0,1000,10,512,10000,2,29,2.0
4,10,4,10,1,1,1000,10,512,100,2,29,0.732397530854
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
4,1,4,10,1,0,1000,1000,512,10000,5,0,0.252251332143
4,1,2,1000000,1,0,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,10,0,1,10,512,100,2,29,2.0
4,10,4,10,10,0,1000,1000,512,100,5,29,2.0
2,1,2,10,10,0,1,10,1024,100,5,0,0.142466122779
