topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,10,0,1000,1000,1024,10000,5,29,0.184829160215
4,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000153879045623
4,10,2,1000000,10,0,1000,1000,512,10000,5,0,1.36176146569e-05
2,10,4,10,10,0,1,10,1024,10000,5,0,2.0
4,10,4,10,10,0,1,10,512,10000,5,0,2.0
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,0.000783012842772
4,10,4,10,1,1,1,10,512,100,5,29,0.0144578214812
4,10,4,1000000,1,0,1,10,1024,10000,5,0,2.0
2,10,4,10,1,0,1000,10,1024,100,5,29,0.307363180421
4,10,2,10,1,0,1000,10,512,10000,5,0,2.0
2,10,2,10,1,0,1,10,1024,100,2,0,0.0149072027649
2,1,4,10,10,1,1,1000,1024,10000,5,0,0.137360879044
4,10,2,10,1,1,1000,1000,1024,100,5,0,2.0
4,10,2,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,10,10,1,1000,1000,512,100,2,29,2.0
2,10,2,1000000,1,1,1,10,1024,10000,2,29,2.0
2,10,4,10,1,1,1000,1000,512,10000,2,0,0.896315482002
2,1,4,10,1,1,1000,10,1024,100,5,0,0.381060349183
4,10,2,10,10,1,1000,1000,512,100,5,0,2.0
4,1,2,10,1,0,1,10,512,100,2,0,0.0142767072063
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.000324099228834
4,1,2,1000000,1,1,1,10,512,100,5,29,0.000671348402586
2,1,4,1000000,10,1,1,1000,1024,100,2,0,2.0
4,10,4,10,10,0,1000,1000,512,10000,5,0,0.168552025416
4,1,2,1000000,10,0,1000,1000,1024,100,5,0,2.0
2,10,4,1000000,1,0,1,1000,512,100,5,0,2.0
2,1,2,10,1,1,1,10,512,100,2,0,0.0151196375536
2,10,4,10,10,1,1000,10,512,10000,5,0,2.0
2,1,2,1000000,10,0,1,10,512,10000,2,29,2.0
4,10,2,10,1,0,1,1000,512,10000,2,0,0.0149330762328
2,1,4,10,10,1,1000,10,512,10000,2,0,2.0
4,10,2,10,10,1,1000,1000,512,10000,5,0,0.195358299868
4,1,4,10,1,1,1,10,1024,100,2,0,0.0146212328571
4,1,2,10,10,0,1,10,512,100,2,29,0.144850567106
4,1,2,1000000,1,1,1000,1000,1024,100,5,29,2.0
4,1,4,10,1,0,1,1000,1024,10000,5,29,0.0144796096647
2,1,2,10,1,0,1,10,1024,100,2,29,0.0147315355358
2,1,4,1000000,10,0,1,10,1024,100,5,29,2.0
2,1,2,10,10,0,1,10,1024,10000,5,29,2.0
2,1,4,10,10,1,1000,1000,1024,10000,2,0,0.78613263829
4,1,4,1000000,1,0,1,1000,1024,100,5,29,2.0
4,10,2,1000000,10,1,1000,10,512,100,2,0,2.0
2,1,4,10,10,1,1,10,1024,10000,5,0,2.0
2,10,2,10,1,0,1,1000,512,10000,5,0,0.0146811503616
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,0.00255330274817
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,1.7702899054e-05
4,10,4,1000000,10,0,1,1000,512,10000,2,29,2.0
4,10,2,10,1,0,1000,1000,512,10000,2,0,0.604283012162
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,10,2,1000000,1,0,1,10,512,10000,2,0,2.0
4,10,2,1000000,10,1,1,10,1024,10000,2,0,2.0
2,1,4,1000000,10,1,1,1000,512,10000,2,0,2.0
2,1,4,10,1,0,1,1000,1024,100,2,29,2.0
4,1,4,10,1,1,1,10,512,10000,2,29,2.0
4,10,2,10,1,0,1000,1000,1024,100,5,29,2.0
2,1,4,10,10,0,1,10,1024,100,5,0,0.138710384657
4,1,4,1000000,1,0,1,10,1024,10000,2,0,2.0
2,10,4,1000000,10,0,1000,10,512,10000,2,29,2.0
4,1,4,10,10,0,1,1000,1024,100,5,29,2.0
2,10,4,10,1,0,1,1000,512,10000,2,29,0.0150283995354
2,1,4,1000000,10,1,1,1000,512,100,5,29,2.0
2,1,4,1000000,1,1,1000,1000,512,100,5,0,2.0
2,1,4,1000000,1,0,1,10,1024,10000,2,0,2.0
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
4,1,2,10,1,0,1000,1000,512,100,2,0,2.0
4,1,4,1000000,1,0,1000,1000,512,10000,5,0,2.0
4,10,4,1000000,10,1,1,10,1024,100,2,0,2.0
2,10,2,10,1,0,1000,10,512,10000,5,29,2.0
2,1,2,1000000,1,1,1,10,1024,10000,2,0,2.0
2,10,4,1000000,10,1,1000,10,512,100,5,29,2.0
4,10,2,10,10,1,1000,10,1024,10000,2,0,2.0
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,0.00121196770447
4,10,4,1000000,1,1,1000,1000,1024,100,2,29,2.0
2,10,2,1000000,1,0,1,1000,512,10000,5,29,0.00101178876901
2,10,4,10,10,1,1000,1000,1024,10000,2,0,0.762781152677
2,1,4,10,1,1,1,1000,1024,10000,5,29,0.0149848231685
4,10,2,10,10,1,1,10,1024,100,5,29,0.0821210251885
2,10,2,10,1,1,1000,10,512,100,5,29,0.275428512289
4,10,2,1000000,10,1,1,1000,1024,100,5,29,2.0
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,0.0
4,10,2,10,1,1,1000,1000,512,100,5,0,2.0
2,1,4,10,1,0,1000,1000,1024,10000,2,0,0.990031906071
4,10,4,1000000,10,1,1,1000,512,10000,5,29,0.000324099228834
4,1,4,10,10,1,1,1000,512,10000,2,29,0.143545999621
2,1,4,1000000,1,0,1000,10,512,100,2,0,2.0
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,2.0
2,1,4,10,1,0,1000,1000,1024,100,2,29,2.0
2,10,4,10,1,0,1,10,1024,10000,2,0,2.0
4,10,2,1000000,1,1,1000,10,512,10000,5,29,2.0
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,2.0
2,1,4,10,10,0,1,10,1024,10000,2,0,2.0
2,1,2,10,1,0,1,1000,512,10000,2,29,0.0146334887103
4,10,4,1000000,1,1,1,1000,512,100,2,29,2.0
2,1,4,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,10,4,10,10,1,1,10,1024,100,2,29,0.149486003135
4,1,4,1000000,1,0,1000,10,1024,10000,2,0,2.0
2,10,4,10,1,0,1,1000,512,100,5,29,2.0
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
2,1,4,1000000,1,0,1,10,1024,10000,5,0,2.0
4,1,2,1000000,1,0,1,10,512,100,2,29,0.00329682450844
