topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,4,10,1,1,1000,10,512,10000,5,29,2.0
4,1,4,1000000,10,0,1,10,512,10000,5,29,2.0
4,10,4,10,10,0,1,10,512,10000,2,0,2.0
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,10,4,1000000,1,1,1,1000,512,10000,2,0,0.00237899728056
2,10,2,1000000,10,1,1000,10,1024,100,2,0,2.0
4,10,4,10,1,0,1,10,1024,10000,5,0,2.0
2,1,2,10,1,0,1,10,512,100,2,29,0.0150379318656
2,1,4,10,10,1,1,10,1024,100,2,0,0.150124669262
2,1,4,10,10,1,1000,1000,1024,100,5,29,2.0
4,10,4,10,1,1,1,1000,1024,10000,5,0,0.0141064870231
4,1,4,10,1,0,1,1000,1024,10000,5,0,0.0145191007472
4,10,4,10,10,1,1,1000,1024,100,5,29,2.0
4,10,4,1000000,1,1,1,1000,512,10000,2,29,0.00234086795952
4,1,4,10,10,1,1000,10,1024,10000,5,29,2.0
4,1,4,10,1,1,1000,1000,512,100,2,29,2.0
2,10,2,1000000,10,0,1,1000,1024,100,2,29,2.0
4,10,4,1000000,1,1,1,1000,512,100,5,29,2.0
2,10,4,10,1,1,1,10,512,100,2,0,0.0147546854808
2,1,2,1000000,10,1,1000,1000,512,100,5,29,2.0
2,1,2,10,1,1,1000,10,512,100,2,0,0.82909348901
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,2,10,10,1,1000,1000,512,10000,5,0,0.195358299868
2,1,2,1000000,1,0,1000,10,512,10000,5,29,2.0
2,10,4,1000000,1,1,1000,1000,1024,100,2,0,2.0
4,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,1,2,1000000,1,1,1000,1000,512,100,5,0,2.0
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
4,10,4,10,1,0,1,10,512,100,2,0,0.0148064324165
2,10,4,10,1,0,1,10,512,10000,5,0,2.0
4,10,4,1000000,1,1,1000,10,1024,10000,2,29,2.0
2,10,4,10,1,0,1000,1000,1024,10000,2,29,0.944629417044
4,1,2,10,10,0,1000,1000,512,100,5,0,2.0
4,1,2,10,10,0,1000,1000,1024,10000,2,0,0.536351541446
4,1,4,10,1,1,1000,10,512,100,5,29,0.244024931129
4,1,4,1000000,10,1,1000,10,1024,100,5,29,2.0
4,1,4,10,10,0,1,1000,1024,100,5,29,2.0
4,10,2,1000000,1,1,1000,10,512,100,2,0,0.00716150354807
2,1,2,10,10,0,1,10,512,100,5,29,0.14065498003
2,1,4,1000000,1,0,1000,10,1024,100,2,29,0.0011152826404
4,10,2,10,10,1,1000,10,512,10000,2,29,2.0
2,1,2,10,10,1,1000,10,512,100,2,0,0.732797888725
2,1,2,10,10,0,1,1000,512,100,5,0,2.0
4,10,2,10,1,1,1000,10,512,100,2,0,0.593450199702
4,1,4,10,1,1,1000,10,1024,100,5,0,0.251247713943
2,10,4,10,10,0,1,1000,512,100,5,29,2.0
4,1,2,1000000,1,0,1000,10,512,100,2,0,2.0
4,1,4,10,1,0,1,1000,1024,10000,5,29,0.0144796096647
4,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00187242201533
4,10,2,10,10,1,1,10,1024,100,2,0,0.144699411583
4,1,4,1000000,1,0,1,1000,512,100,5,0,2.0
2,1,4,10,10,1,1000,10,512,10000,2,29,2.0
2,10,2,10,10,0,1000,10,1024,100,5,0,0.266434077808
2,10,2,10,1,1,1,10,1024,100,5,0,0.0146498298479
2,10,4,10,1,0,1,1000,1024,100,5,29,2.0
4,1,2,10,1,1,1,10,1024,100,2,29,0.0148554558292
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,8.85144952699e-05
2,1,4,1000000,10,0,1,10,1024,10000,5,29,2.0
2,10,2,10,10,1,1000,10,1024,10000,5,29,2.0
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,2.0
4,1,4,10,1,1,1,10,512,10000,5,0,2.0
2,10,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,10,4,10,1,1,1000,10,1024,100,2,0,0.724116659381
4,1,4,1000000,10,1,1,1000,512,100,5,0,2.0
2,1,2,1000000,1,0,1000,10,1024,100,2,29,2.0
4,1,4,10,1,1,1000,10,1024,10000,5,29,2.0
2,10,2,10,10,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,10,1,1000,10,1024,10000,5,0,2.0
2,10,2,10,10,0,1000,1000,512,100,2,0,2.0
2,10,4,10,10,1,1,1000,512,10000,5,0,0.134714976516
2,10,2,10,10,1,1,1000,1024,100,5,29,2.0
2,1,2,1000000,10,0,1,10,1024,100,2,29,2.0
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,2.0
4,1,2,1000000,10,0,1,1000,512,10000,2,0,0.00676386920009
4,1,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,10,2,1000000,1,0,1,10,1024,100,5,29,0.00105808865884
4,10,2,10,1,0,1000,10,1024,100,5,0,0.202681853031
2,10,2,1000000,10,0,1000,10,512,100,2,0,2.0
4,10,2,1000000,10,1,1000,1000,512,100,5,29,2.0
4,1,2,1000000,10,1,1,10,512,100,2,0,0.00619329114596
4,1,2,10,10,1,1,1000,512,100,5,0,2.0
4,1,2,1000000,1,0,1000,10,1024,100,5,29,2.0
4,1,2,1000000,1,1,1,10,1024,10000,2,29,2.0
4,10,4,10,10,1,1,1000,512,100,2,29,2.0
2,10,4,1000000,10,1,1000,10,512,100,5,0,2.0
2,1,2,10,10,1,1,10,512,10000,2,29,2.0
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,6.80880732846e-05
2,10,2,10,10,0,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,6.26410274218e-05
4,10,4,1000000,10,0,1,10,512,10000,5,0,2.0
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,1,2,10,1,0,1,1000,512,100,5,29,2.0
2,1,4,10,1,0,1000,10,512,10000,2,29,2.0
4,1,4,1000000,10,0,1000,10,1024,100,2,0,2.0
4,10,2,1000000,1,0,1,10,1024,10000,5,29,2.0
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,0.00589642714644
2,10,2,1000000,10,1,1,1000,512,10000,5,0,2.0
2,10,2,10,1,0,1000,1000,512,100,5,0,2.0
4,1,4,1000000,1,0,1000,10,512,100,5,29,2.0
2,1,2,10,10,0,1,1000,512,100,2,0,2.0
