topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,1,1,1000,10,1024,100,5,0,2.0
2,1,4,10,1,1,1,1000,512,10000,2,0,0.0149507791318
2,1,2,1000000,10,1,1,1000,512,100,5,29,2.0
2,10,2,10,1,1,1000,10,1024,100,2,29,0.771134197507
4,10,2,1000000,1,1,1,1000,1024,100,5,29,2.0
4,1,4,10,10,0,1000,10,1024,10000,2,0,2.0
4,10,2,1000000,10,0,1000,1000,1024,10000,5,29,2.0
2,10,2,1000000,1,0,1,10,1024,10000,5,29,2.0
2,1,2,1000000,10,1,1000,10,1024,10000,2,29,2.0
2,1,2,10,10,1,1000,1000,512,100,5,0,2.0
4,10,2,1000000,1,1,1000,1000,512,100,5,0,2.0
4,1,2,1000000,10,0,1000,10,1024,100,5,29,2.0
4,10,2,10,10,0,1,10,512,10000,2,29,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,5,29,2.0
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,1,2,1000000,1,1,1,10,1024,10000,2,29,2.0
4,10,2,10,10,1,1000,10,1024,10000,5,29,2.0
2,1,2,1000000,10,0,1,1000,512,100,2,29,2.0
2,10,2,1000000,1,0,1,10,1024,100,5,29,0.00105808865884
4,1,4,1000000,1,0,1,10,512,100,2,0,0.00193778656568
4,1,4,10,10,0,1,10,512,10000,5,0,2.0
4,10,2,1000000,10,0,1,10,512,10000,5,0,2.0
4,1,4,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,10,2,10,10,0,1,10,512,100,2,29,0.148818740017
2,10,4,10,1,1,1000,10,1024,10000,5,0,2.0
4,10,4,10,10,1,1000,10,512,10000,5,0,2.0
2,1,4,10,10,0,1000,1000,1024,10000,5,29,0.31464588074
4,10,2,1000000,10,0,1000,10,512,10000,2,0,2.0
4,10,4,10,10,1,1,1000,512,10000,2,0,0.141127511258
2,1,2,1000000,1,1,1,10,512,10000,2,0,2.0
4,10,4,10,1,0,1,1000,1024,10000,5,29,0.0144101598299
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,2.0
4,10,4,1000000,1,0,1,10,1024,10000,2,29,2.0
2,10,2,1000000,10,1,1000,1000,1024,100,2,0,2.0
2,10,4,10,1,1,1,1000,512,10000,5,29,0.0151400639756
2,10,2,10,1,0,1000,1000,1024,100,2,29,2.0
4,10,4,1000000,10,1,1000,10,512,100,5,29,2.0
4,1,2,1000000,1,0,1000,10,1024,10000,5,0,2.0
2,10,2,10,10,1,1000,10,512,100,5,0,0.312053086909
2,10,4,10,1,1,1,10,512,10000,2,29,2.0
2,1,2,10,10,1,1000,10,512,100,5,0,0.328473206662
4,1,4,1000000,10,0,1,10,1024,10000,5,0,2.0
2,1,2,1000000,1,1,1000,10,512,10000,2,29,2.0
2,1,2,1000000,1,1,1,10,1024,10000,5,0,2.0
2,10,2,1000000,1,1,1000,10,1024,10000,2,29,2.0
4,1,2,10,10,1,1,10,512,10000,2,0,2.0
2,10,4,10,1,1,1,10,1024,100,5,29,0.0149099262879
2,1,4,1000000,10,0,1000,1000,512,10000,2,29,2.0
4,10,4,10,10,0,1,1000,512,10000,2,29,0.142023550303
2,1,2,1000000,1,1,1000,1000,512,100,2,0,2.0
4,10,2,10,1,0,1,1000,1024,10000,2,29,0.0148118794623
2,1,4,10,10,0,1000,10,512,100,2,0,0.476592001286
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.77487223273
