topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,4,10,1,1,1000,1000,1024,10000,5,0,0.218911326179
4,1,2,1000000,1,1,1000,10,512,10000,5,0,2.0
4,10,4,10,10,0,1000,10,512,10000,2,0,2.0
4,10,2,1000000,10,1,1000,10,1024,100,2,29,2.0
4,1,2,10,1,0,1000,1000,512,10000,2,0,0.475834861911
4,1,2,1000000,1,1,1,1000,512,100,5,0,2.0
2,1,4,10,10,1,1,10,512,100,2,0,0.148067047688
4,1,2,10,1,0,1000,10,512,10000,2,29,2.0
2,1,4,1000000,1,1,1000,1000,1024,10000,5,29,2.0
4,10,4,10,10,1,1000,1000,512,100,2,0,2.0
2,1,2,1000000,10,1,1,1000,512,10000,5,29,2.0
4,10,2,10,1,1,1000,1000,1024,100,2,29,2.0
4,10,4,10,10,0,1,1000,512,100,5,0,2.0
2,1,4,1000000,10,1,1000,10,512,100,5,0,2.0
4,1,2,1000000,10,0,1000,10,512,10000,2,0,2.0
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.794360401066
2,1,4,1000000,1,1,1,10,512,10000,5,29,2.0
2,1,2,1000000,1,1,1000,10,512,100,2,0,2.0
4,1,2,10,10,1,1000,10,512,10000,5,29,2.0
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,10,2,1000000,1,1,1000,10,1024,10000,5,0,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,2,0,2.0
4,10,2,10,10,1,1000,1000,1024,100,2,29,2.0
4,10,2,1000000,10,0,1000,10,512,100,5,29,2.0
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,0.000122558531912
2,1,4,10,1,1,1,10,512,10000,5,0,2.0
2,10,2,10,1,1,1,10,1024,10000,5,0,2.0
2,1,2,10,10,0,1,10,512,10000,2,29,2.0
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
4,10,4,10,1,1,1,10,512,10000,5,0,2.0
4,10,2,10,1,1,1000,10,512,10000,5,29,2.0
2,1,4,1000000,1,0,1,10,512,10000,2,29,2.0
4,1,4,1000000,10,1,1,1000,512,10000,2,29,0.00708796842892
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.48217113801
2,10,4,10,1,1,1000,10,512,10000,2,29,2.0
2,10,2,10,10,0,1,10,512,100,5,0,0.136937371228
2,10,4,10,1,0,1000,1000,512,10000,2,29,0.90477746775
2,1,2,10,1,0,1,1000,512,10000,2,0,0.0147737501413
4,10,4,10,10,1,1,1000,1024,10000,2,29,0.143480635071
4,1,4,10,10,1,1000,1000,1024,100,5,29,2.0
4,10,4,10,10,0,1000,1000,512,10000,5,0,0.168552025416
4,10,4,1000000,1,0,1000,10,512,10000,5,0,2.0
2,10,4,1000000,10,1,1000,1000,1024,100,2,29,2.0
4,1,4,10,1,0,1,10,1024,100,2,29,0.0148309441228
4,1,2,10,10,1,1,1000,512,100,5,0,2.0
2,1,4,10,1,1,1,10,512,100,5,0,0.0148513705448
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,2.0
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
4,10,4,10,1,0,1000,10,1024,100,5,0,0.213441130371
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.000192008366662
2,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00136039970423
4,10,2,10,1,0,1000,10,512,10000,2,29,2.0
2,10,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,1,4,1000000,10,0,1,10,1024,100,5,0,0.000160687852952
2,10,4,1000000,10,0,1,1000,1024,10000,5,0,2.0
2,10,4,10,1,0,1,1000,1024,100,5,0,2.0
4,1,2,1000000,10,0,1,10,512,100,5,0,0.000708115962159
2,1,4,1000000,10,1,1000,1000,512,100,5,0,2.0
2,1,2,1000000,10,1,1,1000,512,100,5,0,2.0
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,2.0
4,1,2,1000000,1,0,1000,1000,1024,10000,5,0,2.0
2,10,2,1000000,1,0,1,10,512,10000,5,0,2.0
4,10,2,1000000,1,0,1,10,1024,10000,2,29,2.0
4,10,4,10,1,0,1000,10,1024,100,2,0,0.695608183097
2,10,4,10,1,0,1000,1000,1024,10000,2,0,0.919360571286
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,2.0
2,10,2,10,1,0,1000,10,512,100,5,0,0.273101261944
2,1,2,1000000,1,1,1,10,1024,100,5,29,0.00075850113639
2,1,2,10,10,0,1,10,512,100,5,0,0.085953021953
4,10,4,10,10,0,1,1000,512,10000,5,0,0.0785831689006
4,10,4,10,10,0,1000,10,1024,10000,5,0,2.0
2,10,4,10,10,1,1,1000,1024,10000,2,0,0.149228630218
2,1,2,1000000,1,1,1,10,512,100,2,0,0.00140669959406
4,1,2,10,10,0,1000,1000,512,10000,5,29,0.199954244815
2,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,10,2,10,1,0,1,10,1024,10000,5,29,2.0
2,1,2,1000000,1,1,1000,10,512,100,2,0,2.0
2,1,4,10,1,1,1,10,512,100,2,29,0.0146593621782
2,1,4,1000000,1,1,1000,1000,1024,100,2,29,2.0
2,10,4,10,10,1,1,1000,1024,100,5,0,2.0
4,10,4,10,10,0,1000,1000,1024,100,2,0,2.0
2,10,2,10,1,0,1000,1000,1024,10000,2,29,0.808381097117
2,1,2,1000000,10,0,1,10,1024,100,5,29,2.0
2,1,2,10,10,0,1000,1000,1024,10000,5,0,0.339530709764
4,1,2,10,1,0,1,1000,512,100,2,29,2.0
4,1,4,1000000,10,0,1000,1000,512,10000,2,29,2.0
4,10,4,1000000,10,1,1000,10,1024,10000,5,0,2.0
2,1,2,1000000,1,1,1,10,1024,100,2,0,0.00137674084181
2,1,4,1000000,10,0,1,10,512,10000,5,29,2.0
4,1,4,10,10,1,1,1000,1024,100,5,29,2.0
2,10,2,1000000,1,1,1000,1000,1024,100,5,29,2.0
4,10,2,1000000,1,0,1,10,512,100,5,0,0.000870165576577
4,10,2,1000000,10,1,1,10,1024,100,5,0,0.000390825540653
4,10,2,1000000,1,1,1,10,1024,100,2,0,0.00301357812357
2,10,4,1000000,1,1,1,10,1024,10000,2,29,2.0
4,1,2,10,1,0,1000,1000,512,100,2,29,2.0
4,10,2,10,10,1,1000,1000,1024,100,5,29,2.0
4,1,4,10,1,1,1000,1000,512,100,2,0,2.0
