topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,10,4,1000000,1,1,1000,10,512,100,2,0,0.00724320923601
4,10,4,10,10,0,1000,10,512,100,5,0,0.179681701875
2,10,2,1000000,1,1,1000,10,1024,100,2,0,0.00313613665549
4,1,2,10,10,0,1,1000,512,100,5,29,2.0
2,1,4,10,10,0,1,10,1024,100,2,0,0.148949469117
4,10,4,10,1,0,1,10,1024,100,5,29,0.014527271316
4,10,2,10,1,0,1000,10,512,100,5,29,0.199641039678
2,1,2,1000000,10,1,1,10,1024,100,5,29,2.0
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.233781761384
4,10,4,1000000,10,0,1000,1000,1024,100,5,29,2.0
4,10,2,1000000,10,0,1,10,512,100,2,0,0.00247568234463
2,1,4,10,1,1,1,1000,512,10000,5,0,0.0148799675356
4,10,4,10,1,0,1,1000,1024,100,2,0,2.0
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,2.0
2,10,2,10,1,0,1,10,1024,100,2,29,0.0146294034259
2,1,2,10,1,1,1,10,512,100,5,0,0.0149916319758
2,10,2,1000000,10,1,1,10,512,100,5,0,2.0
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,2.0
2,10,2,1000000,10,0,1,1000,512,10000,5,0,2.0
4,1,4,10,10,1,1000,1000,512,100,5,0,2.0
4,10,2,10,10,1,1,10,512,10000,2,0,2.0
2,10,2,10,10,0,1,1000,1024,10000,5,0,0.135519777543
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,0.00276301401389
2,1,4,1000000,10,1,1,10,512,10000,2,0,2.0
4,1,2,1000000,10,1,1000,10,512,10000,2,0,2.0
2,1,4,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,1,1,1000,1000,512,100,2,29,2.0
2,1,2,1000000,10,0,1,10,512,10000,2,29,2.0
4,10,2,10,1,1,1,10,512,100,2,29,0.0145354418848
2,1,4,10,10,1,1,10,512,100,2,0,0.148067047688
2,1,4,1000000,1,1,1,1000,512,100,5,0,2.0
2,10,2,10,1,1,1,1000,1024,10000,5,0,0.014945332086
4,1,2,1000000,10,0,1,10,512,100,2,0,0.00502217628547
2,1,2,1000000,10,0,1,1000,1024,100,5,29,2.0
2,10,2,1000000,10,1,1000,10,512,100,2,29,2.0
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,0.00121196770447
2,1,2,10,1,1,1,1000,512,100,2,0,2.0
2,10,4,10,1,1,1000,1000,1024,100,5,0,2.0
2,1,4,10,1,1,1,1000,512,100,2,29,2.0
4,10,2,10,1,1,1000,1000,1024,100,2,0,2.0
4,10,2,1000000,10,0,1000,1000,512,100,5,29,2.0
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
2,10,4,1000000,1,0,1,1000,512,10000,2,29,0.00243619126212
2,10,4,1000000,10,1,1000,10,512,10000,2,0,2.0
4,10,2,1000000,10,0,1,10,1024,10000,2,0,2.0
2,1,4,10,10,1,1000,10,512,10000,2,0,2.0
4,10,2,1000000,1,0,1,10,1024,100,2,0,0.00286378436235
2,10,2,1000000,1,1,1,10,512,100,5,29,0.00106081218177
2,1,2,1000000,1,0,1,1000,512,10000,2,29,0.00136312322716
2,1,2,1000000,1,0,1,1000,512,10000,5,0,0.0
4,1,4,10,1,0,1000,1000,1024,10000,5,29,0.2480298716
4,10,4,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1.49793761226e-05
4,10,4,1000000,1,1,1000,10,512,100,5,0,2.0
2,10,4,10,10,1,1000,10,1024,10000,5,29,2.0
4,1,2,1000000,10,0,1000,10,1024,100,5,0,2.0
2,10,4,10,10,1,1,10,1024,10000,2,0,2.0
4,10,2,1000000,1,0,1000,1000,512,10000,5,29,0.0001388996695
2,1,4,10,1,0,1,10,1024,10000,5,0,2.0
2,10,4,1000000,10,0,1000,10,512,10000,2,0,2.0
4,1,4,10,10,0,1,10,512,10000,2,0,2.0
4,1,4,10,1,0,1000,10,1024,100,2,29,0.734768357566
4,10,4,10,10,0,1,1000,1024,100,2,0,2.0
4,10,4,10,10,1,1000,10,512,100,2,0,0.427172315934
2,10,2,1000000,1,1,1,1000,512,100,5,0,2.0
4,1,2,10,1,0,1,10,1024,10000,5,29,2.0
2,10,2,10,1,0,1,1000,1024,10000,5,0,0.0148690734439
4,1,4,1000000,1,1,1,10,1024,100,5,0,0.000859271484851
2,1,4,1000000,10,1,1000,10,1024,100,2,29,2.0
4,10,4,1000000,10,1,1,1000,512,10000,5,0,0.000257372917016
2,1,4,1000000,1,1,1000,10,512,10000,5,0,2.0
4,1,2,10,1,1,1,10,512,100,2,0,0.0144823331876
4,1,2,1000000,10,1,1,1000,1024,100,2,29,2.0
2,10,4,10,1,0,1,1000,512,100,2,29,2.0
2,10,4,10,1,0,1,10,1024,100,2,0,0.0145095684169
4,1,4,1000000,1,0,1000,10,512,100,2,0,2.0
2,10,2,10,1,1,1000,1000,1024,10000,2,29,0.794947320258
2,1,4,10,1,0,1,10,512,100,5,29,0.014983461407
2,10,4,10,1,0,1000,10,512,100,5,0,0.303788556574
4,10,4,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,1,2,10,10,0,1,1000,1024,100,5,0,2.0
2,1,2,10,10,1,1,10,512,100,5,29,0.139705832288
4,1,2,1000000,1,1,1,10,512,10000,2,0,2.0
2,1,2,10,1,1,1,10,1024,10000,2,0,2.0
4,1,2,10,10,1,1,10,1024,100,2,0,0.142942739292
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
4,10,4,1000000,1,0,1,10,1024,100,5,0,0.000881059668302
4,10,2,10,1,1,1,1000,1024,100,2,0,2.0
4,10,2,1000000,10,1,1,1000,512,10000,2,29,2.0
2,1,4,1000000,1,1,1000,10,512,10000,5,29,2.0
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
4,1,4,10,1,1,1,10,512,10000,2,0,2.0
4,10,4,1000000,10,0,1,1000,1024,100,5,29,2.0
2,10,2,10,1,0,1,10,512,10000,2,0,2.0
2,1,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,1,4,10,1,1,1000,10,512,100,2,0,0.714781784534
2,10,4,1000000,1,0,1,10,1024,100,5,0,0.00105808865884
4,10,2,10,1,0,1000,1000,512,100,2,29,2.0
4,10,2,1000000,10,0,1000,1000,1024,100,2,29,2.0
