new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,0,0,1,30,4,2,17683.0
2,0,1,1,1,30,4,4,12449.4
2,0,1,1,1,50,512,0,17632.8
5,0,0,1,1,30,512,0,9217.4
5,1,0,1,1,60,512,6,47929.6
5,1,1,1,1,30,512,6,47618.0
5,1,1,1,1,30,4096,0,9161.0
5,1,0,0,0,30,4096,0,9277.4
5,0,0,0,0,50,4096,10,300954.8
5,0,0,1,1,30,4096,0,9174.0
5,1,0,1,0,30,4096,6,47541.0
2,1,0,1,0,30,4096,0,17686.8
5,0,1,1,1,100,4096,2,9177.6
5,1,1,1,0,100,4096,4,9180.4
5,0,1,1,0,100,128,2,9186.6
5,0,1,1,1,70,4096,2,9208.6
5,0,0,0,1,90,4096,2,9145.0
4,1,0,0,1,90,4096,8,39013.0
5,1,0,0,0,90,16,2,9244.6
4,1,0,1,0,90,16,0,35846.8
5,1,0,1,1,90,16,0,9127.2
3,1,0,0,1,90,64,0,12188.0
5,0,1,1,1,100,16,0,9152.0
5,0,1,1,0,30,16,8,121408.4
5,1,1,1,1,20,8,0,9184.8
3,1,0,1,1,100,16,0,12262.4
5,1,0,1,0,100,16,0,9256.8
5,0,0,1,1,0,16,0,9190.6
5,1,0,1,0,0,64,0,9262.0
5,1,1,0,1,0,64,0,9209.2
1,1,1,0,1,60,64,2,17647.4
5,1,0,1,0,0,64,0,9262.0
5,0,0,1,1,0,64,0,9254.4
5,0,1,1,0,0,512,0,9251.8
5,0,0,1,1,0,512,6,47658.4
3,0,1,1,0,90,512,4,12187.8
1,0,0,1,1,0,512,0,17889.2
1,0,1,1,1,0,512,4,18417.0
3,0,1,1,1,0,512,4,15907.0
4,1,1,1,0,0,512,8,115893.0
4,0,1,1,0,0,1,4,39584.2
5,1,1,0,0,0,512,2,9301.2
2,0,0,0,0,0,512,2,11420.2
1,0,0,1,0,0,4,2,17944.6
5,1,0,0,0,0,32,2,9288.0
5,0,0,1,1,0,32,2,9265.8
5,0,1,1,0,0,4096,2,9385.0
5,1,1,1,0,0,512,4,9214.8
5,1,0,1,1,70,512,4,9155.8
5,1,0,0,1,70,8,2,9153.0
4,0,0,0,1,70,8,6,22500.0
4,0,0,0,1,70,2,2,9531.8
3,1,1,0,1,70,2,2,13138.2
5,1,1,0,1,70,2,2,9249.8
1,1,0,0,1,80,2,2,17681.4
3,0,1,0,1,70,2,10,48831.0
5,1,1,1,0,70,2048,2,9209.4
4,0,1,1,0,20,2048,2,35716.4
4,0,1,1,0,70,16,2,35932.6
5,0,1,1,0,70,4,4,9149.8
5,1,0,1,0,70,4,0,9162.0
5,1,0,1,1,100,128,0,9178.0
2,1,0,0,1,100,128,2,4662.4
2,1,0,0,0,10,4096,2,5758.6
2,0,0,0,0,60,128,2,4733.8
3,0,0,0,1,70,128,2,12200.0
2,1,1,0,0,60,128,10,101417.0
2,0,1,0,1,50,128,2,4850.2
2,0,1,1,1,40,128,10,102855.6
2,0,1,1,1,10,256,2,17753.6
2,0,1,1,0,50,128,0,17605.6
2,0,0,0,1,30,128,6,88509.4
2,0,1,0,0,40,512,2,4857.4
2,0,0,0,0,30,1024,2,4867.6
5,1,0,0,1,30,1024,2,9144.0
5,1,0,0,0,30,1024,4,9148.8
5,0,0,0,0,40,8,2,9149.8
4,1,0,0,0,30,4,2,9397.2
2,0,0,1,1,30,1,2,17636.6
5,0,1,0,0,90,1024,2,9199.6
2,0,1,1,0,50,1024,2,17671.2
2,1,0,0,1,60,1024,2,4728.2
1,1,1,0,1,60,2048,2,17719.8
3,0,0,1,1,60,1024,2,12133.4
2,0,0,0,0,60,1024,0,4752.4
2,0,0,0,1,40,1024,4,4634.4
5,0,0,0,0,40,1024,8,122404.0
2,1,0,0,1,10,2048,4,5766.8
2,1,0,1,1,40,2,4,13327.2
5,1,1,0,1,40,1024,4,9128.4
3,0,0,0,1,40,64,10,48905.4
2,0,1,0,0,40,4096,4,4577.0
1,0,0,0,0,40,4096,10,101741.6
4,1,1,1,0,40,4096,4,43367.0
5,0,1,1,0,80,4096,4,9195.2
3,0,1,0,1,60,4096,4,12010.4
2,1,0,0,0,40,1024,4,4613.6
5,0,0,0,0,40,4,4,9165.6
2,1,1,0,0,100,2048,4,4381.2
