new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,1,1,0,0,60,4,6,72929.6
2,0,0,0,1,60,4,6,73071.2
2,1,0,1,1,60,4,4,12381.6
3,0,0,1,1,90,4,4,12757.2
3,0,1,1,0,30,4,4,12874.0
5,1,0,1,0,30,4,4,9155.6
2,0,1,1,0,30,4,4,12439.6
2,1,1,0,0,30,4,2,5505.4
2,1,1,0,1,50,4,0,5482.4
2,0,0,0,1,50,16,0,5027.6
2,0,0,1,0,50,4096,0,17706.0
2,1,0,0,1,30,16,2,5030.6
2,1,0,0,1,0,8,6,82273.0
2,1,1,0,0,0,16,2,11423.2
2,1,0,0,1,0,128,2,11431.0
2,0,0,1,0,0,128,2,17850.8
2,0,1,0,0,0,64,2,11418.6
1,1,1,0,1,0,64,2,17909.2
2,0,0,0,0,0,4,6,81762.2
4,0,0,0,1,0,64,2,11885.8
4,0,0,0,1,60,32,8,40185.6
4,1,0,0,1,10,256,2,9254.8
4,1,1,1,0,10,256,2,35713.4
3,0,0,0,1,50,256,2,12219.8
2,0,0,0,0,10,256,2,5745.2
2,1,0,1,0,10,256,0,17632.0
1,1,1,0,0,10,256,2,17694.6
1,0,1,0,0,50,32,2,17703.8
1,1,1,1,1,50,32,2,17677.0
1,1,1,0,0,40,32,2,17683.6
1,0,0,0,0,40,32,0,17781.2
4,0,0,0,0,10,1024,0,9280.0
4,0,0,1,1,10,32,0,35841.8
4,0,0,0,0,0,2,10,274566.2
3,0,0,0,0,50,1024,2,12236.6
4,0,1,1,0,10,256,0,35769.4
1,0,0,0,0,10,2,6,73460.2
4,1,0,1,0,10,1024,2,35867.4
4,1,0,0,0,10,8,8,52985.6
4,0,1,1,0,70,1024,0,35590.6
4,1,0,0,1,10,1024,6,21563.0
4,0,0,1,1,20,1024,0,35760.4
4,1,0,0,0,10,16,4,13946.0
5,0,1,0,1,10,1024,0,9124.2
2,0,0,1,1,10,1024,0,17751.0
2,0,0,0,0,10,64,0,5743.4
4,0,0,1,0,30,64,0,35626.8
3,0,0,1,0,10,64,8,39380.6
2,0,0,0,1,90,64,2,4698.0
2,0,1,1,1,30,64,2,17605.0
2,0,0,1,0,10,64,2,17649.2
5,1,0,0,0,10,64,2,9145.4
5,1,1,0,0,50,64,8,122205.4
5,1,0,1,1,10,1024,2,9237.6
5,0,1,1,1,10,1024,8,121635.6
3,1,0,0,1,10,2,2,13267.4
3,0,1,1,1,10,2,2,13114.8
3,0,0,0,1,10,2,4,13277.6
3,1,0,0,0,10,16,4,12334.8
5,1,0,0,0,40,2,4,9146.8
5,0,0,0,0,50,64,4,9134.0
5,0,1,1,0,50,32,4,9113.4
3,1,1,0,0,50,32,4,12191.8
3,1,0,0,1,50,1,4,14418.4
3,1,0,1,1,60,2,4,13240.8
3,1,1,1,0,60,4096,4,12226.4
2,1,1,1,0,90,256,4,11817.2
2,1,1,1,1,100,256,8,102630.4
2,1,0,0,0,70,256,4,4390.8
2,1,0,1,1,70,256,10,103095.0
2,1,0,1,1,80,256,4,11856.6
1,1,1,1,0,80,256,4,11795.0
1,1,1,0,0,80,512,10,101895.8
1,1,0,0,0,80,128,4,11872.4
2,1,0,1,0,80,256,4,11918.8
2,0,1,1,1,80,256,4,11823.4
1,0,0,1,1,80,256,10,102656.2
5,0,1,1,1,0,256,2,9246.6
5,0,0,1,1,10,1,2,9185.4
4,0,0,0,1,10,1,8,81768.2
5,0,1,1,1,10,256,4,9169.2
3,0,1,0,1,10,2048,4,12415.8
5,0,1,0,0,10,2048,8,121525.8
3,0,0,1,1,10,2,4,13043.0
3,1,0,1,1,40,128,4,12128.6
3,0,0,1,1,0,128,0,16036.4
2,1,0,0,1,40,2048,4,4595.4
2,1,1,1,1,80,2048,4,11897.0
4,1,1,0,1,40,2048,8,40710.8
2,0,0,0,1,100,2048,0,4697.6
1,0,0,1,1,90,2048,0,17697.4
2,0,1,1,1,100,1,0,17566.2
3,1,0,0,1,100,2048,10,48484.8
2,0,0,1,0,100,2048,8,102615.0
2,1,0,0,0,100,2048,2,4674.8
2,0,0,1,0,100,2048,6,90641.4
2,0,0,0,1,100,2048,0,4697.6
2,1,0,0,1,50,2048,10,101659.8
5,1,0,0,0,100,2048,0,9158.2
