new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,0,1,1,20,2048,6,91969.0
4,1,0,0,0,20,2048,6,20298.6
4,1,0,0,0,10,64,2,9269.6
4,0,0,1,0,10,2048,2,35940.0
4,0,1,1,1,10,512,2,35824.2
4,0,1,0,1,10,4096,6,21836.6
2,1,1,0,1,50,4096,6,89078.4
2,0,1,1,1,10,256,6,93663.2
4,0,0,0,0,10,4096,4,13971.2
3,0,0,0,0,30,16,4,12212.8
3,0,1,0,0,100,256,4,12121.6
3,1,0,0,0,100,4,4,12946.2
3,1,0,1,0,100,16,2,12243.2
3,1,0,0,0,100,64,8,37815.6
4,1,0,1,0,0,16,10,421525.0
4,1,0,1,0,100,4096,4,43566.4
2,1,0,1,0,80,32,2,17681.4
2,1,1,0,1,80,32,2,4691.4
2,0,0,1,1,80,32,2,17794.2
2,0,0,0,1,80,1,2,11234.2
2,1,0,0,0,80,32,8,99801.2
2,0,1,1,1,80,64,2,17696.8
2,1,1,1,0,10,32,2,17624.2
4,0,0,0,1,80,32,2,8947.0
3,1,0,0,1,100,32,2,12208.0
3,0,0,0,1,60,32,10,48189.4
3,1,1,0,1,100,4096,0,12188.6
3,1,0,0,0,100,4096,2,12322.2
3,1,1,1,0,50,4096,2,12181.0
3,1,1,0,0,50,2048,0,12092.6
5,1,0,1,0,50,2048,0,9169.0
5,1,1,0,1,50,2048,0,9176.2
3,1,0,0,1,50,2048,4,12241.4
4,1,0,0,0,50,2048,0,8966.6
4,1,1,0,0,20,128,0,9104.6
2,0,1,0,1,20,128,0,5032.0
5,1,1,0,0,20,128,0,9158.8
2,0,1,0,1,40,4096,6,89499.0
5,1,0,0,1,20,128,0,9178.6
5,0,0,0,1,20,16,2,9182.8
5,1,1,0,1,20,16,4,9114.2
2,1,1,1,1,40,16,4,12005.6
5,0,1,0,0,20,1,4,9252.8
5,0,0,1,0,20,1,10,299807.2
5,0,0,0,0,0,1,6,47433.2
5,1,1,0,0,10,1,6,47249.8
5,1,0,0,1,20,1,4,9162.6
2,0,1,0,1,20,1,4,14758.6
4,0,1,0,1,60,1,8,82132.6
2,1,1,1,1,20,1,10,125288.4
2,1,0,0,1,10,1,4,14803.6
2,1,0,1,0,10,4,4,12583.6
3,0,0,1,1,10,4,4,12982.0
2,0,1,1,1,10,128,4,12406.0
5,0,1,0,1,30,128,4,9170.4
5,0,0,1,1,10,128,4,9170.6
5,0,1,1,1,60,128,6,47665.2
5,0,0,0,0,10,128,6,47594.2
5,1,0,1,1,10,1024,6,47380.4
5,1,1,1,1,60,128,4,9151.4
1,1,0,0,1,60,128,4,11807.2
5,0,1,0,0,60,128,4,9127.8
4,0,0,1,0,60,128,4,43600.0
2,0,0,0,0,60,128,2,4733.8
4,0,0,0,1,60,128,6,19451.6
2,0,1,1,1,60,128,2,17642.4
2,0,1,1,1,60,128,2,17642.4
3,0,0,1,0,60,128,6,10548.2
2,0,1,1,0,50,128,2,17742.2
5,0,0,1,0,10,128,2,9204.0
1,0,0,1,0,10,128,2,17726.4
2,0,1,0,0,60,64,4,4372.0
2,0,0,0,1,50,64,4,4550.6
5,0,0,0,1,50,128,10,302368.2
2,1,1,0,0,50,64,4,4521.4
3,1,1,1,0,50,64,2,12180.4
3,0,1,1,1,70,64,2,12235.8
3,1,0,1,0,70,64,2,12122.8
3,0,0,0,0,70,64,4,12165.4
5,0,0,0,1,70,64,2,9143.4
4,1,0,0,0,70,64,2,8933.8
4,1,0,1,0,0,64,8,115781.8
4,0,1,0,0,70,256,2,8898.0
4,0,0,1,1,70,256,2,35963.2
2,0,0,0,0,70,1,2,11201.0
4,0,0,1,0,70,256,8,125202.0
4,0,1,1,0,10,256,4,43064.8
4,0,0,1,0,50,256,2,35850.8
2,0,0,1,0,70,256,2,17737.6
3,1,1,1,0,70,256,2,12082.6
3,0,1,0,0,70,1,2,14384.8
3,0,1,1,0,70,4,8,37688.6
3,1,1,1,0,70,1,4,14393.2
2,1,0,0,0,70,1,4,14763.2
2,0,0,0,0,30,256,4,4595.4
2,0,1,0,1,30,4096,4,4558.4
2,1,1,0,0,30,1,4,14735.2
2,0,1,1,0,60,4096,4,11854.6
4,0,1,1,1,50,4096,4,43489.4
